gene	group
7965	gbr.386.1	turquoise
7966	gbr.73.1	turquoise
7967	gbr.99.83	grey
7968	gbr.137.41	grey
7969	gbr.86.19	grey
7970	gbr.95.2	turquoise
7971	gbr.13.46	turquoise
7972	gbr.142.45	blue
7973	gbr.23.42	turquoise
7974	gbr.438.4	grey
7975	gbr.184.46	grey
7976	gbr.232.22	turquoise
7977	gbr.17.78	grey
7978	gbr.659.5	grey
7979	gbr.58.223	turquoise
7980	gbr.300.24	green
7981	gbr.48.19	grey
7982	gbr.154.24	grey
7983	gbr.75.3	grey
7984	gbr.53.75	grey
7985	gbr.342.7	grey
7986	gbr.357.13	grey
7987	gbr.90.155	grey
7988	gbr.339.9	grey
7989	gbr.56.117	turquoise
7990	gbr.39.68	grey
7991	gbr.98.26	grey
7992	gbr.47.19	grey
7993	gbr.6.54	purple
7994	gbr.6.216	black
7995	gbr.11.219	grey
7996	gbr.409.9	grey
7997	gbr.469.10	turquoise
7998	gbr.13.68	grey
7999	gbr.401.6	grey
8000	gbr.195.5	grey
8001	gbr.246.23	grey
8002	gbr.183.49	grey
8003	gbr.718.2	turquoise
8004	gbr.63.41	green
8005	gbr.39.25	grey
8006	gbr.196.39	grey
8007	gbr.225.57	turquoise
8008	gbr.394.12	grey
8009	gbr.142.3	grey
8010	gbr.267.1	grey
8011	gbr.100.50	grey
8012	gbr.39.51	turquoise
8013	gbr.5.5	turquoise
8014	gbr.623.2	grey
8015	gbr.311.3	grey
8016	gbr.203.1	grey
8017	gbr.177.44_gbr.177.43	magenta
8018	gbr.196.29	black
8019	gbr.120.54	purple
8020	gbr.623.4	grey
8021	gbr.48.77	brown
8022	gbr.132.14	grey
8023	gbr.557.5	grey
8024	gbr.109.20	grey
8025	gbr.254.15	brown
8026	gbr.308.16	turquoise
8027	gbr.473.12	turquoise
8028	gbr.2.237	grey
8029	gbr.82.5	grey
8030	gbr.12.35	grey
8031	gbr.115.18	black
8032	gbr.200.18	turquoise
8033	gbr.333.2	grey
8034	gbr.60.24	grey
8035	gbr.81.99	grey
8036	gbr.48.61	yellow
8037	gbr.70.50	grey
8038	gbr.56.122	grey
8039	gbr.17.99	grey
8040	gbr.170.5	magenta
8041	gbr.265.4	turquoise
8042	gbr.336.5	green
8043	gbr.40.148	turquoise
8044	gbr.58.114	grey
8045	gbr.35.16	yellow
8046	gbr.210.16	grey
8047	gbr.3.32	yellow
8048	gbr.260.27	grey
8049	gbr.632.5	grey
8050	gbr.130.21	grey
8051	gbr.304.11	grey
8052	gbr.553.1	grey
8053	gbr.233.4	turquoise
8054	gbr.84.66	brown
8055	gbr.44.78	turquoise
8056	gbr.2916.1	grey
8057	gbr.173.8	salmon
8058	gbr.277.13	grey
8059	gbr.167.9	turquoise
8060	gbr.222.29	grey
8061	gbr.19.38	turquoise
8062	gbr.14.108	grey
8063	gbr.82.15	turquoise
8064	gbr.32.35	grey
8065	gbr.18.12	grey
8066	gbr.220.1	grey
8067	gbr.53.60	grey
8068	gbr.43.6	turquoise
8069	gbr.393.13	grey
8070	gbr.377.13	grey
8071	gbr.237.8_gbr.237.10	turquoise
8072	gbr.390.5	black
8073	gbr.226.5_gbr.226.6	green
8074	gbr.456.1	grey
8075	gbr.27.8	grey
8076	gbr.404.15	grey
8077	gbr.636.1	grey
8078	gbr.189.17	brown
8079	gbr.314.3_gbr.314.4	grey
8080	gbr.498.15	grey
8081	gbr.127.1	grey
8082	gbr.65.60	grey
8083	gbr.8.30	grey
8084	gbr.283.57	turquoise
8085	gbr.657.8	brown
8086	gbr.250.15	turquoise
8087	gbr.182.55	turquoise
8088	gbr.1.223	grey
8089	gbr.166.39	grey
8090	gbr.674.3	grey
8091	gbr.170.12	grey
8092	gbr.31.52	grey
8093	gbr.10.132	grey
8094	gbr.65.51	turquoise
8095	gbr.25.105	turquoise
8096	gbr.7.157	turquoise
8097	gbr.44.59	grey
8098	gbr.36.1	yellow
8099	gbr.3.67	turquoise
8100	gbr.31.88	grey
8101	gbr.104.46	yellow
8102	gbr.66.37	grey
8103	gbr.22.59	black
8104	gbr.375.31	grey
8105	gbr.225.32	grey
8106	gbr.37.70	grey
8107	gbr.402.4	turquoise
8108	gbr.217.32	salmon
8109	gbr.133.13	grey
8110	gbr.254.20	turquoise
8111	gbr.285.17	grey
8112	gbr.26.24	turquoise
8113	gbr.144.32	grey
8114	gbr.469.7	turquoise
8115	gbr.325.1	yellow
8116	gbr.76.71	grey
8117	gbr.27.1	grey
8118	gbr.40.161	grey
8119	gbr.352.7	grey
8120	gbr.46.27	grey
8121	gbr.276.26	turquoise
8122	gbr.122.18	grey
8123	gbr.44.101	grey
8124	gbr.50.67	grey
8125	gbr.359.11	grey
8126	gbr.3.180	black
8127	gbr.19.79	grey
8128	gbr.613.6	grey
8129	gbr.140.17	grey
8130	gbr.16.80	turquoise
8131	gbr.85.17	turquoise
8132	gbr.204.4	grey
8133	gbr.22.14	grey
8134	gbr.193.4	turquoise
8135	gbr.380.5	grey
8136	gbr.44.92	green
8137	gbr.138.13	grey
8138	gbr.85.33	grey
8139	gbr.143.36	grey
8140	gbr.328.2	grey
8141	gbr.45.7	turquoise
8142	gbr.4.87	turquoise
8143	gbr.33.19	turquoise
8144	gbr.205.34	grey
8145	gbr.116.17	yellow
8146	gbr.54.51	grey
8147	gbr.198.5	grey
8148	gbr.140.25	turquoise
8149	gbr.81.85	grey
8150	gbr.240.9	grey
8151	gbr.307.14	black
8152	gbr.138.50	grey
8153	gbr.284.22	turquoise
8154	gbr.40.96	grey
8155	gbr.11.147	green
8156	gbr.308.22	grey
8157	gbr.32.70_gbr.32.72	green
8158	gbr.151.63	grey
8159	gbr.369.1	grey
8160	gbr.388.20	grey
8161	gbr.58.2	grey
8162	gbr.120.49	purple
8163	gbr.96.44_gbr.96.45	turquoise
8164	gbr.139.12	grey
8165	gbr.64.27	grey
8166	gbr.32.109	grey
8167	gbr.148.14	grey
8168	gbr.236.6	grey
8169	gbr.92.7	grey
8170	gbr.51.76	grey
8171	gbr.232.33	grey
8172	gbr.175.5	turquoise
8173	gbr.189.20	grey
8174	gbr.25.184	grey
8175	gbr.445.12	grey
8176	gbr.60.2	grey
8177	gbr.223.15	turquoise
8178	gbr.13.39	turquoise
8179	gbr.410.1	grey
8180	gbr.449.13	turquoise
8181	gbr.83.11	red
8182	gbr.143.19	grey
8183	gbr.70.68	green
8184	gbr.313.1	grey
8185	gbr.139.63	grey
8186	gbr.520.13	grey
8187	gbr.133.29	turquoise
8188	gbr.40.109	grey
8189	gbr.37.123	brown
8190	gbr.72.43	grey
8191	gbr.129.39	turquoise
8192	gbr.29.31	grey
8193	gbr.99.70	grey
8194	gbr.145.18	grey
8195	gbr.191.10	grey
8196	gbr.251.35	turquoise
8197	gbr.134.43	grey
8198	gbr.83.12	grey
8199	gbr.82.16	turquoise
8200	gbr.4.90	grey
8201	gbr.260.3	turquoise
8202	gbr.77.85	yellow
8203	gbr.65.4	turquoise
8204	gbr.220.10	grey
8205	gbr.52.9	grey
8206	gbr.70.43_gbr.70.44	grey
8207	gbr.404.12	grey
8208	gbr.529.2	salmon
8209	gbr.32.89	grey
8210	gbr.58.206	green
8211	gbr.14.5	grey
8212	gbr.23.34	turquoise
8213	gbr.194.77	black
8214	gbr.11.218	grey
8215	gbr.232.36	turquoise
8216	gbr.284.16	grey
8217	gbr.36.29	turquoise
8218	gbr.461.6	grey
8219	gbr.10.54_gbr.10.56	grey
8220	gbr.2.178	grey
8221	gbr.157.31	grey
8222	gbr.76.82	grey
8223	gbr.104.64	grey
8224	gbr.334.3	grey
8225	gbr.71.18	turquoise
8226	gbr.2.120	brown
8227	gbr.137.65	turquoise
8228	gbr.40.67	grey
8229	gbr.2.12	yellow
8230	gbr.21.80	grey
8231	gbr.184.37	brown
8232	gbr.414.7	turquoise
8233	gbr.21.56	turquoise
8234	gbr.140.54	grey
8235	gbr.183.70	turquoise
8236	gbr.224.10	grey
8237	gbr.1.43	turquoise
8238	gbr.40.120	grey
8239	gbr.30.47	turquoise
8240	gbr.149.6	grey
8241	gbr.227.13	turquoise
8242	gbr.25.142	cyan
8243	gbr.188.7	grey
8244	gbr.172.8	grey
8245	gbr.9.69	turquoise
8246	gbr.80.22	grey
8247	gbr.25.172	grey
8248	gbr.65.21	grey
8249	gbr.4.14	grey
8250	gbr.343.11	turquoise
8251	gbr.360.6	grey
8252	gbr.5.35	turquoise
8253	gbr.25.158	grey
8254	gbr.37.22_gbr.37.23	turquoise
8255	gbr.41.8	grey
8256	gbr.175.19	turquoise
8257	gbr.188.29	turquoise
8258	gbr.461.11	grey
8259	gbr.327.5	grey
8260	gbr.1.199	grey
8261	gbr.1.145	grey
8262	gbr.60.56	turquoise
8263	gbr.125.27	grey
8264	gbr.110.68	greenyellow
8265	gbr.200.17	turquoise
8266	gbr.56.17	turquoise
8267	gbr.495.10	greenyellow
8268	gbr.40.171	grey
8269	gbr.186.23	grey
8270	gbr.37.8	grey
8271	gbr.37.43	grey
8272	gbr.128.18	turquoise
8273	gbr.135.32	grey
8274	gbr.101.13	grey
8275	gbr.315.14	grey
8276	gbr.113.2	turquoise
8277	gbr.180.13	grey
8278	gbr.118.10	turquoise
8279	gbr.219.22	turquoise
8280	gbr.18.22	turquoise
8281	gbr.46.28	grey
8282	gbr.104.4	grey
8283	gbr.446.4	brown
8284	gbr.14.126	turquoise
8285	gbr.137.33	grey
8286	gbr.127.15	turquoise
8287	gbr.224.3_gbr.224.5	turquoise
8288	gbr.291.9	grey
8289	gbr.31.28	grey
8290	gbr.2.151	yellow
8291	gbr.46.33	grey
8292	gbr.51.53	grey
8293	gbr.223.21	grey
8294	gbr.62.5_gbr.62.7	grey
8295	gbr.427.14	grey
8296	gbr.246.11	grey
8297	gbr.186.56	black
8298	gbr.58.161	grey
8299	gbr.81.178	turquoise
8300	gbr.52.41	grey
8301	gbr.87.33	grey
8302	gbr.256.17	black
8303	gbr.346.6	grey
8304	gbr.1465.1	green
8305	gbr.161.4	black
8306	gbr.89.37	grey
8307	gbr.17.34	turquoise
8308	gbr.375.18	grey
8309	gbr.26.30	grey
8310	gbr.29.40	grey
8311	gbr.5.43	grey
8312	gbr.13.50	grey
8313	gbr.163.37	grey
8314	gbr.262.19	yellow
8315	gbr.196.27	turquoise
8316	gbr.25.93	black
8317	gbr.313.39	grey
8318	gbr.64.21	salmon
8319	gbr.47.44	turquoise
8320	gbr.86.29	turquoise
8321	gbr.14.152_gbr.14.153	grey
8322	gbr.341.18	grey
8323	gbr.191.8_gbr.191.9	grey
8324	gbr.204.12	brown
8325	gbr.1.192	grey
8326	gbr.94.39	grey
8327	gbr.31.55	yellow
8328	gbr.203.10	turquoise
8329	gbr.32.31	grey
8330	gbr.1.198	grey
8331	gbr.244.12_gbr.244.10	turquoise
8332	gbr.37.113	grey
8333	gbr.25.197	grey
8334	gbr.44.35	grey
8335	gbr.4.53	grey
8336	gbr.324.6	grey
8337	gbr.547.6	grey
8338	gbr.88.13	turquoise
8339	gbr.149.4_gbr.149.5	turquoise
8340	gbr.215.24	grey
8341	gbr.457.8_gbr.457.9	turquoise
8342	gbr.46.41	grey
8343	gbr.3.81	grey
8344	gbr.216.32	grey
8345	gbr.717.1	turquoise
8346	gbr.328.14	brown
8347	gbr.60.35	grey
8348	gbr.1391.1	grey
8349	gbr.197.6	grey
8350	gbr.80.14	purple
8351	gbr.66.53	turquoise
8352	gbr.78.6	grey
8353	gbr.67.10	grey
8354	gbr.68.51	grey
8355	gbr.122.10	grey
8356	gbr.209.13	black
8357	gbr.28.66	turquoise
8358	gbr.81.9	brown
8359	gbr.9.4	grey
8360	gbr.66.34	turquoise
8361	gbr.215.20	grey
8362	gbr.221.36	grey
8363	gbr.108.39	grey
8364	gbr.526.18	grey
8365	gbr.3.118	grey
8366	gbr.218.12	grey
8367	gbr.160.1	grey
8368	gbr.15.59	grey
8369	gbr.76.34	turquoise
8370	gbr.6.85	turquoise
8371	gbr.206.24	grey
8372	gbr.33.75	turquoise
8373	gbr.11.220	grey
8374	gbr.3.187	grey
8375	gbr.6.157	grey
8376	gbr.18.75	grey
8377	gbr.55.59	grey
8378	gbr.184.9	grey
8379	gbr.174.13	grey
8380	gbr.387.6	turquoise
8381	gbr.6.130	brown
8382	gbr.329.4	black
8383	gbr.233.14	grey
8384	gbr.76.55	grey
8385	gbr.211.29	turquoise
8386	gbr.47.59	grey
8387	gbr.483.1	grey
8388	gbr.287.30	grey
8389	gbr.167.40	turquoise
8390	gbr.144.14	turquoise
8391	gbr.2.25	grey
8392	gbr.74.34	grey
8393	gbr.13.101	grey
8394	gbr.432.12	grey
8395	gbr.207.5	turquoise
8396	gbr.286.12	grey
8397	gbr.32.32	grey
8398	gbr.283.53	grey
8399	gbr.471.4	grey
8400	gbr.2.158	grey
8401	gbr.355.25	grey
8402	gbr.624.1	turquoise
8403	gbr.56.19	grey
8404	gbr.204.31	turquoise
8405	gbr.64.26	brown
8406	gbr.77.21	yellow
8407	gbr.370.22	grey
8408	gbr.80.16	turquoise
8409	gbr.109.34	grey
8410	gbr.66.51	grey
8411	gbr.78.50	black
8412	gbr.41.63	turquoise
8413	gbr.71.29	grey
8414	gbr.229.1	grey
8415	gbr.142.70	red
8416	gbr.77.26	grey
8417	gbr.283.54	turquoise
8418	gbr.9.3	grey
8419	gbr.10.27	red
8420	gbr.98.17	turquoise
8421	gbr.47.43	grey
8422	gbr.138.11	grey
8423	gbr.86.20	grey
8424	gbr.137.1	turquoise
8425	gbr.108.3	grey
8426	gbr.284.11	grey
8427	gbr.72.95_gbr.72.94	turquoise
8428	gbr.881.1	grey
8429	gbr.467.2	turquoise
8430	gbr.233.18	turquoise
8431	gbr.215.4	grey
8432	gbr.205.13	grey
8433	gbr.124.45	grey
8434	gbr.104.29	grey
8435	gbr.9.62	black
8436	gbr.26.36	grey
8437	gbr.85.5	red
8438	gbr.465.15	grey
8439	gbr.112.38	yellow
8440	gbr.40.85	grey
8441	gbr.388.14	grey
8442	gbr.40.130	grey
8443	gbr.60.41	turquoise
8444	gbr.490.1_gbr.490.3	turquoise
8445	gbr.168.9	grey
8446	gbr.36.44	turquoise
8447	gbr.37.71	grey
8448	gbr.3.193	grey
8449	gbr.301.6	turquoise
8450	gbr.52.35	grey
8451	gbr.469.6	grey
8452	gbr.25.161	magenta
8453	gbr.249.31	grey
8454	gbr.135.76	green
8455	gbr.83.48	grey
8456	gbr.15.44	yellow
8457	gbr.19.187	turquoise
8458	gbr.299.14	turquoise
8459	gbr.57.28	grey
8460	gbr.92.37	brown
8461	gbr.77.8	grey
8462	gbr.57.73	grey
8463	gbr.76.83	turquoise
8464	gbr.24.53	turquoise
8465	gbr.35.19	purple
8466	gbr.560.2	turquoise
8467	gbr.10.104	turquoise
8468	gbr.132.4	yellow
8469	gbr.69.20	turquoise
8470	gbr.163.18	salmon
8471	gbr.1253.1	grey
8472	gbr.275.18	grey
8473	gbr.71.37	turquoise
8474	gbr.69.45	red
8475	gbr.235.3	grey
8476	gbr.196.42	turquoise
8477	gbr.16.47	turquoise
8478	gbr.431.1	grey
8479	gbr.114.31	turquoise
8480	gbr.65.49	grey
8481	gbr.221.80	grey
8482	gbr.159.2	grey
8483	gbr.9.24	brown
8484	gbr.138.24	grey
8485	gbr.129.28	grey
8486	gbr.131.45	grey
8487	gbr.47.75	turquoise
8488	gbr.523.8	grey
8489	gbr.109.27	grey
8490	gbr.262.5	grey
8491	gbr.139.36	turquoise
8492	gbr.6.242	grey
8493	gbr.297.17	grey
8494	gbr.10.38	grey
8495	gbr.483.5	grey
8496	gbr.229.4	grey
8497	gbr.102.6	grey
8498	gbr.400.5	grey
8499	gbr.495.12	grey
8500	gbr.200.9	turquoise
8501	gbr.8.7	brown
8502	gbr.447.32	grey
8503	gbr.252.1	grey
8504	gbr.11.114	turquoise
8505	gbr.283.29	grey
8506	gbr.38.70	greenyellow
8507	gbr.219.36	grey
8508	gbr.441.5	grey
8509	gbr.44.4	turquoise
8510	gbr.23.59	grey
8511	gbr.76.115	black
8512	gbr.95.31	grey
8513	gbr.99.82	grey
8514	gbr.89.24_gbr.89.25	grey
8515	gbr.4.46	grey
8516	gbr.301.26	red
8517	gbr.179.3	turquoise
8518	gbr.195.1	turquoise
8519	gbr.58.178	grey
8520	gbr.182.4	grey
8521	gbr.63.72	turquoise
8522	gbr.7.156	grey
8523	gbr.168.31	grey
8524	gbr.24.55	grey
8525	gbr.53.110	grey
8526	gbr.265.19	grey
8527	gbr.115.7	grey
8528	gbr.345.12	black
8529	gbr.25.135	turquoise
8530	gbr.58.117	brown
8531	gbr.19.28	grey
8532	gbr.201.6	grey
8533	gbr.262.2	turquoise
8534	gbr.425.8	grey
8535	gbr.192.3	grey
8536	gbr.206.7	black
8537	gbr.55.54	grey
8538	gbr.19.173	grey
8539	gbr.295.2	grey
8540	gbr.82.17	turquoise
8541	gbr.292.18	grey
8542	gbr.19.71	grey
8543	gbr.76.96	grey
8544	gbr.129.21	grey
8545	gbr.75.88	turquoise
8546	gbr.260.5	grey
8547	gbr.72.76	brown
8548	gbr.238.11	grey
8549	gbr.514.9	grey
8550	gbr.51.47	grey
8551	gbr.248.11	turquoise
8552	gbr.3.158	grey
8553	gbr.17.33	grey
8554	gbr.217.27	brown
8555	gbr.102.2	grey
8556	gbr.120.45	grey
8557	gbr.81.122	grey
8558	gbr.81.115	turquoise
8559	gbr.498.14	grey
8560	gbr.148.30	grey
8561	gbr.76.118	grey
8562	gbr.204.44	grey
8563	gbr.298.7	turquoise
8564	gbr.4.1	grey
8565	gbr.48.60	grey
8566	gbr.3.101	turquoise
8567	gbr.95.19	grey
8568	gbr.14.34	grey
8569	gbr.93.5	grey
8570	gbr.155.32	greenyellow
8571	gbr.74.2	grey
8572	gbr.62.37	turquoise
8573	gbr.23.81	black
8574	gbr.9.58	yellow
8575	gbr.440.5	turquoise
8576	gbr.19.125	turquoise
8577	gbr.15.70	grey
8578	gbr.62.22	turquoise
8579	gbr.56.62	turquoise
8580	gbr.188.9	grey
8581	gbr.44.76	magenta
8582	gbr.40.150	grey
8583	gbr.2.198	turquoise
8584	gbr.25.182	grey
8585	gbr.199.11	grey
8586	gbr.51.59	grey
8587	gbr.112.41	purple
8588	gbr.4.88	grey
8589	gbr.200.8	turquoise
8590	gbr.259.19	grey
8591	gbr.107.2	grey
8592	gbr.494.6	green
8593	gbr.33.20	grey
8594	gbr.163.42	turquoise
8595	gbr.430.9	turquoise
8596	gbr.117.41	turquoise
8597	gbr.34.48	grey
8598	gbr.41.101	red
8599	gbr.350.33	black
8600	gbr.1.203	grey
8601	gbr.328.34_gbr.328.35	purple
8602	gbr.35.94	grey
8603	gbr.145.31	grey
8604	gbr.4.47	grey
8605	gbr.106.51	brown
8606	gbr.219.31	green
8607	gbr.80.26	grey
8608	gbr.492.15	grey
8609	gbr.78.15	grey
8610	gbr.133.6	grey
8611	gbr.581.1	grey
8612	gbr.421.12	magenta
8613	gbr.414.4	grey
8614	gbr.88.27	turquoise
8615	gbr.392.18	grey
8616	gbr.223.25	grey
8617	gbr.120.10	black
8618	gbr.235.23	grey
8619	gbr.76.63	grey
8620	gbr.10.4	turquoise
8621	gbr.8.72	turquoise
8622	gbr.512.13	turquoise
8623	gbr.124.69	black
8624	gbr.396.18	grey
8625	gbr.65.13	salmon
8626	gbr.6.195	turquoise
8627	gbr.129.43	grey
8628	gbr.143.26	turquoise
8629	gbr.293.4_gbr.293.5	grey
8630	gbr.11.41	grey
8631	gbr.156.48	turquoise
8632	gbr.169.36	turquoise
8633	gbr.53.39	grey
8634	gbr.416.10	turquoise
8635	gbr.347.34	grey
8636	gbr.331.12	grey
8637	gbr.169.26	grey
8638	gbr.54.27	grey
8639	gbr.46.15	yellow
8640	gbr.143.27	grey
8641	gbr.313.29	grey
8642	gbr.229.7	grey
8643	gbr.160.43_gbr.160.44_gbr.160.45	turquoise
8644	gbr.272.2	grey
8645	gbr.94.3	grey
8646	gbr.85.9	grey
8647	gbr.175.35	grey
8648	gbr.301.7	black
8649	gbr.70.25	green
8650	gbr.14.139	grey
8651	gbr.545.10	turquoise
8652	gbr.84.54	grey
8653	gbr.18.88	grey
8654	gbr.465.28	grey
8655	gbr.66.23_gbr.66.25	grey
8656	gbr.37.9	turquoise
8657	gbr.37.81	turquoise
8658	gbr.156.4_gbr.156.5_gbr.156.7	green
8659	gbr.701.3	turquoise
8660	gbr.52.33	grey
8661	gbr.81.204	turquoise
8662	gbr.30.15	turquoise
8663	gbr.57.5	grey
8664	gbr.77.93	turquoise
8665	gbr.71.13	grey
8666	gbr.165.13	grey
8667	gbr.4.6	turquoise
8668	gbr.559.5	grey
8669	gbr.367.19	turquoise
8670	gbr.220.13_gbr.220.14	black
8671	gbr.636.5	grey
8672	gbr.5.26	grey
8673	gbr.134.35	brown
8674	gbr.2.206	turquoise
8675	gbr.49.10	grey
8676	gbr.72.114	grey
8677	gbr.16.88	black
8678	gbr.78.34	grey
8679	gbr.21.81_gbr.21.82	turquoise
8680	gbr.7.120	turquoise
8681	gbr.55.47	brown
8682	gbr.80.10	grey
8683	gbr.409.11	grey
8684	gbr.66.32	brown
8685	gbr.55.14	grey
8686	gbr.143.8	grey
8687	gbr.75.73	grey
8688	gbr.381.4	turquoise
8689	gbr.129.41	tan
8690	gbr.99.34	grey
8691	gbr.187.19	turquoise
8692	gbr.122.2	brown
8693	gbr.16.109	red
8694	gbr.10.109	grey
8695	gbr.68.3	grey
8696	gbr.56.119	grey
8697	gbr.344.7	grey
8698	gbr.176.25	grey
8699	gbr.228.34	grey
8700	gbr.794.2	grey
8701	gbr.217.4	grey
8702	gbr.449.24	turquoise
8703	gbr.303.21	grey
8704	gbr.164.25	grey
8705	gbr.376.18	green
8706	gbr.97.55_gbr.97.56	grey
8707	gbr.9.120	grey
8708	gbr.445.1	grey
8709	gbr.203.5	blue
8710	gbr.463.15	turquoise
8711	gbr.39.46	turquoise
8712	gbr.67.45	grey
8713	gbr.237.19	grey
8714	gbr.93.51	brown
8715	gbr.107.19	grey
8716	gbr.372.11	turquoise
8717	gbr.287.2	purple
8718	gbr.16.72	grey
8719	gbr.414.8	turquoise
8720	gbr.79.31	turquoise
8721	gbr.535.10	blue
8722	gbr.637.2	grey
8723	gbr.329.32	grey
8724	gbr.311.8	grey
8725	gbr.173.26	grey
8726	gbr.341.14	grey
8727	gbr.11.18	grey
8728	gbr.76.73	grey
8729	gbr.98.80	green
8730	gbr.149.28	grey
8731	gbr.8.140	turquoise
8732	gbr.14.148	grey
8733	gbr.364.9	grey
8734	gbr.37.1	grey
8735	gbr.141.47_gbr.141.49	green
8736	gbr.156.28	grey
8737	gbr.6.237	grey
8738	gbr.384.5	red
8739	gbr.119.17	grey
8740	gbr.170.15	turquoise
8741	gbr.204.48	turquoise
8742	gbr.542.4	grey
8743	gbr.395.8	grey
8744	gbr.86.28	grey
8745	gbr.59.3	grey
8746	gbr.93.14	brown
8747	gbr.293.2	grey
8748	gbr.44.22	red
8749	gbr.544.7	grey
8750	gbr.8.38	grey
8751	gbr.76.36	turquoise
8752	gbr.267.2	grey
8753	gbr.221.46	grey
8754	gbr.223.29	brown
8755	gbr.15.76	grey
8756	gbr.407.10	grey
8757	gbr.41.43	grey
8758	gbr.72.121	turquoise
8759	gbr.196.41	grey
8760	gbr.83.14	grey
8761	gbr.158.36	grey
8762	gbr.29.81	grey
8763	gbr.116.16	grey
8764	gbr.58.230	grey
8765	gbr.1.163	grey
8766	gbr.30.36	grey
8767	gbr.328.30	purple
8768	gbr.300.7	grey
8769	gbr.194.74	grey
8770	gbr.5.104	turquoise
8771	gbr.627.2	grey
8772	gbr.338.9	turquoise
8773	gbr.11.226	salmon
8774	gbr.473.7	turquoise
8775	gbr.149.27	turquoise
8776	gbr.513.24	grey
8777	gbr.11.56	grey
8778	gbr.523.4	grey
8779	gbr.347.30	turquoise
8780	gbr.50.53	grey
8781	gbr.107.29	turquoise
8782	gbr.45.30	grey
8783	gbr.423.6	turquoise
8784	gbr.24.21	grey
8785	gbr.7.55	grey
8786	gbr.260.9	turquoise
8787	gbr.16.57	grey
8788	gbr.456.2	grey
8789	gbr.75.50	yellow
8790	gbr.281.15	grey
8791	gbr.57.6	grey
8792	gbr.697.2_gbr.697.3	grey
8793	gbr.62.41	turquoise
8794	gbr.14.25	yellow
8795	gbr.134.4	grey
8796	gbr.61.16	grey
8797	gbr.12.75	turquoise
8798	gbr.564.10	turquoise
8799	gbr.183.27	grey
8800	gbr.373.20	grey
8801	gbr.24.85	turquoise
8802	gbr.104.26	grey
8803	gbr.115.23	grey
8804	gbr.33.6	grey
8805	gbr.90.149	grey
8806	gbr.93.32	green
8807	gbr.69.1	grey
8808	gbr.72.44	brown
8809	gbr.235.31	turquoise
8810	gbr.48.51	grey
8811	gbr.64.14	turquoise
8812	gbr.226.9	grey
8813	gbr.146.6	turquoise
8814	gbr.931.2	grey
8815	gbr.29.71	turquoise
8816	gbr.386.29	grey
8817	gbr.425.11	brown
8818	gbr.294.22	red
8819	gbr.284.23	turquoise
8820	gbr.194.25	black
8821	gbr.82.13	grey
8822	gbr.80.30	turquoise
8823	gbr.226.7	grey
8824	gbr.598.1	grey
8825	gbr.42.19	turquoise
8826	gbr.318.58	black
8827	gbr.7.169	turquoise
8828	gbr.71.16	turquoise
8829	gbr.65.2	green
8830	gbr.20.11	grey
8831	gbr.345.15	grey
8832	gbr.5.10	grey
8833	gbr.360.22	grey
8834	gbr.19.115	green
8835	gbr.4.25	grey
8836	gbr.60.39	turquoise
8837	gbr.224.22_gbr.224.25	yellow
8838	gbr.19.23	turquoise
8839	gbr.16.35	turquoise
8840	gbr.137.59	grey
8841	gbr.38.48	turquoise
8842	gbr.50.36	grey
8843	gbr.37.68	turquoise
8844	gbr.16.17	grey
8845	gbr.585.3	grey
8846	gbr.47.67	turquoise
8847	gbr.162.47	purple
8848	gbr.310.26	grey
8849	gbr.81.116	turquoise
8850	gbr.97.58	grey
8851	gbr.211.17	grey
8852	gbr.58.179	grey
8853	gbr.122.4	grey
8854	gbr.101.11	grey
8855	gbr.325.14	grey
8856	gbr.1.161	grey
8857	gbr.21.71	grey
8858	gbr.31.79	grey
8859	gbr.101.29	grey
8860	gbr.312.19	grey
8861	gbr.167.21	grey
8862	gbr.658.2	yellow
8863	gbr.7.3	grey
8864	gbr.3.165	turquoise
8865	gbr.65.63	red
8866	gbr.172.9	turquoise
8867	gbr.119.4	turquoise
8868	gbr.46.9_gbr.46.5	green
8869	gbr.53.124	grey
8870	gbr.3.89	grey
8871	gbr.398.13	purple
8872	gbr.401.2	grey
8873	gbr.318.49	red
8874	gbr.225.43	grey
8875	gbr.106.35	turquoise
8876	gbr.61.28	grey
8877	gbr.1118.1	grey
8878	gbr.272.19	turquoise
8879	gbr.23.15	grey
8880	gbr.173.22	grey
8881	gbr.263.24	grey
8882	gbr.232.7	grey
8883	gbr.349.13	grey
8884	gbr.410.7	grey
8885	gbr.162.15	turquoise
8886	gbr.145.17	turquoise
8887	gbr.130.5	grey
8888	gbr.11.47	grey
8889	gbr.285.32	grey
8890	gbr.355.34	turquoise
8891	gbr.17.51	turquoise
8892	gbr.167.3	grey
8893	gbr.77.24	grey
8894	gbr.81.188	grey
8895	gbr.58.113	grey
8896	gbr.37.101	grey
8897	gbr.16.76	grey
8898	gbr.322.17	yellow
8899	gbr.533.4	grey
8900	gbr.49.52	grey
8901	gbr.4.36	turquoise
8902	gbr.570.2	turquoise
8903	gbr.98.4	grey
8904	gbr.35.80	turquoise
8905	gbr.52.46	grey
8906	gbr.54.48	turquoise
8907	gbr.206.17	grey
8908	gbr.253.4	grey
8909	gbr.232.50	grey
8910	gbr.284.9	grey
8911	gbr.23.36	grey
8912	gbr.16.82	turquoise
