"","Row.names","MMpink","MMcyan","MMyellow","MMblue","MMpurple","MMgreenyellow","MMgreen","MMred","MMsalmon","MMtan","MMmagenta","MMturquoise","MMblack","MMbrown","MMgrey","Co_female","Co_male","Co_winter","Pa_female","Pa_male","Pa_winter","RN_female","RN_male","RN_winter","Sk_female","Sk_male","Sk_winter","Sp_female","Sp_male","Sp_winter","ST_female","ST_male","ST_winter","TF_female","TF_male","TF_winter","ALL_summer","ALL_winter","ALL_female_smr","ALL_male_smr"
"69","gbr.1.255",-0.16896549092141,0.281783459294229,-0.296515688927171,-0.689159368927836,-0.172920313300717,0.317187814667626,-0.110961449365373,0.317678785556539,0.144260496661138,0.195536833005784,0.0908952348381396,0.752287677231392,0.70473529199085,0.39170377666345,0.744466172528847,-0.0735810296423749,-0.207878759413314,-0.144134512819312,0.195821963520636,0.254935078027914,0.170319130591411,-0.241737082438379,-0.00802635938122704,-0.352706175428298,-0.0987016288515519,0.0922660360472525,0.106042926086504,0.0603215287142052,0.0380460535913587,-0.161304741373284,0.0675303128176103,0.225801303531952,0.0650396049403447,-0.0438916762989035,0.098021050375684,-0.0487080652315799,0.153874863599478,-0.153874863599478,-0.0620179770424257,0.221630344036752
"77","gbr.1.39",0.0980347395696658,0.235568907343086,-0.288724079561331,-0.599815879867906,-0.327328849104124,0.283908320065171,-0.0402642861451499,0.290040734028655,0.220987625376448,0.102314478670438,-0.0650026774505759,0.824642891997722,0.593308330412371,0.164084034503224,0.805851978601696,-0.070726555571427,-0.106824012543948,-0.263728797795159,0.285472321010695,0.210252459253295,0.0842440074217087,-0.102404413965866,0.00857979392297158,-0.323312547086026,-0.163873883541586,-0.196844482585394,0.0957977864250406,0.145160459066913,0.0727803663784288,-0.251862799503197,0.213117126938682,0.126274408846646,0.157937544742078,0.092554326814877,0.0206296259608832,-0.0916971733118426,0.248261044437272,-0.248261044437272,0.184476909463895,0.0601972759678561
"80","gbr.1.43",0.0874772266981815,0.149536491512992,-0.271648358779734,-0.452433545510441,-0.177449300570514,0.219718738457489,-0.00169238565230126,0.227164257791812,0.191826580389296,0.0919634223810093,-0.0989239026151768,0.675842742818933,0.487100089312044,0.0934604289833208,0.665500646788258,-0.0024882023790202,-0.110905757616055,-0.219514540497965,0.272887347048654,0.187798528489214,0.0502793768463557,-0.144808238830545,0.0684416374150215,-0.205470440588228,-0.00134763371465129,-0.153636062259668,-0.097419395048545,-0.0185762229491793,0.09731321976398,-0.196423589216942,0.249071598975117,0.167521638501088,0.0758292418356658,0.0609631755741146,0.0800204609120518,-0.190614418536126,0.342657751300409,-0.342657751300409,0.192054862581351,0.14847636633183
"82","gbr.1.53",-0.167937714860105,0.0766957427519701,-0.533649149978452,-0.646698956093742,-0.396445244515336,0.444608028835616,0.129891225940872,0.523999777705224,0.382650758845886,0.300549138006184,-0.104004837413962,0.905875854755901,0.638714726538444,0.188315953549937,0.837424939536194,-0.245866507630631,-0.264472377259834,-0.224228473371163,0.154157060386055,0.143483251135637,0.171694168466446,-0.0731940958323257,0.0376098386461175,-0.366928371965055,-0.18301752258958,-0.0831890877205602,0.0464002577644356,0.123315571661842,0.0955632839021018,-0.221591423052753,0.14595748546168,0.253219144110282,0.157998194145766,0.094950525559761,0.145740376260842,0.0612312457806004,0.150766498885573,-0.150766498885573,0.00753178717701978,0.145773449839202
"87","gbr.1.62",0.0239180559133612,0.180234556855251,-0.36538373576322,-0.605617039414702,-0.279473328540112,0.263631300584435,0.000961701139387292,0.368576118325475,0.258465663093728,0.178784525368108,-0.0906385352961618,0.851285097681366,0.631665952308442,0.224171889374651,0.800818616556647,-0.0878561729783884,-0.190022481667804,-0.238698820451441,0.229656448538465,0.24483473647572,0.176781052671398,-0.134190858478378,0.12496642321471,-0.324884377110436,-0.153806598514208,-0.162692204312367,0.0521390651127486,0.133060447539248,0.0208793068829429,-0.250591186175197,0.111945857621449,0.109924553523844,0.0527416774419707,0.110327730879245,0.119773279588115,0.0142029683512518,0.212366948509734,-0.212366948509734,0.0966215387569398,0.115438906807797
"98","gbr.10.1",-0.0361495474417314,0.0261129245977832,-0.520172230164121,-0.607974975702279,-0.335679272848311,0.353931558558648,0.185173767107272,0.515587980088939,0.30842907147079,0.256979418820296,-0.090514238228622,0.911903850690722,0.65551429113968,0.218008887434011,0.824603509328538,-0.182081390989333,-0.317050003875867,-0.245022701188993,0.219958507308936,0.161937970172339,0.120365186463406,0.094368423526372,0.0540252226025731,-0.368831306757501,-0.123999089765264,-0.14231736080462,0.0353834681343033,0.155418499613049,0.0400767076110515,-0.215241352483161,0.161042117621222,0.192630485847156,0.112042728291447,0.143582278794228,0.101003635146382,-0.0516331307570185,0.259661146416541,-0.259661146416541,0.216350376357554,0.0385028431792901
"101","gbr.10.104",-0.0332733265901704,0.0260171466661245,-0.409519995605772,-0.541881083170008,-0.288933085307218,0.182333802756965,0.135729346556402,0.400230887616891,-0.0286265823679281,0.0616001852093771,0.130743779777804,0.740909855809998,0.61884378939924,0.323499588782413,0.643386675277339,-0.0268628164947383,-0.356243374676929,-0.31772189389386,0.183036331344688,0.205744105247017,0.119506241027304,0.122058837106083,0.168097306735106,-0.247394553895373,0.00348233074233749,-0.137021252368966,0.136785117969284,0.180276995626363,0.143556144025672,-0.192428770739797,0.065565898223199,0.0624935429697496,0.0345564121588894,-0.0603546575001496,-0.0583909275744938,-0.0995554865209448,0.22761296713511,-0.22761296713511,0.215848445434765,0.00636732768672648
"124","gbr.10.144",0.329646401685945,0.357606327655405,-0.0705559228218091,-0.53494058875124,-0.2228656468347,0.113008933169279,-0.213613195645756,0.128620373205638,0.0460947941189307,-0.108027308082434,-0.0151620978705776,0.666141217304226,0.486399652460319,0.193522438267691,0.650795545268388,0.0586415986204937,-0.00843410685519958,-0.268404514914083,0.345429268118399,0.274270460723454,0.0904641075052019,-0.0760710883399125,-0.0546312370084761,-0.281109352249017,-0.163624877087407,-0.0991890352733658,-0.0995675216713441,0.174145474807776,-0.0306174796389642,-0.0562165334258881,0.141566154317034,0.0159458398868629,0.0530217743430512,0.0907740007570246,-0.0253344540510198,-0.143574949931976,0.304201597785865,-0.304201597785864,0.263738416851713,0.0343666497230182
"140","gbr.10.2",-0.0382508954666839,0.155812511143335,-0.355161562593908,-0.553252475474295,-0.314537621689699,0.190362740484768,0.0143619905092535,0.325948732605678,0.166349908787011,0.164301627289627,-0.0509153730690058,0.733025543864041,0.653915196962159,0.294505117948253,0.745101196705195,-0.14019560768262,-0.233298795778619,-0.209959704286581,0.317476296329083,0.261318665982351,0.216713008413364,-0.0405776736271375,-0.0213380765977951,-0.212161708573408,-0.0485564294205718,-0.16480821249732,0.00320680990511286,0.0392181766273084,-0.0205759744368222,-0.139178965173972,0.140620357415007,0.0295236421023812,0.109731890608151,0.138830822455839,0.0768563482846281,-0.161062779930314,0.161688615129646,-0.161688615129646,0.187949572016086,-0.0316575717221582
"145","gbr.10.3",0.104825471973937,0.290750595174625,-0.315931281428022,-0.727743366760023,-0.331934011354507,0.274705687833775,-0.09044850563836,0.361110359357106,0.0606001395993052,0.0614374883194418,0.12253280871021,0.82235235545203,0.728643626381796,0.415450943173764,0.831155615550494,-0.103343815777778,-0.22020560435586,-0.274249878154477,0.356015239503508,0.295844764989221,0.17470788659756,-0.0739482728038435,-0.0335211023293563,-0.327221522773023,-0.0794649621169161,-0.0612371767099765,0.0315231987392192,0.235042380755473,0.0509725911979257,-0.189049592836273,0.102032819231471,0.162300622671504,0.048610554436594,-0.0178267218405755,-0.0369770145990985,-0.10592957048147,0.268744404532487,-0.268744404532487,0.193350704335588,0.0717973926438757
"151","gbr.10.4",0.13478645785201,0.383578227711095,-0.108371520214965,-0.575544402534709,-0.23777687553462,0.212464087725205,-0.238268892960057,0.165175269530506,0.0518502532718491,-0.0722884805923589,0.0668137063639591,0.657364627978464,0.519582153273641,0.245275298439022,0.668387008349368,-0.0251216394159572,-0.0498450192297765,-0.155348431353242,0.27777113825342,0.230786820709565,0.160484727975537,-0.185210506278021,-0.0499129035711496,-0.313528875025233,-0.138125694824098,-0.18011314794914,0.0575155655348194,0.235534828365167,0.012000557222024,-0.0968941391047208,0.148112150399783,-0.00287453814718293,0.128072710969923,-0.0315563430676027,0.04766108606825,-0.107079704582044,0.138560884163193,-0.138560884163193,0.130009036960794,0.00532901867776294
"180","gbr.100.45",-0.238472788267433,0.168697559449908,-0.434801194776046,-0.63398071964662,-0.219450153959318,0.475723185332613,0.0269688811515588,0.452412720293801,0.406561045908978,0.366034787263347,-0.0213413067627492,0.773262475987021,0.648649475279441,0.292803603144025,0.788936023464869,-0.175026624316155,-0.242148310254269,-0.165179038018848,0.165684486277795,0.16526440451453,0.149861060947328,-0.152806984826979,-0.159206867420994,-0.355261205999379,-0.0682908843911439,-0.079905131257128,0.102442490016321,0.0838889835010735,-0.0463871220571185,-0.109548066627432,0.161764743630651,0.146690756556621,0.157034498499738,0.183681313520404,0.128391828720482,0.0550314660578868,0.0616517043802536,-0.0616517043802536,0.0918898020813844,-0.0332087519160932
"186","gbr.100.52",0.035940907059076,0.366762909783294,-0.155030293919586,-0.608932387015975,-0.316602994766607,0.14224165323469,-0.140986362954985,0.175984620076469,0.198657990555615,0.24682233974256,-0.0164850212654808,0.683927949549439,0.606641809179865,0.293417408672637,0.703925499710088,-0.140383861859063,-0.0446185693441805,-0.176327446262945,0.260211431844708,0.190634947051198,0.155406185444126,-0.078475945681313,-0.155977153192601,-0.369783764432248,0.0469841394299373,-0.0328274930068779,0.0814867506379092,0.0668163280656387,-0.111919683488844,-0.177786735533814,0.112328950709617,0.0664558660570346,0.115283442616252,0.0581841238287312,0.0495505226309776,0.0240319424167918,0.142999909821188,-0.142999909821188,0.15045779257894,-0.0115189917471613
"217","gbr.102.10",0.0108276868297442,0.244276806895388,-0.246891572611599,-0.565235422810449,-0.304015761416715,0.257387346728394,-0.089997363273115,0.250481079941797,0.12411281548703,-0.00196606134818526,0.046152442316095,0.829515355652185,0.58511208982624,0.150441443643083,0.760613196079274,-0.0698074196886269,-0.0934315644916831,-0.240611091240383,0.213654675495378,0.205302458774189,0.113221513403618,0.0296162446088448,0.0231668598516712,-0.396913812113157,-0.163794145262965,-0.127467628835588,0.0312908567422758,0.155264509501774,0.107758616657283,-0.0712442909993338,0.0733459017698522,0.0854675996792476,0.0389453336712584,0.0827961024377635,0.0278419556014385,-0.065343500229132,0.251965010731937,-0.251965010731937,0.148337530299967,0.101742643943333
"227","gbr.102.38",0.0113546736065882,0.0589457710593178,-0.417786179193254,-0.509379232452006,-0.352444101659771,0.422961938023106,0.144212799527168,0.505264516093562,0.325109169341463,0.129145888146871,-0.118960491764111,0.761346775275572,0.490191117397467,0.125758145283109,0.712769210946724,-0.164410079602555,-0.258370595259309,-0.202277750796258,0.237814770179447,0.181266868453203,0.0469202055956208,-0.0442860297204268,0.0694398968156847,-0.26063291595919,-0.216656201811944,-0.177780211745741,-0.129132633595689,0.16521206861747,0.076370266407823,-0.0792267733239955,0.221107047979764,0.18425304505422,0.174374851617941,0.0816091625332105,0.0969937383762395,-0.0259122955447103,0.206118546010673,-0.206118546010673,0.129540939240541,0.0746658451436083
"249","gbr.103.3",0.137109317717905,0.384182577412932,-0.252054655870766,-0.731019533781985,-0.328300149995032,0.254179453914642,-0.186814653443674,0.216647087218496,0.197433169641125,0.153784127573178,0.0261888643239002,0.905931041096781,0.663706912617446,0.204005982908118,0.866217083980778,-0.0226480856673279,-0.156391371865279,-0.238705905996893,0.287608493763536,0.180927385208035,0.149453922581204,-0.106862656643125,-0.0695773208999242,-0.504663654578922,0.00150054848474194,-0.0913710543085464,0.0402028126363233,0.170435462344966,0.0583290142900085,-0.21553184306273,0.126731746199239,0.132978266212659,0.00734440407638896,0.161525762745549,0.0703970163665791,-0.0490773798440956,0.350689367305934,-0.350689367305933,0.285651489490604,0.058839841525428
"280","gbr.104.49",-0.0736913396821988,-0.0427730324004282,-0.347049735007666,-0.287890935368027,-0.207290369483743,0.185299345625276,0.206482191141651,0.301635135474076,0.40585195394501,0.199419563212294,-0.429793360813923,0.744519998663274,0.367837403435733,-0.137710254428434,0.610187332414954,-0.0188167254808578,-0.121825275334325,-0.201607995883565,0.146556088486428,0.126717833868471,-0.00169282936729549,0.0965631137804733,0.21766131549796,-0.292645376825988,-0.202880236779931,-0.211852658234588,-0.0915438058834109,-0.0189052913794516,0.0289746622317414,-0.35643500803743,0.167339846118457,0.2346107838238,0.211188006856679,0.0933612551737475,0.119949513280345,0.0623366533157532,0.290320369998903,-0.290320369998903,0.121607131653102,0.168767340635767
