"","MMpink","MMcyan","MMyellow","MMblue","MMpurple","MMgreenyellow","MMgreen","MMred","MMsalmon","MMtan","MMmagenta","MMturquoise","MMblack","MMbrown","MMgrey"
"gbr.214.9",-0.152370536952545,0.211416283710156,-0.000502207279001515,-0.355139497154595,-0.126812309936422,0.131331723188247,-0.23746316890211,0.0153514523101779,-0.594739609827681,-0.233952790592288,0.908285568936859,-0.0635295218394487,0.234989658867955,0.488049779555072,0.00521595059197367
"gbr.5.106",-0.279294647441705,-0.0545065173203304,-0.579878589244817,-0.482626242238213,-0.406484356004752,0.411237660706843,0.290713233563402,0.492104120541596,0.67033954670599,0.821250268080844,-0.271426793215456,0.599427718390779,0.477226493873354,0.140538208562245,0.615685397023138
"gbr.42.20",-0.151757308649809,-0.296064654526382,-0.25779156596524,-0.0649181023445933,-0.267900182045316,-0.0693223042960272,0.320823838541393,0.158039786016024,-0.453566007979211,0.0531833010295015,0.55143858135177,-0.178482302810735,0.0634349423094656,0.312783001782542,-0.190782872448169
"gbr.712.3",0.146709162357953,0.185282991048079,0.476339780608524,0.150123671790626,0.242028277213565,-0.472552691563436,-0.288920638634041,-0.516956255235137,-0.666042387388879,-0.349884542984612,0.472518742084452,-0.412778418644053,-0.184142377098083,0.0906383302537677,-0.42382412328811
"gbr.334.16",-0.0301712792671931,0.396465814131347,0.2517982413536,-0.300046480488413,0.172336179043558,0.185324143861781,-0.491780135726271,-0.104330617124811,-0.567263036779354,-0.484051304743582,0.864129282845153,-0.0765363526058022,0.173485175556651,0.421502294678427,0.00893790400139776
"gbr.182.6",-0.168846127521769,-0.139299009304468,-0.37228117869798,-0.198686710723317,-0.261795758975114,0.063212180983362,0.266576093507762,0.251146186786097,0.285016284571248,0.597973501438721,-0.100304081295474,0.200749174567264,0.290872683802149,0.179711876911415,0.226499885264391
"gbr.151.74",-0.0224929027433154,-0.379067941266966,-0.343429204121854,0.0721572605676185,-0.245139871119213,0.32698862458205,0.383605737736664,0.375203596264141,-0.162416130176975,-0.192659539862451,0.298659729452554,-0.0311718112841074,-0.0658235405524722,0.0241802674946388,-0.0450282002739013
"gbr.318.33",-0.13205231794132,-0.759861526531501,-0.424375882136332,0.566883925630981,-0.158005029167711,0.128753409620281,0.749858185793934,0.434879611662141,0.525284219029091,0.244616475972122,-0.594692997927509,-0.142434779623653,-0.434484394806451,-0.529314418696065,-0.256125438348506
"gbr.350.27",-0.0292109140094158,-0.36805456345827,0.179108866615736,0.555328651199287,0.246754233401746,-0.63462628089118,0.24188701537529,-0.283337932509855,-0.220765741453445,0.0262509657479637,-0.231749555807316,-0.511107258824116,-0.350077667814908,-0.131673700689319,-0.583193286016163
"gbr.410.12",0.123949473773639,0.479594290405397,0.706076138582753,0.0530651200603802,0.409440458053443,-0.400299943910719,-0.589860277153406,-0.687096125934649,-0.627141738631165,-0.385761994588781,0.518745959705817,-0.449445976461607,-0.186548183927251,0.106517690886641,-0.392390289850839
"gbr.9.118",-0.0612262094709245,0.0213616471592349,0.103725638410048,-0.0880027377931741,0.0619128729361733,-0.53915590888697,-0.0845959577921903,-0.215386203777799,-0.751971786930269,-0.13533466245391,0.466284492831817,-0.204612158282179,0.297042325037641,0.592491394941364,-0.160650091041755
"gbr.202.39",-0.0152947802238928,-0.322275170232107,0.0751168020322515,0.498044049885066,0.50733333598302,0.0261793561333532,0.260496750137337,-0.0234132495482477,0.590676330912995,0.257465117739278,-0.677831721872291,-0.250990305248873,-0.469959609561908,-0.519832553695415,-0.29708930321841
"gbr.41.55",-0.0976623601416132,-0.167018211385277,-0.195920434519869,0.137892870701291,0.0228580005208179,0.425556884266051,0.259761329864922,0.250955395216006,0.938394762268548,0.561867286250678,-0.636437559377105,0.0731191973918934,-0.252419706304002,-0.483287464105473,0.0804314664351691
"gbr.303.3",0.405766872968523,0.431147902499177,0.823218191352105,0.226450931268185,0.461805412196235,-0.744027332331665,-0.545706757312001,-0.843856040257419,-0.599848233811923,-0.426235639285015,0.141245387549064,-0.437966892388464,-0.231722316961088,-0.0163448108271584,-0.42237037501595
"gbr.652.8",-0.00587070935344346,-0.300895528422743,-0.448689154153176,-0.0240476857833688,-0.205812163112638,0.457325257379118,0.459215706159249,0.484988875484401,0.779043410706708,0.504338639819135,-0.556658369391047,0.285595491119908,-0.0264091825273129,-0.269894686433729,0.270103192056588
"gbr.55.90",-0.150500357693042,-0.445687657289719,-0.197656311667896,0.176737549817547,-0.109225032571715,-0.425097731461997,0.37596881497138,0.0902733153751546,-0.58452653656748,-0.0696666350801646,0.309403125056336,-0.280774618613567,0.0714987575250632,0.370724284210726,-0.319369715130796
"gbr.7.109",0.215563972681906,0.059467462068303,0.106697320731071,0.0571432759752484,0.102762165839537,-0.0719642348939893,-0.0793389825123349,-0.104390079706111,0.00163814279708072,-0.124659694240937,-0.135420182616126,0.0354844026413091,-0.0498092979893361,-0.0839295824320895,0.0286599087490732
"gbr.6.34",0.0663326576555368,0.556415751766572,0.488795713682881,-0.254488552785143,0.162521268424957,-0.0699763054596393,-0.596150337447909,-0.433913650837667,-0.537472984750094,-0.352065064137474,0.703272261566847,-0.149824588837732,0.0267048746620749,0.220603615788943,-0.0872110690890873
"gbr.105.35",0.115715825876684,0.538868905456625,0.329212796492287,-0.420668139533808,0.0973619381597254,-0.512026203721526,-0.515417708969092,-0.425922486188919,-0.50154296413924,-0.0430065171604511,0.275221962457872,0.182419050876736,0.527515263941508,0.537922088025051,0.239609779690271
"gbr.228.20",0.0117538277536735,0.296927996621014,0.106270449986018,-0.374015403380215,0.17958954542476,-0.431569908774309,-0.301647845040294,-0.195064976273989,-0.384711529981026,0.149521508836146,0.235897740872596,0.0885528275855999,0.531049943296857,0.689752953234506,0.170379959167565
"gbr.56.84",-0.114226255924961,0.304710476959925,-0.020257622793029,-0.506849954522301,-0.015914186406904,0.176305062623937,-0.316982633097633,0.0792914965813682,-0.399633886355461,-0.190772642524314,0.696466292608921,0.225489692360161,0.451283575252038,0.539333951474637,0.284078540827176
"gbr.296.9",-0.259810791390589,0.366141859022305,-0.0518782997391298,-0.590398701067315,0.0135048161086644,0.0420003524598038,-0.358760284581755,0.10314535312302,-0.503720981840428,-0.145945388746493,0.61696210332171,0.226735588182855,0.663659479751883,0.855129975684902,0.340813379898277
"gbr.421.14",-0.275513110530325,0.138494202107383,-0.340709483430474,-0.504631920314488,-0.202119005251813,0.00332605602337049,-0.027925044572401,0.23876613543441,0.119302410259556,0.542535743818367,-0.00715573289340976,0.335531457813288,0.661932764679966,0.630302974590076,0.454898675850618
"gbr.33.29",-0.113797386642295,0.423560912654711,-0.164893404338682,-0.755430555572978,-0.184651210295574,0.272285809971884,-0.285541619607773,0.160904694131222,-0.302990760857286,0.0911910754141734,0.620643150136741,0.360668912468517,0.6981307037804,0.769896393499691,0.51824555075104
"gbr.21.5",-0.0693201207152122,0.467149910408858,0.0960107739448137,-0.552371785009871,-0.00923666300213397,0.241628889017817,-0.483266436000487,0.0023904852838096,-0.450142718633742,-0.179205143026355,0.875988437205422,0.0877916640800871,0.400390593953809,0.616466766901365,0.209587151443053
"gbr.193.24",-0.14755082764212,0.175286137696055,-0.342296699238792,-0.538013264798803,-0.227914498401109,0.114330589449812,0.0164517679688159,0.262760758149315,0.423376295894945,0.720544245136368,-0.231212135005881,0.479184591183582,0.612811579502503,0.4382189126607,0.574909438232643
"gbr.6.87",-0.192599624822449,0.286504947992219,-0.264263928217779,-0.658530273605847,-0.0671440295545314,0.16827248517019,-0.106974307580177,0.20327775642706,0.242304697114718,0.513100134122406,-0.0711900821276124,0.560061661125129,0.710933939792451,0.526425848828337,0.647074443266109
"gbr.153.45",-0.14117763997497,0.348135446989218,-0.28480937915859,-0.703622608527189,-0.311924958929747,0.402371900074406,-0.27630541099184,0.295822164258558,-0.181774499709636,-0.0887358769834569,0.533861268723171,0.599306962494699,0.692992193172938,0.530223006991869,0.662205420249175
"gbr.95.22",0.234234711750978,0.569741796554005,0.566735096513627,-0.187220748873719,0.282279164934429,-0.654119452106089,-0.580079041554173,-0.659754906805839,-0.482430137058735,-0.194906740109735,0.0645770821388447,0.0348557593238912,0.291624036716514,0.302056415109615,0.0773784519311204
"gbr.106.53",-0.0591372868088105,0.160103014505436,-0.175425348711965,-0.451328059679384,-0.321002478605828,0.339716937943313,-0.0654894586849653,0.194526828826383,-0.169898527445934,0.17587867698833,0.718755677640548,0.0620100284701377,0.206261672332134,0.364018835276998,0.132308549698108
"gbr.268.19",-0.0442332170819961,0.377123402545725,0.0310628379415548,-0.495045718641415,-0.0498351900043334,0.292874469658076,-0.388325819149279,0.08092495879342,-0.482486739463212,-0.343652565135405,0.850354485919734,0.16392434483761,0.359618606929263,0.500667392337371,0.231902897146109
"gbr.169.10_gbr.169.11",-0.106763037491053,0.318209366795105,-0.0689978168058749,-0.56410492639967,-0.0815778306750043,-0.154780568445853,-0.29251686308111,0.0294340281172102,-0.613703890206238,-0.109316673625712,0.621987361961525,0.233857851043742,0.709475287977136,0.87010772828095,0.345125628909868
"gbr.66.16",0.00148249538335029,0.588685199402674,0.169594833611526,-0.607407752510073,-0.0432049480814824,0.0388512845742192,-0.562094592220914,-0.0834236538114689,-0.520783067623914,-0.229610189704201,0.683985788689485,0.149972432379912,0.530709395796869,0.747484653932782,0.293062819567202
"gbr.205.6",-0.293197443117812,-0.244907259242757,-0.525188622037261,-0.122850795971853,-0.297095529890273,0.68913332187677,0.38949500062762,0.542985115077161,0.812629427577985,0.497577555862471,-0.359821041196609,0.378198743275214,0.0012442782944951,-0.323633459129706,0.346299246419959
"gbr.732.1",-0.173825189249391,-0.117431794646791,-0.325061814576604,-0.0429890642097794,-0.169275620053525,0.60200665110773,0.244906967419986,0.390026989078286,0.846332041073992,0.525672124402715,-0.376553557715508,0.184400104107712,-0.105507108856951,-0.334527182859371,0.219350201905825
"gbr.1205.1",-0.169442706539904,0.233284502102172,0.0618772567895557,-0.272420598476545,0.040866974103704,0.0745214926406926,-0.233263168757324,0.0261540093269012,-0.241040754977694,-0.0902268230965709,0.385841332216491,0.0299292440595752,0.268418531491105,0.401325962965034,0.1052391554646
"gbr.393.8",-0.0284453122377057,0.409036743527893,0.116036999618143,-0.484884818417086,0.018126938277591,0.0601201323205028,-0.469003279532751,-0.0557144096117151,-0.691000627393204,-0.434268809225765,0.860946203076803,0.0913564401848149,0.41415946676042,0.632675875351083,0.179090084210561
"gbr.406.10",-0.235656796533498,-0.63567305131264,-0.507282463732898,0.334063222079338,-0.201139533287623,0.152317599473863,0.690126837683027,0.429358067391698,0.689280464131202,0.548954693031983,-0.676552924679722,0.0450261389278106,-0.182335468991417,-0.364817628315597,-0.0276115070091668
"gbr.334.12_gbr.334.14",-0.168743453520039,0.016463159683697,-0.385268451636996,-0.320346920263745,-0.261684275828593,0.78789940334718,0.121104058772107,0.44651229615504,0.558098159279282,0.266630751334146,-0.0552083802688452,0.455323414440868,0.154859878247634,-0.136795374342789,0.463017205092957
"gbr.39.60",-0.0877760640722206,-0.701729267246176,-0.259646477475412,0.528798738435651,0.249999871668608,-0.127645138066412,0.673987496048638,0.228611496677816,0.282578514352897,0.127225035099848,-0.618935498724918,-0.146303730653576,-0.305384798418949,-0.347861818988346,-0.271059465982214
"gbr.275.1",-0.191911680511313,0.212326094802237,-0.18564988076399,-0.499557048432824,-0.316313811252894,0.32774726253107,-0.176977071766295,0.169895969347534,-0.282447206590597,0.0860480336502836,0.81648455724002,0.0695867249550693,0.306348261765536,0.461293144827986,0.166645270707461
"gbr.7.153",-0.177891577182871,0.0835596841787037,-0.298548941793504,-0.283459463510207,-0.166719924363559,0.883361555047456,0.027741621775691,0.418301280264867,0.569189131096046,0.201510301258217,0.0255132365856867,0.313451356713356,0.0347523270496443,-0.168213165232493,0.36189940774682
"gbr.422.5",-0.163367431566169,0.465861015785372,0.10534823362942,-0.573737890795294,-0.0770408217456175,-0.0419482603866303,-0.424089943864446,-0.110448836538461,-0.577165037305408,-0.0382701230834778,0.810149293519203,0.0561507186417911,0.496069592607905,0.737421655735395,0.175474499305689
"gbr.111.2",-0.153850960182907,0.0321837014696006,0.093331678869002,0.097070491088087,0.0806390930014566,-0.0620049230355913,-0.101446923608252,-0.145391431134386,-0.0438183356273411,-0.0558716424287829,0.00585044437715742,-0.108829712993779,-0.0148203616083713,-0.0256895595728975,-0.0614843254629085
"gbr.19.77",0.140365842398549,-0.277537094424556,0.127170462054712,0.249468071006484,0.0672591416727793,-0.563948895189943,0.21206723180398,-0.164775507215003,-0.595146878862662,-0.149833538657557,0.278071914684416,-0.390937900143508,-0.111487410635919,0.224158727339673,-0.449400847074277
"gbr.558.4",0.197642146940269,0.297615166047495,0.341897830891501,-0.0453406698839839,0.163729419331591,0.24536150880978,-0.405674810708028,-0.188636678921925,-0.462607592558066,-0.661714078962705,0.688815492104244,-0.164088896058103,-0.167487029656896,-0.00303774036319785,-0.132647562492021
"gbr.474.12",-0.116999550252565,0.377493084682596,-0.0377165713050053,-0.540748491371817,-0.0322973019387237,0.293476401311712,-0.39622969702706,0.125860084290921,-0.49408017989527,-0.316081698637904,0.809250254873727,0.218008025461354,0.478772657221078,0.609703666798386,0.310794399217407
"gbr.53.90",-0.254625214101074,-0.619176328444816,-0.555100301853394,0.19233634658592,-0.264703364514086,0.173653226274473,0.766664344584037,0.454422580992772,0.699174416502017,0.821160320945095,-0.566227627940148,-0.00450482794459664,-0.141903916753057,-0.243194891441987,-0.0459526145619337
"gbr.293.13",-0.199280531860808,-0.70651993392785,-0.455408041129555,0.353156142550842,-0.169323492650015,-0.0909089010205727,0.805548325639297,0.305148361253065,0.455614973185737,0.667029997525214,-0.565926256192416,-0.143510623359755,-0.21102916359679,-0.240950986901718,-0.219872123760986
"gbr.450.7",-0.243974321877912,-0.760076221571927,-0.5711595511188,0.345867585320274,-0.213945319616169,0.325458300545295,0.856893597058608,0.528251886596226,0.60467834725263,0.540900798313998,-0.454351793949981,-0.0843460648367761,-0.322180066046764,-0.390263201097154,-0.16962264698945
"gbr.212.19",-0.417261164106025,-0.569527629036617,-0.685753854771132,0.0815683509560588,-0.351706558201407,0.419406923264779,0.697626481956974,0.662732219786992,0.729028717812148,0.619592934160364,-0.524354854170621,0.196979052958466,0.00197156451028601,-0.172523134203597,0.150506225799316
"gbr.123.12",-0.120772094337941,0.153663433423854,-0.0288760247821461,-0.313747632731902,-0.169465231808905,0.215232160381834,-0.135496544800538,0.070808367899451,-0.469456026206661,-0.146796415847448,0.87280209778462,-0.0634215356616776,0.135334846845877,0.369204721368605,-0.0101158655210571
"gbr.208.25",-0.343344036049847,-0.406181745171065,-0.634989380832542,-0.120948556616241,-0.339257022564071,0.23230079560859,0.579654280096914,0.511342925470318,0.69560208035119,0.929143097226665,-0.468665095702994,0.232047394534431,0.209965551168943,0.0504041650698147,0.247646332002704
"gbr.4.106",-0.121249749435345,-0.183939601091492,-0.253685698149387,0.105376391844496,-0.0329233150112127,0.416909601876235,0.276144410162854,0.294005248242299,0.94573389834927,0.598323721805385,-0.643359896969769,0.11135868048273,-0.201538925790275,-0.43902725491646,0.116513743598452
"gbr.468.8",-0.180468432444454,0.224702692025422,-0.0582855115643596,-0.466256470631961,0.0126446282136922,-0.055060815810726,-0.242710753818499,0.100181404211831,-0.620699667287483,-0.214409240790963,0.613215312223645,0.126047131921978,0.577912474776529,0.842820442536783,0.216188644814305
"gbr.93.26",-0.228322357127134,-0.165231951259389,-0.512436830133097,-0.295152257876026,-0.342730623617041,0.260662788442465,0.407956410262892,0.419923079337476,0.574898525024835,0.668880705410484,-0.433580966445054,0.504250565965575,0.359947760752746,0.0422128699772773,0.494977096389263
"gbr.365.18",0.125798769040955,0.352689756221737,0.262308852395752,-0.231981548137789,0.114112546090757,0.169968850757833,-0.440442124876832,-0.126582241705523,-0.584874701856923,-0.501268086993611,0.86815757209016,-0.118750555784705,0.0737560564108243,0.322838290432835,-0.0448239453921169
"gbr.293.14",-0.0650363009768757,-0.800401392341084,-0.327978367751808,0.635310854539169,0.0901756913305201,-0.0387802905214537,0.797167517169572,0.301509448504303,0.409590221270013,0.189545384347066,-0.696094598183794,-0.205018182562249,-0.440613785124998,-0.499276770198606,-0.329439984414114
"gbr.204.19",-0.2915057589702,-0.115692316117558,-0.0969142633064333,0.0884342517054042,-0.0365169281124823,0.1381486848816,0.103386381431855,0.157275857776079,-0.030001588470683,-0.0513823198700282,0.0594689504063971,-0.0453560748174745,-0.00137546073471896,0.031822337450606,-0.0654086483239211
"gbr.74.57",-0.170589436609744,0.0441210827089385,-0.160171124842095,-0.388332209739704,-0.105857434989328,-0.205729138330683,-0.0621585981009378,0.0765849729609894,-0.65770936237319,-0.178084748805024,0.606467581276436,0.198083607833,0.549254495633024,0.663484884296232,0.187948344266924
"gbr.202.33",0.0364284238569597,0.375627415360851,-0.277338789665744,-0.722323056487702,-0.319164117632776,0.394941578074614,-0.175638759575457,0.306291645588859,0.131314248049589,0.0805814754557983,0.126986442523297,0.80444612943883,0.709369299530468,0.360814249900165,0.858491019385753
"gbr.474.10",-0.0930922629298424,0.21424616942198,-0.295513436509712,-0.659498743889405,-0.206043822563781,-0.000577670655344397,-0.104786952594998,0.294825787973476,-0.257151444597004,-0.011826264780789,0.25803261057537,0.6590896050711,0.828732690492168,0.69293678208212,0.663912427378915
"gbr.400.4",-0.188796774443461,-0.337476248325535,-0.255675861566191,0.202495889226509,-0.0627574466103025,0.117887752345904,0.454206017224196,0.171071905038753,0.709594096965335,0.77222509591925,-0.568191352071484,-0.0954219884770149,-0.228724975707271,-0.326925618580309,-0.0960266400764851
"gbr.334.17",-0.0794403655713434,-0.175308871902451,-0.089173718332317,0.114836700084765,0.0716292591576466,0.0692085904080748,0.1350140619481,0.114953164436041,-0.0743012456120365,-0.0410933040918129,0.154868470047083,-0.146499606980757,-0.133031337318666,-0.0365703015747296,-0.165873249923446
"gbr.40.59",-0.246179547323751,-0.720359192815619,-0.594511013470625,0.274648288122065,-0.203822849208861,0.0907945488616351,0.835354702449141,0.504169374968133,0.647698347384563,0.64124669267904,-0.713694193859746,0.097676825529167,-0.0837025897858444,-0.261783333573386,0.00693833800211755
"gbr.480.11",0.0330077334416572,0.439377667766469,-0.265457978873522,-0.812053996473826,-0.266624451911381,0.400809063546984,-0.243345087576485,0.295234738226633,0.0933837427253154,0.082898066250953,0.2022941137178,0.826890553628763,0.74288066817778,0.418986366746023,0.877737640741305
"gbr.216.34",-0.187239308189731,-0.824764149482557,-0.570657391907973,0.422956627871775,-0.170913736857969,0.0715100483047258,0.876689931619127,0.496765188340161,0.53808078532257,0.46923632715523,-0.644962306523045,-0.044637292262791,-0.241751554430878,-0.335930304543725,-0.155633184946855
"gbr.354.1",-0.132412748490308,-0.195747796600555,-0.583285614253389,-0.340255326766648,-0.354196293219972,0.324346273792887,0.40049695191345,0.587199926572635,0.428790846588363,0.372428984713881,-0.31080481422919,0.608280308321227,0.434741248581251,0.128582828103435,0.562289799976197
"gbr.34.29",-0.138649334749393,-0.458091279719745,-0.209335482662818,0.425150179847159,0.251052622752046,0.430091764429491,0.404662052202956,0.28612427420076,0.597518042591363,0.12950863479201,-0.432782140359213,-0.136485154522654,-0.477041148124298,-0.572724272796056,-0.204232420380938
"gbr.141.17",-0.272501187509279,0.333549487821321,-0.243318601555895,-0.670315389158436,-0.263732706325335,0.0848351103453007,-0.178921128577565,0.160357135914215,0.0624597501920334,0.583467331386972,0.228828716863751,0.357321175394601,0.686061067000408,0.679609934793027,0.491358060902262
"gbr.593.5",-0.122985571678767,0.250405104893836,0.00955338412103472,-0.458582647954406,0.140865940412627,-0.094444974707919,-0.309226600242299,-0.00756597123115242,-0.728988799486192,-0.294102272176332,0.775989809649423,0.0842233038551627,0.523680247282784,0.778662653649088,0.159938242011116
"gbr.12.2",-0.310347977247467,-0.365013784884499,-0.368131334524515,0.156431281090632,-0.192233044887327,0.18823068881993,0.475932593079922,0.230644173754074,0.647867785915926,0.692030341913447,-0.511638194133667,0.00153213250474025,-0.128177516264062,-0.281921448305264,-0.0028846762738641
"gbr.238.25",0.0964170489652435,0.0026560486069848,-0.0142647733808426,-0.100501700535522,-0.0379619176596917,0.187422485732359,-0.0815513807566804,0.109746333474232,-0.543459324845517,-0.499986610100753,0.752361298494811,-0.0713662699092464,0.0226695090860532,0.222229637136101,-0.0658643046540131
"gbr.48.81",-0.302045893547279,-0.00602131568978561,-0.333626333603312,-0.301259515321928,-0.21249956596532,0.362400014452091,0.0613654660417777,0.367472387162009,0.146696616484075,0.15293611603913,0.0980810375917918,0.264820262785715,0.30559031127907,0.226951207080543,0.308051601624802
"gbr.302.18",-0.156666535366221,0.240155463955728,-0.146853491624108,-0.376057316821591,-0.233144350886374,0.240803571645216,-0.113777286393219,0.156040890400696,0.118373133122793,0.0865650699968223,0.103330933783054,0.405689368322788,0.378796488534256,0.172226635300975,0.440254990283033
"gbr.81.172",-0.13264226737098,-0.260203286610022,-0.285072638465237,0.14261808000094,-0.111372823063794,0.320017007762538,0.309724860475651,0.295018378250039,0.864455212284509,0.64721209200403,-0.543354385913225,0.0231913677332331,-0.201655699321238,-0.369925268190354,0.0201454084943081
"gbr.99.24",0.0991808579749239,-0.00149919257201086,-0.419614031545244,-0.314783756473174,-0.334600637813301,0.55375501641404,0.189474468094306,0.456107041114952,0.734713830711289,0.415977055100142,-0.38391153719347,0.548524475066141,0.217019472243667,-0.157081723998682,0.57957800282409
"gbr.92.33",-0.175084581653774,-0.17578890492452,-0.527566630355615,-0.259670268431257,-0.318467708442728,0.254302225999209,0.408727343277807,0.427315857607566,0.585523718626107,0.64208837013962,-0.442893073852349,0.513186316876885,0.368739089068934,0.0291985578486236,0.526230321309745
"gbr.4.93",-0.102608451290944,-0.836663010366108,-0.469213438883523,0.552883127043586,-0.177770604686549,0.158380677308738,0.834347918585484,0.451271974679998,0.405752673868088,0.204267941259316,-0.446674191796438,-0.200535187020903,-0.456253910119101,-0.485340787526003,-0.320556446735023
"gbr.452.5",-0.122814489292905,-0.162786841660069,-0.405597283197573,-0.0754760016726427,-0.209975028487267,0.639008759601415,0.261955852245551,0.484362979061495,0.841585152724307,0.522793888572782,-0.31282220200344,0.201866007536201,-0.0681949991926945,-0.262374168877293,0.235154130526585
"gbr.167.52",0.289808073326296,0.600916664506822,0.478177183872136,-0.366233099257634,0.216584375459937,0.00539024236245404,-0.638534894991932,-0.312193921079235,-0.573983978083532,-0.446934925327861,0.741018459174657,-0.0920992871730925,0.149943696681674,0.420888040806103,0.00863374280385046
"gbr.390.3",-0.238383128970068,-0.246321595814309,-0.387753043702583,0.00390478215311848,-0.150172793669997,0.305856450341347,0.396814774250326,0.340707131306266,0.874233816100275,0.81399613333484,-0.647393621881272,0.189334543714583,-0.00745293779764253,-0.238286686698023,0.189371258059504
"gbr.822.1",0.023170451878673,-0.304577224970662,-0.274363696192884,0.0647488649947744,-0.0549314789009528,0.133312663931341,0.361977457052624,0.327594594141516,0.148663624757064,0.0867298336464915,-0.0565892338542309,0.0448391441326153,-0.0202856685856273,-0.0161922890014317,0.0204156485830021
"gbr.318.32",0.103748285918892,0.168050072910793,0.13045439913608,-0.22480043307181,0.0605742626429751,-0.591286318232065,-0.142383735243869,-0.228365902175462,-0.395977727309965,0.203580938134071,0.114585809271328,-0.00543483598841365,0.397297119265938,0.571352427544525,0.0306555486058423
"gbr.519.2",-0.247262470488878,-0.393681159190831,-0.254058932499741,0.286435364683881,0.0539564100154675,0.31993987394243,0.424927275987301,0.250689171985101,0.575978060495998,0.397229962799239,-0.423398503097007,-0.117266576217437,-0.293585519000531,-0.349300893504072,-0.127539341659877
"gbr.100.5",-0.49042409116097,0.043372238221395,-0.427291808659742,-0.422696003143807,-0.195350423492677,0.332556793081531,0.0575752316015203,0.397777365659691,0.223211280302336,0.243407408990063,-0.00684005231724949,0.525144609980619,0.522139358581734,0.29418301460159,0.528855055998005
"gbr.532.4",-0.134865652380338,0.210780360099516,0.138901902116708,-0.182940553098214,0.104785399645643,-0.0173879146467649,-0.202135296067638,-0.128658764893858,-0.304333097017756,-0.0158577767281563,0.421172842042257,-0.0747678080635569,0.138667348589878,0.282427933084443,-0.0246432850624524
"gbr.50.81",0.365517621521639,0.40530376224382,0.50215890015501,-0.142766455396169,0.253730976682478,-0.650301095763458,-0.432122983546671,-0.510398413616877,-0.673797809509342,-0.286095523051191,0.30585082830178,-0.0948898288233737,0.227099216786388,0.418780506471425,-0.0678659844033097
"gbr.7.164",-0.384750621729979,-0.612245217802557,-0.541132676064237,0.30271335136285,-0.211446309500868,0.16811790077063,0.677277909715122,0.46270421206681,0.622243103381133,0.527681161052132,-0.689127553721394,0.0285543064867677,-0.100790449114868,-0.249773521427965,-0.011566688467451
"gbr.11.3",-0.304149005150329,-0.625399238639705,-0.657177925566022,0.151867767076226,-0.330752934538521,0.512917406314316,0.731249629957848,0.729309833823928,0.652725709037412,0.381898979548305,-0.429106134743136,0.175150639241255,-0.113413304243452,-0.264555095925528,0.0958110359763691
"gbr.255.22",-0.173742159862689,0.0237856124339571,-0.326736641596462,-0.274368433235242,-0.0935890225346327,0.887699560294097,0.0968952021548723,0.45565431959464,0.635912286865268,0.315689837222243,0.00883244641427445,0.280637863840643,0.04129622187787,-0.133454020160932,0.34616800374915
"gbr.125.29",-0.2458574526285,0.181356856260008,-0.260259835696529,-0.545680095570235,-0.221942724934257,-0.053805634647544,-0.021762959341781,0.11965411087524,-0.149459452428322,0.447113895434132,0.23789406699946,0.267866592936771,0.656485910314604,0.697650777719822,0.391563935067606
"gbr.80.62",0.163615191737126,0.124249328835746,0.00100200816910582,-0.144666659329686,0.0343375076602778,-0.0490200581383762,-0.105587577769247,-0.0279089307594677,-0.107323797640608,0.0495889739043444,0.0817256731809564,0.066199738668687,0.179847884776421,0.213994275871765,0.144616581059611
"gbr.151.20",-0.102985959583974,0.385328146467507,-0.244921182425334,-0.748485107028902,-0.236054515941885,0.183971035391868,-0.193007254987385,0.244529285442849,-0.0476449710959552,0.216292623757176,0.213523943229267,0.610788854893861,0.819110822856558,0.669817492671481,0.720421343248429
"gbr.75.131",0.0915409708317441,-0.334104643610357,-0.406623816136033,0.00376819989207882,-0.25221298229504,0.201833607380316,0.495286598851926,0.434829481603547,0.544840437057082,0.389753638301838,-0.464882177252489,0.323321370775141,0.041087479336107,-0.20680325556274,0.248610715179962
"gbr.40.62",-0.0869095634751585,-0.0870370840239323,-0.117373161103785,-0.12330462011038,0.00402519663125784,-0.491400071516505,0.108980564516823,0.00681741377637833,-0.229728789925551,0.35374547011541,-0.00296973177935696,-0.0305348586718289,0.399234816605426,0.583315182548805,0.0176993143264089
"gbr.126.31",-0.121171503330483,0.0175825030390827,0.0542424993275637,-0.0428726323761242,0.406782291465367,-0.00511278473904259,0.00700552965214651,-0.0655072923690247,0.337840039990156,0.525995216484775,-0.228160523465208,-0.101891822646082,-0.000873403884278252,0.0834850515864316,-0.062882919110351
"gbr.63.23",-0.0936427183324669,-0.786886113777288,-0.477381978065536,0.435407032849245,-0.192668626050297,-0.219362183776938,0.787687348590843,0.370524731095903,0.0994864837914068,0.190971758866459,-0.453382196224817,-0.11688051118242,-0.11344327651037,-0.10151870893395,-0.211107369070145
"gbr.70.32",-0.108105277436635,-0.290413769566003,-0.0440990675790735,0.166740558717262,0.262295298403502,-0.591971729197922,0.19962052808398,-0.0559367278949169,-0.482570486798727,-0.0783055908242654,-0.00654208657954604,-0.163741023513909,0.225825312053636,0.418186826969192,-0.178423217214741
"gbr.104.22",0.325612952576023,0.70109098864036,0.471329711698573,-0.40737975050993,0.244561363602713,-0.32148845266498,-0.719009258363276,-0.453839762097967,-0.497808133903196,-0.378421285827237,0.355561776697361,0.209998290728798,0.438753288249911,0.427588769985049,0.301311511808138
