"","Row.names","MMpink","MMcyan","MMyellow","MMblue","MMpurple","MMgreenyellow","MMgreen","MMred","MMsalmon","MMtan","MMmagenta","MMturquoise","MMblack","MMbrown","MMgrey","Co_female","Co_male","Co_winter","Pa_female","Pa_male","Pa_winter","RN_female","RN_male","RN_winter","Sk_female","Sk_male","Sk_winter","Sp_female","Sp_male","Sp_winter","ST_female","ST_male","ST_winter","TF_female","TF_male","TF_winter","ALL_summer","ALL_winter","ALL_female_smr","ALL_male_smr"
"5476","gbr.38.58",0.451066949727804,0.660037001222349,0.39093009594234,-0.326312427314842,-0.118623459961429,0.000153710208978191,-0.582108027462574,-0.318445272847543,-0.0874455090783292,-0.376913198721241,0.0486334769131586,0.356129961584979,0.118188798594688,-0.0899180403860884,0.352370066642411,0.208588285970807,0.324134109193559,-0.0667065486383201,0.206955587197276,0.089343727284877,0.101256399016162,-0.151805661749955,-0.0713261713148197,-0.471483551384055,-0.116200577612855,-0.153599047544401,-0.148852264149411,0.216117338702717,0.0630240837753261,0.0186991805681132,0.176411282269766,-0.00219330338728784,0.0399997308605518,-0.0422476662659205,-0.134139550381438,-0.0949343884476699,0.289247659403124,-0.289247659403124,0.229992930390528,0.0543959104759181
"5535","gbr.387.11",0.0482202699746354,0.59554264065164,0.328398071463897,-0.267827818873332,0.0245891657901876,0.31215967461849,-0.545613626046556,-0.250868816395373,-0.0025421629483612,-0.181851759982282,0.329422755389029,0.0565046436977653,-0.00738834430590138,-0.0517644736548186,0.176722686382319,0.182730884682765,0.196150023016744,-0.0255875788078664,0.0338778017530902,-0.0974006190535946,-0.0391174221612474,-0.354705631413713,-0.321383996694631,-0.35390436075135,0.10323197398368,-0.0858095902349115,-0.00359140020294164,0.200187728067021,0.195563657360665,0.25511062896954,0.00476037419463328,-0.0125669200195271,0.163676734921578,0.00257606441487479,-0.0531889564289109,-0.00465018179975871,0.0149665107307076,-0.0149665107307075,0.0797688059270043,-0.0681172195534684
"5626","gbr.394.11",0.138506268213096,0.822870610947785,0.522893411407956,-0.46422461250582,0.122824594469322,-0.113596661102734,-0.722764488212692,-0.458089225665881,-0.201149511745582,-0.176540623429155,0.223762865450239,0.275447077730345,0.276575616448476,0.169094283326419,0.326670305577081,0.290243728667525,0.252177475950582,0.138976772660404,0.130452594859692,0.0734659848405209,0.131489000117902,-0.343617614179852,-0.177327453120666,-0.493408037483293,0.0738456575242904,0.109139725743177,0.170744861417388,-0.00873123237338185,-0.00522783401341809,-0.0341869716629711,-0.0210087142993208,-0.00551358314992801,0.00814795467447578,-0.0837130118465663,-0.0517789852929971,-0.123343288066403,0.110127177669879,-0.110127177669879,0.0173118465475309,0.0941366440464496
"5775","gbr.40.22",-0.0274201484011159,0.659067269274447,0.249872031319398,-0.567817249866257,0.00998992176571802,-0.0177126859315345,-0.592670840685037,-0.28474731393196,-0.346833528701125,-0.0562569413185618,0.457828687370118,0.213536089002998,0.480016959567409,0.472212301548113,0.345421573860991,0.0438631858077079,0.0847688863551823,0.0688097464571757,0.189287566679112,0.275707452436153,0.124701039451103,-0.267633227266162,-0.401808946975765,-0.292233376658347,0.231910251407344,0.212094551529885,0.226608106656047,-0.022090676861077,0.122762445517194,-0.0149498671965451,-0.0568688443244094,0.00906557000250188,-0.00781243717885931,-0.219124028798033,-0.107247412076819,-0.202662583574024,0.0531222172379029,-0.0531222172379029,-0.0465031174186658,0.102738752891166
"5868","gbr.41.1",0.227340160245666,0.718786705254663,0.612320760876416,-0.194653320932005,0.21912377615712,-0.0635165643644513,-0.756919458332504,-0.54281498735644,-0.335485105027568,-0.420643844206944,0.370142658006748,-0.101955760242518,0.00864524968530573,0.0779210574032216,0.0127976909916999,0.326429613665118,0.377760571197884,0.105465374158371,0.067757709614353,0.150116891987691,-0.0233156505201867,-0.3731423219208,-0.30811937134784,-0.206767206367036,0.0889069243616374,0.115554381532823,-0.0439001891628254,0.0875276437150409,0.216778162575302,0.0520695785159747,-0.0870247070388199,-0.0184428212810416,-0.0614792426212305,-0.144668731232823,-0.167575873251489,-0.12789926064925,0.156341675687029,-0.156341675687029,-0.0158068584324656,0.175847209685888
"5996","gbr.42.4",-0.0300389566841873,0.702138785489035,0.437198974116574,-0.322695511422636,0.0406619299761037,-0.0923481719911331,-0.653510064343903,-0.41468105802312,-0.20601965151488,-0.11592022989441,0.224782751733978,0.0313425265735064,0.160332902590925,0.194943817742933,0.144452713714644,0.172905217563815,0.257993202296192,0.104664295590217,0.132116658959238,0.0283796796509052,0.178504824946535,-0.336226141295414,-0.373593138835073,-0.264442996056017,0.150006629444671,0.110833500150226,0.0992195182918353,-0.136884577853685,0.107564954634647,0.0141126686948917,-0.0670851841074745,-0.05383033263223,0.0751079554546696,-0.12227926894957,-0.0903272446742075,0.0142356923042474,-0.0902566518591847,0.0902566518591847,-0.0958406692095345,0.0081868309755553
"6006","gbr.42.71",0.262270677506855,0.822597836318543,0.41950213344145,-0.517766268177151,-0.0343983859627556,0.0239627964753999,-0.722275313563687,-0.371978807876184,-0.26773207017713,-0.381100180948551,0.343216247198107,0.429605864207627,0.360752374569239,0.13820969134355,0.486979830776469,0.280898696196159,0.248754983960273,-0.0707131077362876,0.181424758138936,0.160840308198439,0.137261308367067,-0.2163475316049,-0.22602330678163,-0.48003548674587,0.0927881792400166,-0.0510881171615333,-0.0110718483424608,0.249098855134245,0.142824178617776,0.0159750841313166,-0.0127211536976911,0.0191938520928576,-0.0572938719874739,-0.140706609924345,-0.0645745644960777,-0.219367462557234,0.31541431154014,-0.31541431154014,0.200709707350397,0.111667227035843
"6027","gbr.422.9",0.0947610909276456,0.751035130035636,0.533201183338123,-0.336560656364846,0.128996751912511,-0.126512893282646,-0.723170841149935,-0.493324711898209,-0.370423406340001,-0.223794721768084,0.422192306744558,-0.0501674923238547,0.190523171372913,0.295227665920733,0.107539320163758,0.222619574272666,0.23231519399132,0.128780628785924,0.104169733422874,0.100792587496639,0.189842378354084,-0.384822968417728,-0.234873185874045,-0.305860516727206,0.132702384709462,0.181539116175797,0.169855171786724,-0.00237952373618428,0.0435564106690788,0.106702727022612,-0.140314138361014,-0.119153910799747,0.0654800411909286,-0.168075127160797,-0.180377496455538,-0.116629344618218,-0.0927416690666656,0.0927416690666655,-0.109078582299096,0.0194898258875525
"6103","gbr.431.16",0.444019608334589,0.560906100008934,0.457368659766525,-0.154458511600433,0.11603138652893,0.0422829720500047,-0.58608895282732,-0.33500231224964,-0.217943209313858,-0.446493106544822,0.342533975571907,-0.022189985491512,-0.0632339036183176,-0.0247832399646374,0.0725884710558819,0.298102912545227,0.143331286008295,0.0659143756689033,0.171740731070761,-0.0500026333113627,0.0450076502438343,-0.264764009317539,-0.239546278962623,-0.146263520726724,0.0117097227469563,-0.103407687382361,-0.105031366682678,0.293833665317366,0.110242993131063,0.22539215513582,-0.0301691592301422,-0.200667547706357,-0.119667972161146,-0.0270833219385699,-0.10201895995045,-0.00348349679428958,0.0289463659971495,-0.0289463659971495,0.209457866235307,-0.189413543942371
"6275","gbr.45.5",0.0955376868557898,0.810930662611631,0.51369706739417,-0.437905000946578,0.0774919369141201,0.0013816704804038,-0.754179725149964,-0.428577438869964,-0.304999747635979,-0.203664895564371,0.461021045206548,0.0197269491733993,0.211646977781105,0.312982419795682,0.183381909143148,0.142510770184193,0.234371855478343,0.168151597267829,0.085798817844206,0.065854403628387,0.166025797277873,-0.452058765941827,-0.332323219403287,-0.335665988467977,0.165443322668931,0.169709080467919,0.165626181033448,0.1328060034398,-0.0132141164462112,0.158908628916312,-0.0479080116832304,-0.0377165503224513,0.0118537435748819,-0.164021505213795,-0.123446979485757,-0.137517426100405,-0.0690757612416305,0.0690757612416305,-0.0634925733165514,-0.00403611337385262
"6321","gbr.458.7",0.14395491033012,0.734507745660982,0.552709001320242,-0.345673719518726,0.191851879636759,0.0466139178666811,-0.757513118926346,-0.368366413137742,-0.418588264413664,-0.560635489805956,0.520153163045736,0.089733280328653,0.14997733609375,0.207995368149659,0.157337802732144,0.247629832793199,0.23637877310083,0.176128894214417,0.124666469610102,0.0392160785596459,0.162556913311176,-0.274354348573551,-0.235727015626383,-0.314838329369573,-0.0662961200752895,-0.0673110012367351,0.083958099439786,0.298719471984764,0.176181774363538,0.282763657650123,-0.147203115020974,-0.111347130380525,-0.075060259076258,-0.143513806245919,-0.195149541331013,-0.170761508784599,-0.0420131272646461,0.0420131272646462,0.0183176127619129,-0.0619597740830211
"6322","gbr.459.1",0.238298932281249,0.740951866547737,0.42804545708146,-0.425311591985827,0.035694381339251,-0.0285893893377648,-0.690636371984294,-0.33142934818757,-0.276563930931157,-0.456969099274404,0.261908045406693,0.325425093266203,0.279149701307193,0.148596131192595,0.373975021763366,0.181017435961733,0.289047164755543,0.0722160249155753,0.235267318962958,0.178778757782466,0.176696490960461,-0.192372578844343,-0.263650758759757,-0.326838628332964,-0.0412776278137369,-0.0832600175135774,-0.0968191350968602,0.215460683593557,0.150608423235021,0.0243908053879003,-0.0715541436897175,0.0132748898085498,-0.0767005795634334,-0.132513771980629,-0.104654955081531,-0.141592347408766,0.180967628674578,-0.180967628674578,0.0896409094720766,0.0907357810492624
"6555","gbr.480.2",0.216753916224221,0.577998062564784,0.454222484579579,-0.142515672181883,0.177320618221586,-0.135990759470915,-0.531112653906979,-0.419676978905701,0.102499345280079,-0.0955237637409233,-0.161552541536446,0.185048015457846,0.077972928971309,-0.131035997003173,0.242796380461521,0.281005858657406,0.320964715600999,0.159741915258234,0.032551727279428,0.0598275634314545,0.165402414480731,-0.185033955265626,-0.28481423017292,-0.239557677844734,-0.0180230178492309,-0.165209738192912,0.0129567477918342,-0.0365218140176608,-0.108305141597135,-0.210469375745725,-0.00598911910931832,0.0589033492853786,-0.0495324590289605,0.0731281738374747,0.028541389962255,0.101183880669334,0.0376696910686903,-0.0376696910686903,0.0651966588097445,-0.0297506266971648
"6899","gbr.522.15",0.00514910452863283,0.692718370017239,0.212805742398144,-0.535972296937827,0.0181307618652004,0.133817179833219,-0.554788310283324,-0.204032834050195,0.0646036411600655,0.063962631334105,0.155745203289519,0.39585320141448,0.429927994471106,0.239351893197057,0.520416458886967,0.113634863454387,0.143492559153085,0.00123515958980115,0.17211352510617,0.178175022569132,0.16854911138272,-0.3122590837236,-0.325868279758194,-0.481169596812812,0.0922325290310976,-0.0481184197401293,0.170076738088268,0.0762729444216552,-0.132394932450553,-0.0508795793367118,0.064581075015071,0.0419010166193299,0.0596342201351993,-0.00514606973023953,0.00118305735651983,0.0383595544969983,0.0450604025420698,-0.0450604025420697,0.0930608604446223,-0.0513407648534883
"7302","gbr.58.231",0.515814814859471,0.828424423535603,0.591314139322673,-0.344351579462154,-4.80507245662009e-05,-0.133005030976482,-0.735147883987196,-0.515900871539141,-0.133393169999567,-0.242256069417858,0.153691417244937,0.183079228555168,0.093569105042951,-0.0159418848561127,0.25922243252584,0.31753296990875,0.307804441017227,0.0427453295958069,0.169482609033336,0.0525983600008487,0.0385951511624681,-0.116866117343289,-0.370259405912722,-0.512744226227634,0.120242527334723,0.013917135069209,0.00103817223714065,0.18285023119282,-0.10479442002666,-0.00787628235618821,0.0487688940094197,-0.0419540620645585,-0.0396018847255447,-0.0030630476117363,-0.0715674319261852,-0.064018551870904,0.259915764862568,-0.259915764862568,0.332155079047502,-0.0822697007706342
"7362","gbr.59.14",0.23190398690128,0.873518682970981,0.591889387783589,-0.426331585483796,0.117687430240952,-0.129757378016349,-0.816185059285699,-0.578145977396244,-0.233021041922812,-0.186263124982148,0.319071890761881,0.180055214174088,0.200257075911432,0.108046813152436,0.256819194384156,0.335795436115252,0.246949874198735,0.148839397634045,0.0863979142239997,0.0691014596999961,0.0686928290070364,-0.344779373703601,-0.234957617717397,-0.534988011561618,0.0835566858624467,0.125135271692028,0.236496218137636,0.0324788317463799,0.0601170127990145,0.0366618353616583,-0.113741313840458,-0.0200492225858301,-0.0906494472460572,-0.0447012332514817,-0.0390017392556326,-0.0797842272264402,0.116523496640375,-0.116523496640375,0.0161732617974489,0.101845072969748
