Sample:	TFf	TFm	TFw	STf	STm	STw	RNf	RNm	RNw	Paf	Pam	Paw	Skf	Skm	Skw	Spf	Spm	Spw	Cof	Com	Cow	All_female	All_male	All_wtr
gbr.139.59.t1	6.619442677	5.726458594	3.426174751	8.028432839	8.308445291	7.220948126	7.756467962	7.798844082	1.048102904	12.30067028	11.27580243	10.18060542	4.402026199	4.154561585	5.416218427	5.526038836	4.259181234	1.975928542	2.048778726	1.906760222	0.484347837	6.668836788	6.204293348	4.250332287
gbr.139.75.t1	15.04676443	12.40970807	9.786490787	23.25140066	28.10747953	21.08462618	2.836573697	3.30214981	2.447856794	18.17908879	20.2615006	13.13477734	2.035972244	5.21710104	2.875794075	12.58082636	9.686337267	3.228224059	1.352720506	0.207758187	0.894809217	10.75476381	11.31314779	7.636082636
gbr.139.81.t1	8.012585948	9.553362897	6.800862477	10.8593896	15.10110808	10.49759363	7.972521667	12.44996316	3.474449843	24.07476649	26.26696886	27.31468623	12.66004211	11.57288214	19.24213639	8.846399387	7.126972254	3.960454079	1.908014752	0.7863292	1.713887646	10.61910285	11.83679808	10.4291529
gbr.139.84.t1	14.76643985	14.35051374	10.74757253	9.4171602	14.14980003	10.61883948	5.060385386	7.613782308	2.240167185	18.31326901	19.2127145	14.91141177	12.16711769	12.19596555	18.01358892	7.563940606	9.564835648	3.824699641	4.187436961	1.800986504	6.047577966	10.21082139	11.26979975	9.486265356
gbr.14.116.t1	862.5307089	799.0679586	774.1337551	834.4728592	809.2090607	670.5812413	614.6432769	628.6685532	611.6803027	841.2789567	832.0189376	636.0660643	1450.459384	1864.150686	1031.257529	937.8977703	1038.932323	822.9625261	1067.723469	1192.13689	987.3774465	944.143775	1023.454916	790.5798379
gbr.14.121.t1	32.30115494	27.25111285	17.10012108	33.64810408	38.56885684	31.94257493	12.71699272	14.6905894	3.057497275	44.63109582	44.22341558	38.55635248	29.59166051	21.18239827	39.58358011	32.65002546	28.85889294	9.44659167	12.06173174	6.4150017	5.469320901	28.22868075	25.88432394	20.73657692
gbr.14.126.t1	2.125773018	1.400433237	0.637533116	3.968871498	3.265941404	2.516189251	3.25027023	2.901693222	0.163904557	5.278279714	4.361108518	3.218744601	2.076330135	1.642561812	2.522155147	3.851602869	2.532920346	1.171205108	0.39172841	0.248902011	0.138046702	2.991836553	2.336222936	1.481111212
gbr.14.136.t1	1.254716886	0.894741563	0.647264922	0.766558782	0.385934376	1.031374713	1.499926071	1.265069784	0.0913712	0.84997839	1.257077183	0.268008649	0.142365402	0.358189878	0.141314149	0.589716969	0.477065953	0.105879572	1.593677394	1.265492671	1.57335037	0.956705699	0.843367344	0.551223368
gbr.14.39.t1	60.32959591	61.75864174	23.33412518	33.10758145	45.03479239	22.35322481	11.32367515	13.29929111	4.291824628	75.44237069	53.85208077	39.67756021	14.36204149	25.84408439	14.87135523	41.546119	45.23678944	11.28042374	6.840190381	3.241014034	8.127516074	34.70736772	35.46667055	17.70514712
gbr.14.78.t1	45.66385895	41.02504658	47.18211225	89.48589527	76.02140609	97.68294232	20.0122337	22.60898846	7.999876492	9.381221206	5.765456806	7.009717334	12.47787712	12.48312075	15.14894474	17.40872852	13.89328867	15.72585914	12.1469652	21.53441328	10.80916037	29.51096857	27.61881723	28.79408752
gbr.14.87.t1	62.8896312	49.86636487	20.87017726	61.40792787	39.9194038	76.13663275	23.30708126	48.27731227	0	168.8427066	198.8968783	97.04183533	5.08875202	27.9599108	15.33359618	71.26786755	85.95952573	7.103808374	78.26974534	72.71400843	27.25815536	67.29624455	74.79905774	34.82060075
gbr.140.33.t1	1.092323398	0.73693848	0.764410006	1.576929602	2.563796361	2.408027747	0.453499418	0.943870797	0.137118416	3.408873065	2.62996571	2.816202843	3.84863648	1.676729382	4.145992584	2.664492918	4.142323582	0.719470671	1.20541255	0.45629067	0.927194584	2.035738204	1.878559283	1.702630979
gbr.140.35.t1	50.51648671	49.41950253	29.95605637	41.05163896	50.48662628	38.98410366	38.79061181	61.30084415	26.03648682	57.90062796	62.26702417	64.94510144	32.42059101	41.70384018	50.63627814	48.00305284	54.41600863	22.73843178	33.01461388	36.28696176	25.32700186	43.09966045	50.84011539	36.94620858
gbr.140.36.t1_gbr.140.37.t1	43.93902473	33.22275369	41.67405484	45.80770996	50.01180025	42.72843896	33.70094011	43.64733861	12.63460964	69.766432	63.06195941	60.9175305	84.88220899	50.38826407	77.41203187	48.88278418	59.94675325	36.84153915	19.76219252	16.4414483	15.22759916	49.53447036	45.24575965	41.06225773
gbr.140.40.t1	61.62669614	62.53481166	41.22734013	85.08455257	85.12614802	77.47834505	65.62379256	74.97954214	23.09933031	133.3840419	122.5303821	115.0156718	87.15159794	71.8115523	117.1919068	63.3333285	72.43689431	28.5863938	49.25731159	55.56449328	34.18915447	77.92304589	77.85483197	62.39830605
gbr.141.31.t1	6.426175918	6.112784423	6.94239205	8.416644512	9.924149117	12.3071638	6.923834927	7.488385704	3.259695061	10.79283918	11.74903015	8.819146525	7.019352815	9.288555496	6.65530716	12.17036259	19.61014697	5.545257031	5.10173548	6.65654898	3.274136942	8.121563632	10.11851441	6.686156938
gbr.141.8.t1	10.99891962	11.52851231	6.585272936	9.421175541	9.032423827	12.43990714	9.923383412	9.608136961	0.987315229	19.50527364	10.42435428	13.38375233	0.910082933	1.797278655	10.92354155	5.768147576	14.3182058	2.405544877	3.093205164	3.319704789	2.54046394	8.517169698	8.57551666	7.037971143
gbr.142.24.t1	27.95700519	30.28290931	17.82090902	35.09786464	39.1209282	33.92326409	19.47996246	32.38892165	10.17410904	44.08741246	55.47072088	43.32024201	41.12286975	35.72664296	43.4219866	26.92739299	34.52116373	14.67534581	12.83072806	9.859105036	8.832344532	29.64331936	33.91005597	24.5954573
gbr.142.27.t1	16.22002435	19.50710859	8.698881189	18.11911335	18.75315525	17.18024041	15.54341275	16.84693366	1.933904164	74.8714224	64.3036066	60.75170718	16.76422781	21.09820825	22.45152895	24.40639175	33.45498298	4.598036014	14.00647113	3.752237761	0	25.70443765	25.3880333	16.51632827
gbr.142.34.t1	2.254926641	5.817376163	1.610548426	6.46535321	7.917602377	4.971107869	3.406918215	5.473257636	0.268447726	6.766852464	4.778343244	5.700861248	2.150652975	1.258096729	6.327512278	2.705834671	1.389890655	1.706559908	0.595459138	0.472896851	0.291052065	3.477999616	3.872494808	2.982298503
gbr.142.42.t1	745.3439247	581.7000502	137.1202047	1130.73746	920.5519461	446.2680476	166.5317231	196.6132967	14.59190037	1340.463414	1098.989278	674.3373226	540.1573582	401.8215645	672.8085612	393.5434198	367.1076075	54.89679681	64.74988004	13.31400874	19.392822	625.9324543	511.442536	288.4879508
gbr.142.65.t1	6.312395169	6.93287135	2.871878385	7.950007306	9.40552359	5.377444105	2.459525042	4.666069274	0.818099898	10.22983393	13.21424934	9.064036295	3.494296374	5.734201077	7.610625995	6.580503051	14.16075596	2.798804912	2.475194299	2.383700646	0.448259084	5.643107882	8.071053034	4.141306953
gbr.142.68.t1	246.7381904	163.889347	121.0247738	103.4843325	161.3113736	127.4141692	39.68636696	73.25767239	6.433092079	140.3691786	114.6441256	86.73882264	10.76789595	14.89146364	14.52554288	155.4424898	88.95631855	28.44822003	7.969036614	1.682728207	1.667700892	100.6367844	88.376147	55.17890307
gbr.142.75.t1	15.72333365	8.950184902	3.709590909	11.34638051	8.200350013	9.086079383	15.41466199	19.5057179	1.315281784	22.18212217	23.88710378	8.082054108	4.9679363	3.668045134	3.174016312	17.16737535	6.960496388	3.876785058	9.145732389	3.221332764	0.256642998	13.70679177	10.62760441	4.214350079
gbr.143.25.t1	5.764732433	5.574458865	5.705751757	8.314421467	8.219515854	6.965456265	3.922976681	5.743709691	3.017428995	17.1892881	21.63835989	19.09578427	12.25296253	11.05711472	15.18879145	8.358949583	9.388618546	3.925865748	3.202608273	1.927400593	2.897335769	8.429419867	9.078454023	8.113773465
gbr.143.26.t1	10.38807255	8.218899199	4.748946862	13.51230646	8.373053916	11.30909806	7.4125147	9.282420225	1.473642644	24.96780107	10.31763671	15.8584602	11.01934276	4.784871954	9.54415565	9.564735623	10.06932296	1.410545702	3.32295657	2.216247704	1.263524463	11.45538996	7.60892181	6.51548194
gbr.143.31.t1	78.19420538	85.52062684	51.06686729	82.54937565	105.883216	74.32665231	46.56509865	57.92295674	17.49080561	117.2359872	106.7882525	106.1314889	77.67090753	84.97881908	93.56611524	114.2474571	159.7052359	61.17033538	33.28516881	42.48572005	29.47880297	78.53545719	91.89783244	61.89015253
gbr.143.45.t1	748.5183875	48.27904193	13.59501994	1049.327575	59.47081297	3.552494636	1840.961534	200.6210933	89.1768958	320.8469326	23.49106736	13.21182693	156.4656224	21.7464763	4.018899911	168.7963626	6.29320476	0.312354827	19.54577048	0.566141823	6.992721698	614.9231692	51.49540549	18.69431625
gbr.144.42.t1	42.41868748	39.98436687	32.09620045	73.03570652	54.33346163	46.11347672	34.06483055	33.0790476	15.25608328	134.5128469	90.37079826	89.6471007	76.45045865	61.60804366	81.65706067	53.8559396	52.83604522	35.36677833	36.62210775	27.84163875	32.18356756	64.42293964	51.43620028	47.47432396
gbr.145.17.t1	2.775999008	1.473577092	1.107528042	3.41100287	4.069751037	1.788774742	1.186780155	1.711266613	0.173482506	3.122036614	4.553755531	2.071708332	2.800797317	2.784876475	2.585962824	1.790994897	2.355607281	0.52811194	0.28497891	0.219271378	0.405295291	2.196084253	2.452586487	1.23726624
gbr.145.19.t1	0.705886181	0.848168989	0.28502315	0.496238454	0.98457326	0.566050076	0.226164762	1.109536813	0.108698145	1.8347475	2.237699175	1.447007394	0.440422952	0.783334433	1.649953134	1.922711816	2.039446694	0.223746146	1.140702776	0.060869245	0.252055003	0.966696349	1.151946944	0.647504721
gbr.146.10.t1	10.77103947	10.71270352	4.557851541	11.9697843	8.733613926	13.82183359	12.9316768	18.19777274	6.327067075	93.21962211	124.0335101	130.2698597	38.03181227	34.549835	62.85158865	37.91452735	28.50222917	19.5068698	8.966797052	5.134443201	16.45789979	30.54360848	32.83772967	36.25613859
gbr.146.11.t1	2.472985256	2.552032503	1.226621605	5.059558454	6.572565933	4.041788228	4.066115737	4.487140631	0.487698389	9.326309162	7.793313135	7.323262483	1.535925377	2.96665906	3.223961201	4.044506223	3.367162297	1.032716457	0.752340748	0.41359467	0.070257178	3.893962994	4.021781176	2.486615077
gbr.146.14.t1	17.32455463	15.84165686	13.66581999	22.99389742	23.08575755	22.74159058	17.18584516	15.40706532	5.60550683	44.14940397	33.64615669	34.12044234	20.5767848	14.02356067	27.15046818	26.96697634	17.43606357	9.71580033	10.26930697	6.200980955	5.335090533	22.78096704	17.9487488	16.90495983
gbr.146.18.t1	12.9285599	12.58581804	12.3481121	17.53017052	21.44145852	18.07740201	11.66625584	14.45062253	7.300482742	23.66082867	23.77923928	20.40241459	19.28116034	17.3968716	16.19334212	26.73146585	19.55692143	12.39634201	23.90851336	26.2376413	14.02174611	19.38670778	19.3497961	14.39140595
gbr.147.15.t1_gbr.147.14.t1	1.667474362	2.082121772	1.301783379	5.106317342	5.934184001	3.570010043	4.672694518	4.993188782	2.257361488	8.857528466	7.293891136	4.835399128	4.515842796	5.098767224	4.935323138	12.39441049	15.40149193	4.573042896	2.351237197	1.284137667	0.59002907	5.652215024	6.012540359	3.151849877
gbr.147.33.t1	10.4524796	14.14615338	4.385813769	15.55858733	16.0627002	11.54541589	4.172118397	5.792338368	0.973959171	25.77757348	36.90335031	19.51620915	6.098485693	6.995152216	7.110729021	15.6573535	20.23023733	1.939918178	8.105524151	4.839116982	2.856222805	12.26030316	14.9955784	6.904038283
gbr.147.5.t1_gbr.147.8.t1	43.05360117	38.69516125	22.42269722	37.81505591	38.80751824	24.66871273	21.10892613	24.72001716	7.260745139	58.10986528	55.42554508	44.66429194	40.81100754	35.79174863	46.57477554	55.95643563	46.77256542	17.20410245	20.63613352	19.34528056	12.89766406	39.64157503	37.07969091	25.09899844
gbr.148.21.t1	0.271974215	0.141525672	0.028339922	0.027699525	0.161456201	0.099741081	0.616516668	1.48877827	0.276151863	0.935991268	1.011768111	0.562377182	0.193214479	0.678744231	0.620506595	0.458056582	1.621663904	0.48416992	7.694159009	4.926232462	1.244445227	1.456801678	1.432881264	0.47367597
gbr.149.12.t1	5.254410822	4.270179542	2.41556872	4.538693298	5.579051055	4.838250921	1.974801532	2.975418994	0.231267622	6.919295948	9.488870502	7.581437323	2.076412943	2.055238735	4.324979658	3.289820186	2.141137673	1.557597288	0.749572033	0.157627145	0.2373703	3.54328668	3.809646235	3.026638833
gbr.149.15.t1	9.018339499	8.796023686	4.430499733	9.786193364	10.7939909	11.02168362	6.732748897	7.107903303	1.201034808	4.33773389	4.77489224	2.451271148	1.613997221	1.345656053	3.814327678	2.481187206	2.346497706	0.72563268	0.325234608	0.19764286	0.173929887	4.899347812	5.051800964	3.402625651
gbr.149.25.t1_gbr.149.22.t1	4.416013814	5.694245448	3.206586286	7.033787546	7.870906512	4.634196148	3.52216234	5.747716119	1.075439393	8.149685822	9.57883236	7.615898268	4.176558191	4.793445478	5.376954986	5.052447611	6.092107538	2.021747257	1.530000606	1.152401408	0.768857136	4.840093704	5.847093552	3.528525639
gbr.149.27.t1	11.45403677	11.79117498	8.306456466	18.70387061	21.48348883	23.1011362	5.80601571	7.284480215	1.285246037	14.89374283	14.22402146	11.85161366	5.151001451	6.17705937	6.141793797	12.49379747	14.44362904	5.045545288	0.951613426	0.752821307	0.523548269	9.922011181	10.87952503	8.036477102
gbr.149.29.t1	4.491743504	3.652295055	2.209637988	23.94746745	19.74144912	8.897449186	11.48666938	11.91488402	0.332535067	19.76585706	10.24327365	2.221899858	14.15239605	7.420955413	9.975942004	7.688969755	5.304010115	0.542861752	5.499719218	1.315518358	0.420791258	12.43326035	8.513197962	3.514445302
gbr.149.50.t1	13.03850493	7.591679687	3.489760911	20.9173913	13.49418758	9.327740834	7.250281188	7.61511954	0.727944737	45.55039972	20.14350135	8.028942125	11.79687928	8.198186359	4.719365749	19.87665352	11.38119553	2.722527814	8.756107215	2.843524458	0.28802851	18.16945959	10.18105636	4.186330097
gbr.149.6.t1	2.925549201	3.319766594	1.818489142	4.117051435	6.126249999	3.377159516	2.711489073	4.856100679	0.340384824	9.082630457	9.962761881	8.393598939	3.783669873	2.75378642	5.218380227	2.706604116	3.703688104	1.816198164	1.184633312	0.869256203	1.067701487	3.787375352	4.513087126	3.147416043
gbr.15.3.t1	7.895427578	16.75211559	4.313949223	19.89607327	24.2432665	14.65062318	8.334570691	11.63026046	0.399965369	20.23269891	19.96383749	12.35322242	2.092262159	4.49260807	3.342808166	8.455881882	3.051150045	2.485295252	0.283111603	0	0.804997795	9.598575156	11.44760545	5.478694486
gbr.15.48.t1	3.209547536	1.542464045	1.370219091	9.18142544	4.409451268	5.367461399	1.073188087	1.092709946	0.171882513	13.98828486	12.95694881	13.08851731	1.490489371	2.539204851	2.360705802	5.345975342	9.786370644	1.271611276	0.737860221	0.285615804	0.108090275	5.003824408	4.658966481	3.391212524
gbr.15.99.t1	2.739505968	3.48244284	1.887637601	4.196037436	3.353196352	3.419918085	4.238915721	3.69830221	0.603923558	6.989115153	5.926170959	5.25625672	6.749684435	3.871882588	8.954474027	2.945976913	3.953211571	0.76939603	1.781003997	0.611055187	0.596472336	4.234319946	3.556608815	3.06972548
gbr.150.33.t1	2.536219512	2.468524296	1.200401847	1.675492973	1.809940714	2.182910181	1.097808848	1.591067422	0.439505796	11.70739515	14.61962067	9.135667382	4.510739787	1.975534499	3.910863195	2.70549547	4.006861864	0.471923274	0.232606239	0.230557808	0.532857395	3.495108283	3.814586753	2.55344701
gbr.151.26.t1_gbr.151.22.t1	21.63115064	13.4813521	10.80616028	27.34627305	18.00152747	13.7304683	11.02951533	10.36247848	3.934410398	28.33384569	20.74011655	15.23607709	25.03681472	19.33583043	18.45766002	29.92982421	21.1371721	9.435369305	11.77237203	9.46080943	5.150205077	22.15425652	16.07418379	10.96433578
gbr.151.28.t1_gbr.151.29.t1	3.892948585	5.020821012	3.28487285	5.435883862	7.788507345	5.75997951	7.475612549	11.9083515	3.471121262	12.61836869	17.06156947	11.65428699	12.06579926	9.344628346	15.76227725	2.56409526	2.980130734	1.898459284	2.610252559	1.049065201	1.935331852	6.666137252	7.879010515	6.252332714
gbr.151.54.t1	29.8020541	25.60209258	9.157390186	23.94018199	30.91626808	15.48931043	10.48284703	22.6162968	2.443311029	55.42089124	70.84944605	29.62277088	26.76483964	25.59532183	24.19180141	40.51608772	63.60782307	9.373410934	17.1957887	9.289228562	1.800216072	29.16038435	35.49663957	13.15403013
gbr.151.56.t1	32.80605611	28.94461996	25.18712503	40.81478182	38.52723432	28.07177436	68.34057796	118.8470916	16.22155348	116.9863287	124.7602239	50.17420961	40.3114771	47.91895779	45.01811278	78.95817778	91.72789041	35.00257325	100.4495568	22.05654585	23.72189843	68.38099375	67.54036626	31.91389242
gbr.151.61.t1	18.87607835	18.38280259	15.44069705	19.01967223	23.22068753	13.43741755	18.91861005	19.89611563	11.12620593	23.79993076	26.72875826	19.20688841	29.02349922	25.36569522	25.82056213	15.46663483	22.59978313	7.682377339	6.18234498	7.334894598	6.122648032	18.75525292	20.50410528	14.11954235
gbr.151.65.t1	7.081513696	6.178516147	3.891275721	10.64136314	8.817546671	10.37219776	3.261917259	8.871600384	0.883911174	8.238454032	8.77366967	7.455367697	3.083512789	4.462504778	4.211887984	8.67480627	8.853669026	2.378450803	3.801045326	2.373116547	2.135530316	6.397516073	6.904374746	4.475517351
gbr.151.79.t1	10.11299821	9.883347572	3.618719266	19.45552281	39.93458635	14.18440165	6.545177959	8.728776096	1.492158437	25.90116603	27.61035717	19.08716963	8.589273278	11.1162454	7.91834856	32.25849646	24.53178031	16.14449884	8.529819859	3.2274961	3.253465786	15.9132078	17.86179843	9.385537453
gbr.151.8.t1	14.02110315	5.960771013	2.217701712	10.29493073	7.343671291	6.083538781	11.5071492	13.81989276	0.162435036	26.90972591	22.15919081	20.65755379	6.086914874	8.063804607	14.46303521	15.35131925	9.613790676	7.422151815	2.392484344	1.549942574	2.831385918	12.36623249	9.787294819	7.691114609
gbr.151.85.t1	3.130922557	5.359022647	0.739067883	5.16671109	9.394912156	6.303757172	3.955657056	11.42614269	0.717914472	6.974020928	5.306338262	5.284103413	3.416049486	5.622647943	5.869698596	6.283918265	9.771633241	1.765239811	63.96950597	65.65353724	30.09278147	13.27096934	16.07631917	7.25322326
gbr.152.15.t1	24.77727664	11.34290574	2.317674714	67.98826276	17.233935	2.466066724	39.39042874	13.57911735	1.143151966	70.95337144	61.5356093	5.884461133	18.42268605	14.31002974	1.459255517	45.74885282	9.107299992	0.797201216	211.4417516	32.01021316	8.77799856	68.38894715	22.73130147	3.263687119
gbr.152.16.t1	1296.494635	403.8576537	68.73155426	1850.656139	353.9689287	46.20745755	2376.588273	455.312131	56.11698694	2523.694198	2667.083884	73.50663823	1660.523851	805.176851	38.25277773	3010.658583	259.3584084	95.11159506	10133.77744	3584.483011	235.0681796	3264.627588	1218.462981	87.57074134
gbr.152.17.t1	3539.413499	1644.584806	404.0065754	5483.502941	1313.021643	175.8038907	4017.473535	1716.732802	117.0191694	6560.911352	4017.046182	138.9571245	8340.162112	3101.827398	428.7455795	8383.879272	773.6055578	166.2248582	15229.46481	3521.701521	354.2840183	7364.972503	2298.359987	255.005888
gbr.153.10.t1	21.24834306	24.79179101	17.7372847	29.5478313	35.64323908	23.73921746	16.3552908	30.30161202	9.86184855	62.46542382	86.84069649	77.02942233	53.67614131	49.56954262	74.45386046	33.97245539	48.33751491	18.70526129	17.28020225	17.73672259	19.18648743	33.50652685	41.88873125	34.38762603
gbr.153.23.t1	3.976217523	6.34732762	1.934662193	7.471739332	8.279211789	7.267937652	1.798450074	1.106646219	0.146432684	37.9999204	29.34012218	14.38605461	4.818640176	2.394382171	8.062805429	9.561770444	10.27950355	1.170855805	2.870077405	0.130547989	0.949558434	9.785259336	8.268248788	4.845472401
gbr.154.12.t1	32.56671443	33.37846691	23.24385603	64.1437559	60.39161549	37.60649276	27.13545145	35.27282838	10.63927784	176.4097085	137.6828818	103.3275634	107.5061732	70.38774178	87.49837278	68.34662551	46.10854651	22.93712005	25.87048795	11.4319108	15.87638196	71.71127385	56.37914167	43.01843783
gbr.154.21.t1	182.6131346	109.5711857	70.95844615	233.2218292	198.7110703	126.4256195	196.6170742	172.4330786	69.85528598	215.8544972	152.5010546	143.952226	211.7128559	130.0214677	195.9304654	255.4112396	220.0086886	55.64470572	371.3073845	230.0426199	79.90176633	238.1054307	173.3270236	106.0955022
gbr.154.22.t1	399.0832464	363.0097823	346.8393096	454.0946848	398.0338057	307.4049893	400.5560842	447.7047085	225.1379676	322.6910079	316.9246737	302.4973858	520.0797545	448.7707833	414.0224798	319.7549683	217.2976497	216.2514144	315.5602598	355.6890935	250.018172	390.2600008	363.9186424	294.5959598
gbr.154.26.t1	17.19790846	13.14260156	9.263133359	12.46516446	19.24754236	14.19873421	8.608683402	16.01886307	1.323838798	17.61305775	16.16482377	15.21501591	3.032763403	3.235190548	8.275397566	14.43394209	11.59363122	3.248932833	8.033345089	4.469786919	2.147869552	11.62640924	11.98177706	7.667560318
gbr.154.27.t1	778.1176997	533.2951491	577.2301715	482.6892919	577.0825326	350.0406029	512.2064307	630.9025793	110.8052431	771.1988829	650.8943136	785.364202	247.6423624	155.4889112	424.3946186	857.7537571	592.4246219	205.1176485	408.5788702	231.1272755	158.2758348	579.7410421	481.6021976	373.0326173
gbr.154.3.t1	0.97299552	1.100703777	1.107902902	1.270770257	1.751847046	1.598998024	0.419758999	0.578304468	0.303696358	5.130508464	6.602744809	5.389305196	2.404823638	2.337423837	3.893566672	1.513525794	1.834571569	0.281627971	1.011524514	0.15771154	0.663035293	1.817701027	2.051901007	1.891161774
gbr.154.30.t1	111.9783701	83.24390615	51.63686566	160.8727834	144.0673332	110.7267047	44.25614086	77.96636142	4.438248547	166.0256533	151.4561768	102.101519	16.89890542	40.68551481	37.48440365	53.05277952	77.26692173	9.275431173	23.0474793	7.137732524	9.720099705	82.30458741	83.11770666	46.48332463
gbr.154.31.t1	16.10543685	12.83484156	6.936560397	19.95916233	20.66184087	23.31279889	5.816136854	15.63788813	1.371167162	22.91769458	22.21911408	14.9590102	0.988066978	2.718530777	2.646379499	11.61404496	8.775678837	2.55533581	5.180662492	0.669112085	1.227656238	11.79731501	11.93100091	7.572701171
gbr.154.47.t1	90.60030336	109.6957346	39.14697386	76.66058708	96.19364884	64.2416801	51.43947935	72.10199186	18.47648457	97.7562429	95.52281881	96.15410512	37.69283423	36.62500207	75.64127785	74.81186718	67.77592718	28.33797945	81.4268742	74.00817925	23.93342416	72.91259833	78.84618609	49.41884644
gbr.155.3.t1	22.07152272	19.89463252	17.28641905	27.01338128	24.91856725	23.99139915	14.31691364	19.05519427	6.963778249	27.70219985	23.44150776	26.55120156	21.72450451	18.07069001	29.62967178	34.13465926	28.35252495	20.06955138	18.60344879	17.06352343	14.66090495	23.65237572	21.54237717	19.87898945
gbr.156.3.t1	15.82119922	10.77011039	9.775848359	20.05848733	19.21704904	19.60270815	10.62771388	14.25984967	1.543922301	20.87088973	16.85967035	19.25583686	7.648088956	7.070001457	15.26057298	14.9078863	13.68689806	4.049829007	5.386962763	0.331270934	0.830766246	13.61731831	11.74212141	10.04564056
gbr.156.48.t1	14.96244815	16.76347306	7.782403284	12.79714624	19.16179042	13.72494546	14.8397305	21.9253353	5.18263296	19.97730455	14.84427978	17.24919101	3.822353926	7.79175642	7.667630064	24.50746212	16.94666943	5.300526184	6.848644519	2.761361167	6.840613743	13.96501286	14.31352365	9.106848958
gbr.157.27.t1	20.00421812	9.318436295	2.747881678	24.82998978	15.67269167	6.952918405	27.10247219	32.54463583	2.528652941	44.9261326	20.00366178	7.124414356	44.80335016	11.67605592	17.03070043	29.31833277	20.75582049	3.81305185	41.47916454	2.951415033	7.278685246	33.20909431	16.13181672	6.782329272
gbr.157.28.t1	7.140543544	6.230973118	2.832068327	7.433827868	5.956064055	4.504559098	12.72207829	10.42501128	2.420803067	6.208955703	5.136016218	1.773712408	7.077118069	1.413837691	3.931998973	4.310701403	2.159664014	2.189649677	14.1249893	4.86574605	3.175629955	8.431173454	5.169616061	2.975488786
gbr.157.34.t1	4.366428057	3.801505167	2.029540965	3.528803915	7.359498923	5.169129645	6.197140353	6.908346111	0.637810588	2.374838478	4.928030711	2.604672044	1.004764762	0.974655799	2.887149749	1.104587061	0.213355542	0.23864528	0.391155403	0.102343647	0.271547584	2.709674004	3.469676557	1.976927979
gbr.157.35.t1	31.5892363	40.30501829	34.16103183	42.45650351	57.21165369	84.73576586	73.38142203	119.2731493	4.590343234	18.26957541	32.71784014	20.70708847	9.723284455	3.984344493	24.64499452	7.464716763	5.373189162	1.140142452	0.798616476	0.620958977	0.903881489	26.24047928	37.06945058	24.41189255
gbr.157.46.t1	74.99724522	53.4252954	38.5141734	74.63139762	58.5383691	45.94851946	116.7770652	96.93494014	45.05551459	256.559333	265.5865996	154.8587824	163.6664734	132.1889563	102.5681148	119.5967111	123.3413135	39.95468012	286.6072934	167.0666154	84.54788806	156.1193598	128.1545842	73.06395326
gbr.157.8.t1	153.0407716	121.1783059	86.28978869	161.6676655	135.6091764	130.8618463	95.75227324	117.8914809	21.81208784	154.1169201	128.3610952	108.0283955	49.8844944	43.51464482	84.63006736	104.161543	90.998502	25.82556389	64.18993457	45.42651157	18.80657039	111.8305146	97.56853097	68.03633142
gbr.159.12.t1	7.050970669	7.517118208	5.640588824	8.476972839	9.794567618	7.275908379	4.997549388	2.799815748	1.103528443	21.34360008	25.92301461	19.02884347	5.348103806	7.710702361	5.964103799	11.18183323	15.69350733	2.980946564	9.783288407	3.291625986	4.424063244	9.740331203	10.39005027	6.631140389
gbr.159.18.t1	13.10245799	14.62410476	6.713647087	9.197595242	15.72240574	8.686940296	3.785671238	9.20993901	0.846205997	9.075006442	11.52455187	6.46838696	5.245524862	5.17173661	6.21371045	5.450199286	7.577708614	1.985497333	3.082250055	2.657312254	2.224308244	6.991243588	9.498251265	4.734099481
gbr.16.22.t1	16.57169348	16.97638447	7.148135221	38.11195742	24.53123776	11.6135279	15.15539451	14.87397234	1.876022898	74.14105639	54.56187886	36.98093515	107.8195114	19.98099111	42.02117486	31.00375507	24.30594048	4.54151021	18.46113711	3.702499062	1.897263229	43.03778648	22.70470058	15.15408135
gbr.16.27.t1	88.61681968	78.75928617	48.88061831	144.4867718	104.81908	41.29460379	62.97501297	87.11461283	45.17617028	265.4229008	182.1700954	184.2741013	85.87222515	84.52561021	55.88832578	126.5929223	72.5401229	26.94844885	296.9332545	130.522313	58.28637428	152.985701	105.7787315	65.82123466
gbr.16.28.t1	12.48874133	4.3664399	4.4957652	12.97795193	18.81886434	16.73372447	5.588830633	0.36894569	0.115721733	29.46219698	28.61757566	16.06091846	4.123183205	1.862438137	9.850909759	5.297654727	13.51690971	0.515217137	0	0	0	9.991222686	9.650167634	6.824608108
gbr.16.66.t1	4.954091942	5.307119714	2.894142456	9.746998824	10.83126949	9.153948685	1.061668849	6.163928611	0.361945657	14.93574646	18.1958001	17.90478621	5.688056691	7.053469119	8.809581244	5.52583488	8.162227515	1.238410482	3.392663475	1.79711643	0.717090262	6.472151589	8.215847283	5.868557857
gbr.16.82.t1	8.24432354	8.256036902	8.20111447	13.93318165	15.05918995	17.33967078	9.988769857	12.09748482	1.156789644	16.92419819	19.47172675	18.43242022	6.236804434	6.859362327	11.78146172	13.09205943	10.10239245	3.135095295	6.271542923	1.112296861	1.417204432	10.67012572	10.42264144	8.780536652
