Sample:	TFf	TFm	TFw	STf	STm	STw	RNf	RNm	RNw	Paf	Pam	Paw	Skf	Skm	Skw	Spf	Spm	Spw	Cof	Com	Cow	All_female	All_male	All_wtr
gbr.14.81.t1	6.053577302	5.91576798	8.838013783	7.331766677	7.82935558	8.489673166	7.746133407	12.74635727	9.488135161	8.4869914	9.883245167	10.16598084	7.146255418	7.226084337	9.632334756	7.639314583	8.577269779	9.083775658	7.643594969	8.721144413	11.67277968	7.435376251	8.699889218	9.624384721
gbr.14.92.t1	43.4004743	33.85873162	69.01701973	27.70778941	32.67565762	27.73896912	47.06399398	21.43063074	36.278501	47.49816861	46.92137135	51.39017667	32.05148503	37.28894186	34.77888657	48.61353844	52.15882424	38.88702524	23.39148363	13.07724851	48.6381497	38.53241906	33.91591513	43.81838972
gbr.14.95.t1	7.604170641	7.0350422	10.61607604	9.152303833	15.87079461	16.35278943	15.75265644	13.2398023	16.09219285	4.964416492	7.099925203	8.16738988	11.94339172	11.26877493	14.85528599	5.608495714	6.677416991	10.28007399	6.112638379	3.592692457	9.272181838	8.73401046	9.254921242	12.23371286
gbr.140.46.t1	25.01002406	19.07648936	20.10088276	14.67131811	11.70779255	11.27080868	3.347737915	1.144488212	4.372917889	147.3423094	157.5635748	450.9223645	45.90161391	45.48919405	74.0626426	16.86249766	11.21451191	13.6899857	0.196386461	0.983032689	39.66639994	36.19026965	35.31129765	87.72657172
gbr.141.45.t1	1.072941942	0.816639242	3.646562218	3.722590157	2.268434647	4.334248666	1.566043865	0.257505872	2.759816985	7.218053628	3.928972725	5.144804079	1.673677977	2.535966547	6.846180925	3.552104014	4.416558771	3.137562729	0.931303381	0.27992308	3.352972531	2.819530709	2.072000126	4.17459259
gbr.141.52.t1	34.00741945	29.18802122	41.68726952	39.64666433	43.75373735	44.15628086	56.19680259	73.21930053	94.69790099	21.13869951	19.08208535	23.98962784	14.13023903	42.03872249	30.02459597	23.17474485	36.26642781	35.58400678	5.88485754	6.747156623	10.82781132	27.73991819	35.75649305	40.13821333
gbr.141.59.t1	13.63444161	12.31184618	15.4709712	16.14365748	10.32151435	16.77568245	12.97001646	12.40448923	21.35071352	12.85188365	13.15167376	15.34634148	20.64408628	22.78048049	18.17131167	12.16224866	9.708521412	11.87273115	19.01141682	19.74997536	28.55855605	15.34539299	14.34692868	18.22090107
gbr.142.22.t1	4.081807409	8.16316777	10.00979711	5.014984938	6.31965113	7.73796292	1.872559955	12.22574712	4.588817849	7.408339468	9.500500796	14.66377827	14.31877008	10.95058505	16.8665327	5.450042159	4.9366115	7.144486352	1.879113886	3.375082925	10.47406834	5.717945414	7.924478042	10.21220622
gbr.142.87.t1	186.8864982	147.9414705	160.8965848	181.3054936	186.3288379	308.5337098	251.2782631	125.7350045	192.8280703	209.5380106	166.8421376	162.0446177	189.4391252	155.803845	153.4971255	23.56733031	15.64042982	49.78054616	1.986111801	2.52431208	16.90013742	149.1429761	114.4022911	149.2115417
gbr.143.12.t1	9.186850968	5.378668354	10.01069355	4.866599948	4.076438682	7.061109823	32.35968419	11.12717516	56.17252462	7.839770267	8.936312183	14.26023787	66.90946598	46.28244027	82.41293613	21.56379975	26.7574192	61.86013493	133.9483301	198.2272287	305.0820506	39.52492874	42.96938322	76.69424107
gbr.143.18.t1	19.31020188	17.70031109	16.16685196	16.88301869	12.61853649	20.8902464	27.99541881	24.05118357	40.49037162	106.7583953	119.8950841	168.4060728	56.65464857	47.30249681	70.80642447	49.47579669	40.40550912	41.53729786	15.1658943	10.27768056	51.39403292	41.74905346	38.89297168	58.52732829
gbr.145.14.t1	59.03635705	64.56280747	63.89936386	75.78925198	110.8631898	114.5956609	49.13641541	63.65325928	42.83357476	60.42240441	88.2786772	96.86830549	65.89734047	67.5031476	84.96569749	40.75633372	40.9456085	22.84449393	2.223624917	2.024925845	10.79639363	50.46596114	62.54737367	62.40049858
gbr.147.13.t1	42.19262858	42.18615021	52.75794969	49.56293384	44.4172708	52.4241645	66.2200346	59.84968022	105.2160528	55.74987739	47.652394	69.40085946	69.23180989	59.91017281	74.4658642	74.8890725	89.90800225	81.59073632	90.0218545	117.9891324	92.0554786	63.98117304	65.98754324	75.41587222
gbr.147.31.t1	1.675561992	2.255581082	1.572816437	2.879680811	2.361012841	1.980352923	1.409801482	1.104060914	1.49602821	6.465623249	6.70103759	10.45918247	68.43003446	70.26057557	58.29093714	218.3113475	153.105816	634.2012153	7.733780374	14.16425293	11.14677152	43.84368998	35.7074767	102.7353291
gbr.148.14.t1	8.167409103	7.063611809	7.825555014	2.018238966	1.857884134	3.106826553	8.839009452	12.04540041	18.51525448	6.353036654	7.034303323	7.970241237	24.9156529	18.50752511	35.96276637	2.743367833	2.923692293	9.510378576	1.404296557	1.234286651	3.344144915	7.777287352	7.238100533	12.31930959
gbr.148.15.t1	164.8691591	185.116845	203.3997399	114.2912456	101.5612143	120.5366961	191.8013583	183.078239	198.1828795	88.37222933	97.65913844	124.9667	152.6092392	162.5941925	154.5000412	117.8195913	102.5555861	163.9331817	105.6897208	172.8627745	140.5598088	133.6360777	143.63257	158.0112925
gbr.149.14.t1	1397.119652	1263.149241	1819.993874	1474.181852	1263.477941	1310.383994	1836.99628	1873.173982	2431.863774	3028.721061	2819.513809	2988.344321	1578.190021	1663.007263	1396.794873	1763.896795	1875.172349	1520.457707	873.8815893	1319.185223	1138.203333	1707.569607	1725.239973	1800.863125
gbr.149.26.t1	11.76764878	12.6920812	18.16148555	8.518094773	9.515837077	11.07072578	12.02663169	12.10402744	17.0388808	7.513461693	9.754080819	15.13432036	10.99205524	11.80119375	15.32763502	6.158822594	6.434155815	11.70185456	8.219514375	9.266152426	15.54850308	9.313747021	10.22393265	14.85477216
gbr.15.46.t1	469.6270624	537.5067051	494.0995162	298.8274083	340.8725913	333.6249882	242.1252729	233.8769443	328.5115559	257.0807151	274.9862596	286.8191702	575.3557999	635.2878795	516.1066318	262.0035193	319.0703439	356.6752107	244.8782081	372.7165731	327.0806125	335.6997123	387.7596138	377.5596694
gbr.15.56.t1	1.798704537	0.899765309	1.330096918	2.230943183	3.11486841	4.346115231	2.333171915	2.075048985	5.644527957	35.73072805	36.2385591	62.66228796	21.97489691	17.65805672	26.42439644	11.65879491	6.825285176	10.91686303	1.927635285	1.269328984	10.78344481	11.09355354	9.725844669	17.44396176
gbr.15.64.t1	24.51625867	16.69268157	22.93728941	20.57889379	15.55802869	15.64009598	7.997596819	9.228100133	6.532902586	13.48060146	11.51465605	12.41705143	37.77390164	27.37951979	25.27928753	61.69120568	46.78451904	119.18699	10.36389186	2.489865542	15.20195504	25.2003357	18.52105297	31.02793885
gbr.15.69.t1	32.99222271	33.40987574	38.81940176	25.06918925	34.95356868	36.82008927	26.40650707	27.37416476	31.5620642	16.10736103	15.78736495	25.72189499	36.01292269	29.3052038	46.69594298	14.51990801	16.90754484	27.98868517	8.205581686	9.353466251	16.09386123	22.75909892	23.87016986	31.95741994
gbr.15.90.t1	6.221586283	5.610827905	8.372254371	8.323933424	8.390570907	10.61178235	16.03547866	10.15507859	12.49712347	29.48461399	23.31642613	31.74076214	29.26314005	22.91649945	30.52272328	22.38656707	20.77650759	33.391918	51.64455862	93.84393618	100.0461499	23.33712544	26.42997811	32.45467336
gbr.150.23.t1	187.7319742	183.4682693	501.3680418	32.62949284	130.4791543	59.04286678	0	0	0	0	0	0	0	0	0	0	0	0	0	0.364900472	4.051993891	31.48020958	44.90176058	80.6375575
gbr.151.18.t1	51.07280925	56.20257796	74.11929853	73.46635159	71.04988628	81.6207243	73.51420064	71.75984921	99.32612712	61.92298879	80.25908207	86.84917979	92.76015105	100.9873333	88.5007966	85.89015788	116.4315196	79.77778392	25.90329517	34.37800235	39.19983334	66.36142205	75.86689297	78.48482051
gbr.151.39.t1	0.409623125	0.418408495	0.58297702	1.393607078	1.364965245	2.780135557	2.752010163	4.554172154	2.332264112	17.85551308	31.71681595	50.55396785	9.871656887	20.39564119	16.21357126	24.53834415	27.79211016	13.41604165	1.658843907	0.951570414	14.00019719	8.354228341	12.45624052	14.26845066
gbr.151.45.t1_gbr.151.46.t1	457.5233219	452.368082	876.0661232	533.7810572	485.19635	881.6182756	463.2355773	468.8037554	868.3566935	455.6280976	501.4973775	1086.211323	565.1418357	539.3735647	1059.455581	539.4222194	635.6491095	958.4574872	324.9684892	420.5300614	773.9865536	477.1000855	500.4883286	929.1645767
gbr.151.47.t1	106.9631182	124.8046733	146.1589756	63.45654984	77.63229969	114.4645255	109.1276253	115.1154636	170.4455467	68.63036001	67.09898943	108.226961	98.07081806	102.383064	131.464455	134.0280307	145.7903868	213.8769637	57.4730936	73.05024002	112.9090103	91.1070851	100.8393024	142.506634
gbr.151.75.t1	497.1619066	413.7258982	673.5278709	857.7361285	620.0454794	1319.661244	654.1443583	652.5415482	995.4367108	732.0175449	636.1893011	1059.602326	259.9122539	308.2817749	365.1257088	599.53662	579.3804109	702.1449862	77.43586581	92.1832056	246.5783453	525.4206683	471.7639455	766.0110274
gbr.152.3.t1	6.938114434	7.834037192	6.289263277	2.945598936	4.39547646	3.551816445	15.9156793	23.01375812	22.60975631	12.14883951	15.85854345	15.19127048	39.35980204	29.69881794	36.21925263	4.898092439	5.280818718	10.50290962	0.813956105	0.618327594	2.032790881	11.86001182	12.38568278	13.77100852
gbr.154.17.t1	86.6562554	87.07351398	104.6827527	110.0737208	90.34510129	138.5692206	103.0225755	104.5550309	118.1199542	56.17164482	56.27088963	79.97992613	97.2201783	94.93464568	113.8752909	63.11789853	56.92340054	94.76703016	56.39375743	71.92836272	88.8970387	81.8080044	80.29013496	105.5558876
gbr.154.33.t1	30.12626284	23.81306946	44.74699942	30.17115577	25.9778055	39.70873651	32.93431618	29.09195071	64.22144069	18.45533981	23.64106098	28.94768639	19.68611611	17.93271789	20.02407257	29.59588923	26.51220238	39.71448255	6.5896985	11.45933009	19.25653188	23.93696835	22.632591	36.65999286
gbr.155.1.t1	29.10093342	23.21705309	39.35083752	29.99040338	23.72298786	36.92754291	26.20994837	21.09728538	22.74598415	49.70058763	33.54554224	45.95215377	39.54144275	28.40695692	39.3028248	36.73061574	33.27857841	44.93715052	24.72403356	24.22946381	42.21416471	33.71399498	26.78540967	38.77580834
gbr.155.17.t1	89.87584093	96.65257179	111.7609778	78.92941914	88.96032788	96.29629406	109.8411827	134.2725287	173.2552548	88.83695022	111.5730756	136.7840807	114.5302392	124.2203758	109.2096376	54.60575982	85.28154517	78.97297876	76.83848658	60.21617145	165.456773	87.6368398	100.1680852	124.5337138
gbr.155.19.t1	65.29669022	58.73660162	113.8747228	78.79505203	88.81400674	92.64615566	41.34236839	26.14312497	43.72965612	36.19555646	33.03613521	53.55703713	51.28706796	62.78808775	48.86466239	50.33440445	31.86454742	53.01106783	29.23999121	45.80756149	54.07062992	50.35587582	49.59858074	65.67913312
gbr.156.30.t1	62.31210686	69.28656706	73.87551594	54.4036183	67.16873952	65.26744486	70.10714942	72.96592157	95.62424303	42.39133257	45.26529669	89.79551022	37.7077257	45.42715972	66.53807551	47.9433693	47.68026317	72.6302925	35.9463315	54.71119582	100.1686752	50.11594766	57.50073479	80.55710818
gbr.156.37.t1	79.1668967	69.13944614	56.35511382	27.0361445	35.27211617	34.96760776	26.71046533	27.70976532	33.8379117	72.98943148	71.5337805	73.13625521	204.48034	159.202397	196.9928649	37.16718047	29.15597059	69.72502661	140.7721227	174.4367047	214.5711319	84.04608303	80.92145435	97.0837017
gbr.157.18.t1	89.5619877	93.46340482	322.1743831	114.3664426	130.3335214	213.2803941	35.8035261	46.56896441	138.0031253	27.68533808	38.14136605	71.24614808	29.45405608	38.55041475	42.17675723	26.70329012	35.53144081	112.459759	96.90513349	23.63628991	218.9947749	60.06853917	58.03220031	159.7621917
gbr.158.33.t1	22.72135699	19.95760047	31.44456387	24.82038772	24.67833905	30.20714442	27.56827304	24.11263933	29.70730197	13.44100421	12.74686081	16.11640482	19.48008468	25.43888105	22.37191278	21.19080726	25.21144803	37.55979057	14.98165446	19.36897268	27.00166265	20.60050977	21.64496306	27.77268301
gbr.16.59.t1	43.52845642	40.68313659	64.78384002	54.14726596	52.65341196	57.3925246	28.17503537	21.9702989	35.07161448	34.34038957	29.82639231	39.7039085	44.96327673	42.20735166	46.73745168	77.98961689	85.29889109	130.9379262	72.52676136	31.73177266	181.6652733	50.81011461	43.48160788	79.47036268
gbr.16.62.t1	177.6725553	152.6491414	224.5674652	167.9979355	156.2775984	220.5752767	152.1708935	134.4376612	229.9695435	107.1919867	106.8156788	133.9437032	133.1648215	150.2894692	149.4709008	110.3965379	91.29794006	175.9054806	41.67881595	45.24795416	80.66587776	127.1819352	119.5736347	173.585464
gbr.160.11.t1	66.78089588	61.0181522	104.5722108	72.81609048	76.84863077	78.83345838	59.02367317	54.73079235	51.39853385	118.9299752	102.187742	133.5293518	88.71731686	75.25400599	104.5290358	139.4431827	103.7055125	150.5739601	86.04694545	70.85635568	70.75870086	90.25115425	77.80017021	99.17075023
gbr.160.56.t1	10.92527425	11.23077717	7.162523813	4.745410844	6.514762991	6.089207371	0.830505303	4.900222098	2.885993368	49.83561539	33.9586851	53.83637348	27.33859823	17.93417625	31.5870381	1.893383667	3.645336508	6.062743193	0.448356019	0.718845502	4.99082654	13.71673481	11.27182937	16.08781512
gbr.160.57.t1	8.829279982	4.689294858	7.914441831	8.782758505	4.024399493	3.735628305	12.66090252	4.445558857	10.83531332	4.119698711	3.136231283	9.780457569	32.23188241	17.27570791	28.03569846	13.8512711	15.54139951	32.60125597	119.6177783	272.756196	175.4651313	28.58479593	45.98125542	38.33827525
gbr.161.6.t1	11.40817047	12.46970805	21.16450956	11.08166782	11.81506481	16.38842523	10.79735433	12.78219549	19.86263091	9.256519579	10.27037231	19.91476778	18.06670852	14.86111103	22.33229837	10.48071689	11.12824225	23.40414117	12.50805364	20.80920489	24.10557067	11.94274161	13.44798555	21.02462053
gbr.162.11.t1	83.12712011	75.14157969	128.446924	59.82722584	66.89439331	74.82064042	39.44083947	37.5243827	47.82968603	25.30382728	26.6806282	34.76947895	18.65046361	22.16719793	16.63164356	49.70594205	43.70774974	73.41370139	8.158731843	5.67764016	8.172564236	40.60202146	39.68479596	54.86923408
gbr.162.2.t1	4777.393009	5685.955703	9329.936974	6329.306222	6201.020815	9378.870997	4470.461063	4298.006023	6136.268682	3411.66257	3168.970044	4811.177221	3167.796943	3077.36	3087.813709	3673.946058	3174.317295	6196.705305	7661.163366	8044.204536	5396.369224	4784.532747	4807.119202	6333.877445
gbr.162.20.t1	58.86256513	38.8724173	41.80126487	79.09361013	34.94508127	69.19071769	66.52894704	52.33021976	88.15205186	238.1929209	245.8332817	421.5950461	152.9619588	132.5707077	170.2198227	97.73243366	94.69646768	94.05915974	24.01969038	17.0785099	99.94057156	102.4845894	88.04666933	140.7083764
gbr.162.30.t1	650.6897181	640.8245429	929.1385	849.2777716	714.91578	827.5903116	829.4017446	966.1336421	1419.51744	602.9982573	542.8397759	928.1696289	784.2516456	713.5936025	957.2178791	562.1742589	334.6816229	763.9520051	591.2730728	735.8005534	1065.895904	695.7237813	664.1127885	984.4973812
gbr.162.31.t1	674.9797785	807.5438273	1608.462472	1096.991093	1151.988974	2108.948163	1265.756148	1417.128555	2713.927153	481.8365929	529.1334836	1461.940847	767.5066315	729.7002104	1452.546172	437.5356661	456.5091118	1028.917761	435.1317011	668.1595194	1747.472048	737.105373	822.8805259	1731.744945
gbr.162.9.t1	602.4413864	588.7249386	830.4927071	417.6429534	532.4535111	515.4821378	338.873391	365.5411348	456.021942	401.7895682	419.3650184	435.3128729	402.3547367	493.5764442	488.2174103	683.8281018	799.862641	1009.568395	573.1893807	636.879185	427.6484249	488.5885026	548.0575533	594.6776986
gbr.164.24.t1	57.20717522	87.99974789	103.0314583	2.978445441	21.45370621	27.5004792	5.627056348	46.95322023	24.27028428	21.90784459	54.50521256	74.3801016	15.16814366	19.88930874	31.95776823	4.536249156	4.909746408	2.578621366	0.200141994	0.331821918	5.4691833	15.37500806	33.72039485	38.45541375
gbr.165.18.t1	12.02832944	12.72489977	13.8898659	15.7719074	19.35136345	18.58667645	7.97881495	6.049349917	4.77331348	18.49301921	23.98928378	21.51397759	17.4364564	12.1986907	19.52755191	22.12482748	17.01301013	33.00409769	7.397414605	9.442229078	9.25749828	14.4615385	14.39554669	17.22185447
gbr.166.18.t1	33.84584165	29.14654637	25.97807506	38.07363025	20.8811533	35.51803523	23.68836297	28.87207242	24.8998725	102.7541597	115.6696961	154.1625144	70.41876646	63.02125783	82.83040041	45.36934848	35.91448514	35.14124447	5.324174221	5.770376981	27.68480839	45.63918339	42.75365545	55.17356435
gbr.166.3.t1	15.73982204	15.69317142	20.77461474	16.8372821	21.36629627	25.97478648	9.826535498	13.85173356	15.50958487	13.17077764	13.70878283	15.25279203	16.03911651	15.17448756	16.05282665	17.65456445	16.71484106	26.03009747	9.211154086	9.352151065	17.15666668	14.06846462	15.12306625	19.53590985
gbr.166.36.t1	71.39718326	80.3297562	96.54113184	56.1780924	55.20229149	74.29076261	45.74496845	53.75096456	76.59237831	52.88789958	57.91264895	83.73397522	61.86447498	64.54009915	86.57943446	61.01749063	59.85736975	74.36521521	51.15507815	52.50206832	89.43106388	57.17788392	60.58502835	83.07628022
gbr.167.5.t1	125.2045963	136.9176072	181.3811922	203.1847168	172.3391613	254.9755838	139.0323554	155.6966787	221.5500224	222.9507505	209.8370793	309.0906491	111.5084772	122.3905668	130.6272364	170.5423789	243.7049532	224.3638589	94.07677439	94.55755868	257.8662853	152.3571499	162.2062293	225.6935469
gbr.167.54.t1	1.405109145	0.887296953	1.69438831	1.855938126	0.578442605	1.743734366	0.293388312	1.288937353	1.524885091	4.178476051	5.724649756	13.46883243	35.26857478	43.35778336	30.46939821	26.19767376	28.69036609	71.63823774	0.133483698	0.380936871	0.95955211	9.90466341	11.55834471	17.35700404
gbr.167.58.t1	198.3815363	210.7299213	362.8209696	208.7493021	203.762602	303.2276902	187.5047124	171.827251	161.8554497	101.7493634	109.8689307	145.8527825	51.70826101	59.26118401	56.72679143	203.6957329	171.1569261	454.5046358	73.8728655	50.05615315	101.7681854	146.5231105	139.5232812	226.6795007
gbr.168.12.t1	3090.189364	2551.186429	2908.461586	3012.407051	3045.14159	3161.057372	4407.135522	3494.679234	3800.472297	9672.683016	10818.41067	13433.24241	4974.972017	7501.605933	5980.071732	21869.66127	17027.39527	27229.09481	2846.835491	3051.538053	4978.573045	7124.840533	6784.279597	8784.42475
gbr.168.13.t1	35.15369948	35.91136572	40.0883445	35.94933811	35.07975716	36.98329593	29.23175505	32.14884304	38.85668748	37.91743112	50.30091639	53.07877018	45.72178208	44.59677949	57.27196352	33.34265009	41.2920297	35.870062	20.70421846	24.33663466	22.85229753	34.00298206	37.66661802	40.71448873
gbr.168.24.t1_gbr.168.27.t1	16.72643203	18.61050227	18.19793622	17.103773	17.38616382	19.04668093	24.04441878	24.23305824	28.71628517	12.58753258	14.33953354	15.55452116	14.19756051	15.30823799	16.05285093	14.00911474	23.11556127	16.17269056	9.687515989	12.59662989	14.44708973	15.47947823	17.94138386	18.31257924
gbr.168.37.t1_gbr.168.38.t1	1.092767005	1.246326511	0.834897944	1.653843681	2.294888446	2.011078422	1.466897305	1.936594759	2.108102711	8.839472342	10.67164655	14.64868911	10.20750876	21.58270288	20.17848376	354.5849178	318.6787353	602.547082	13.72127909	8.937413711	11.43169702	55.938098	52.19261545	93.39429014
gbr.17.113.t1	160.2592799	224.5313538	315.339935	186.3145523	259.1481816	227.9981102	265.9171903	314.8032992	443.6409613	176.8818865	205.7164337	304.5910028	258.3281472	254.6534398	299.6527169	117.7353095	98.333363	193.930339	201.638758	240.9217129	376.3262377	195.2964462	228.301112	308.7827576
gbr.170.8.t1	4.470015201	5.253062042	9.158468707	2.478326822	4.221606684	3.879596961	2.499831544	2.550366791	4.569045638	3.875646276	4.473877425	6.970795511	5.883988877	5.575855162	5.287660104	3.25778189	7.38519505	7.032960508	18.27675639	11.20861089	45.20649881	5.820335286	5.809796292	11.72928946
gbr.171.11.t1	169.9336092	186.6247382	199.4773806	111.0059182	129.1991297	126.254653	121.2482301	108.9780814	176.3640408	90.52326356	112.5387335	126.6917498	132.2915789	160.8915117	146.4878931	100.294653	89.82283973	121.9406237	80.60476101	80.39537462	120.7237285	115.1288591	124.0643441	145.4200099
gbr.171.44.t1	36.98719838	24.30406288	35.95271781	47.19992084	28.38191943	82.4935607	73.31740244	47.80738371	80.37350548	367.5771223	423.6195906	675.9459536	257.3850165	256.7668695	308.9219083	247.0755862	134.4576511	192.6070436	45.84273028	38.00186589	202.1888107	153.6264253	136.1913347	225.4976429
gbr.173.11.t1	13.34328476	12.53236156	13.37359519	15.9321166	15.97302081	17.99475575	21.88657837	22.88067409	20.85474797	30.4655702	30.16160608	37.81920913	33.69486454	32.16564051	40.44590683	48.26609051	46.78907071	64.36225092	5.327411023	2.970937448	7.250131323	24.13084514	23.35333017	28.87151387
gbr.174.28.t1	7.869261737	9.142139615	9.66945664	7.625521926	8.081878191	10.09872382	5.294777045	5.353005102	4.992133015	7.804841554	8.407757822	10.11794266	9.24757473	12.29663854	14.83168939	5.792642652	5.187666919	9.551278672	3.265571699	5.66760377	4.250213331	6.700027335	7.733812851	9.073062504
gbr.174.36.t1	8.288784731	8.307476711	12.65170492	7.869641828	11.80328995	9.095495076	9.21649382	12.67483602	11.29987705	10.71448293	11.94537996	16.78929986	20.70952826	21.76453582	34.25448873	16.75386314	19.04919243	30.35116242	11.27869472	13.5093938	24.04330176	12.1187842	14.15058638	19.78361855
gbr.174.39.t1	23.4862508	27.2276693	39.48324957	32.87505151	31.38748979	35.65571243	17.60669076	34.92751905	27.59511051	46.26510473	42.91251425	73.26497229	41.41967987	53.50100584	51.25464377	33.76162304	25.36803197	47.05430541	38.40512476	26.58256794	70.63946246	33.40278935	34.55811402	49.27820806
gbr.176.4.t1	23.74010361	24.36486196	36.96758066	25.14854198	28.992169	33.49452365	18.68935288	16.23185734	22.5978518	25.33797905	28.0549614	50.28586358	35.5416676	31.70864213	41.15274834	33.60817924	28.05501826	39.59574595	15.23628917	19.90995825	24.9928105	25.32887336	25.33106691	35.58387493
gbr.177.44.t1_gbr.177.43.t1	1.230790912	1.120108623	2.412717466	1.782036015	1.728131233	1.934385779	2.13136066	1.89400307	3.99174963	3.782519095	3.305543816	4.1922546	8.714628825	5.587891686	9.563293962	6.564460268	4.469009541	11.65575184	0.835479392	1.189830439	1.964127334	3.577325024	2.756359773	5.102040087
gbr.178.17.t1	41.64482565	44.47439484	59.64181591	46.96759419	49.74256834	67.74752822	45.05225312	40.73686431	66.85826066	33.84474045	34.89627658	57.2415077	44.10694844	45.22928101	59.16580127	41.12920896	56.05352795	65.36356889	62.46587468	93.28814183	78.88023416	45.0302065	52.06015069	64.98553097
gbr.178.34.t1	20.65863202	24.63967241	38.9376952	19.82097752	22.14237619	29.79193065	15.82384495	15.38668048	25.19890596	18.19417681	29.16493912	24.3821656	23.87699762	48.03874324	43.99034477	22.77176413	17.23198668	33.00400763	14.23916635	15.99460918	8.990632744	19.3407942	24.65700104	29.18509751
gbr.179.4.t1	9.176685817	7.457583328	15.12728433	9.151909788	8.255919768	16.7875478	8.2801013	5.840745597	13.13405726	7.820504539	6.938090969	11.05958435	16.62221961	14.16910748	20.95649637	8.492117839	6.404308732	16.9710265	14.38624093	5.567783106	12.37154135	10.56139712	7.804791283	15.20107685
gbr.18.18.t1	3.183236965	3.294229431	2.974172812	2.928307088	1.647009621	3.633684805	5.045698377	4.027004099	8.996813877	1.650794262	1.674430187	2.759409646	2.771065244	3.913607622	4.700246145	2.205438636	2.80205943	6.437977194	2.770252067	3.552246587	4.935631664	2.936398948	2.987226711	4.919705163
gbr.18.41.t1	52.04222732	51.59832508	84.71104007	46.77244594	52.10019906	86.49217352	71.30319505	72.6921465	136.0514638	54.83884756	53.38485927	90.57427925	56.61187556	62.0826063	75.23939557	61.12857362	73.47092475	93.6956934	122.6601635	85.22282958	369.2900021	66.47961836	64.36455579	133.7220068
gbr.18.7.t1	409.2893971	361.420927	495.6710587	529.4442552	367.8169956	462.8019867	315.7705668	312.8974811	433.4740686	689.3402696	749.8823371	872.111723	210.1319771	266.4805454	185.4093435	549.5824251	642.2393531	516.9036184	56.39635699	38.86207011	137.5611639	394.2793211	391.3713871	443.4189947
gbr.180.27.t1	25.81187062	23.11310637	48.87623286	29.98640209	30.25365937	49.98787553	45.64981777	46.6149898	80.57403099	23.65099293	27.32198991	70.18414461	60.40701911	60.434629	77.47538496	31.09678102	31.59083756	63.07647193	22.6116723	18.98868728	62.1227742	34.17350798	34.04541418	64.61384501
gbr.181.19.t1	498.996474	549.3093212	599.0829939	762.3519655	737.5997974	804.3371879	275.1300004	258.0565285	311.6357961	469.7911075	471.400239	524.0699296	799.6891629	800.1367118	688.0435391	536.197828	488.0539506	652.815442	347.6125886	584.5774535	425.4675869	527.1098753	555.5905717	572.2074965
gbr.182.69.t1	13.30204847	14.575151	21.42083852	18.94759401	20.32223274	25.89635511	7.601723337	8.859045559	6.581224562	19.23129674	20.70984891	28.70666774	21.82105911	26.58918211	35.92932906	14.43861034	16.37513862	17.68928902	13.04899343	14.68316753	19.04171035	15.48447506	17.44482378	22.18077348
gbr.183.19.t1	4.001505929	6.217542573	4.482426728	1.484674099	3.483426414	2.91614648	0.036194961	0.485347065	0.200065536	1.232940401	1.030285621	28.19121036	0.884079945	0.355313202	4.26292555	0.966647239	0.252983928	1.751430376	0.194227907	0.08992516	0.229591973	1.257181497	1.702117709	6.004828143
gbr.184.21.t1	62.2244705	59.36362352	61.12349657	52.72077834	53.57144176	61.19531204	85.60581787	91.59099733	110.0622951	166.7508492	149.9685137	192.1867782	197.6754823	172.5813859	208.5157686	227.6818494	223.5842323	311.2725445	176.6851777	315.1878825	375.9172404	138.477775	152.264011	188.6104908
gbr.184.54.t1	125.2927916	143.2316194	251.2453737	216.0560396	210.4510922	316.8089888	217.1572124	231.2909525	383.2302742	77.59134524	90.65852988	84.59532827	80.05422846	123.6947335	83.92514762	603.2704051	662.8505591	885.6780768	38.8028506	37.71572132	44.10319938	194.0321247	214.2704583	292.7980555
gbr.184.59.t1	1022.694673	998.3224374	1542.849928	1092.224831	1021.471629	1648.589525	933.2851915	840.8168486	1555.630004	479.0052686	340.1977345	749.9769877	137.9680596	175.8779839	233.4447405	411.5614226	478.7498993	643.8524678	32.23962681	25.03423603	102.8625593	586.9970104	554.352967	925.3151732
gbr.185.19.t1	169.0014172	148.7490812	237.6346121	192.306909	155.1630538	256.8294178	218.4667809	215.1504826	276.5059236	355.0045003	344.2226781	473.8868379	339.7204642	360.868718	361.9964809	371.3556295	336.881617	480.0793401	163.7906694	110.9744821	313.0727688	258.5209101	238.8585875	342.8579116
gbr.185.4.t1	44.61127077	51.43804849	45.22428383	18.37216535	30.42565844	27.95344223	19.29993895	22.31291553	22.30567633	14.52595757	16.9724025	18.69927618	61.19911219	56.93308346	58.98046222	7.12032084	7.814825686	13.3550865	4.331420033	6.913201166	6.166510046	24.20859796	27.54430504	27.52639105
gbr.188.14.t1	12.12915641	6.770471368	9.509603286	9.547761567	6.544774756	12.3327814	4.616338273	5.547365615	11.23386874	12.20263334	6.039092521	8.194654702	16.53318059	12.17630777	10.4001663	6.665384627	3.654110459	14.00843694	0.981532766	0.39924534	2.491170286	8.95371251	5.87590969	9.738668808
gbr.188.22.t1	3.636481056	3.238080726	3.348825074	5.674819552	5.763759308	4.592392792	2.465243036	2.387675381	1.673822225	5.984193118	3.379048549	5.704037103	11.15980364	5.964815769	4.965541742	2.793164932	2.566398401	5.856194674	3.142134321	6.853849485	3.556301175	4.979405665	4.307661088	4.242444969
