Sample:	TFf	TFm	TFw
gbr.139.8.t1	9.56489952	9.95398399	25.48237645
gbr.86.49.t1	54.99636467	51.23305167	76.4557603
gbr.403.11.t1	2.190018747	2.941226262	2.90466007
gbr.25.178.t1	184.7336566	172.2279574	198.1616969
gbr.46.83.t1	19.14192829	18.56132616	28.72242461
gbr.244.13.t1	0.833572128	0.937164679	0.571949523
gbr.58.147.t1	248.5382699	231.0559927	480.3425275
gbr.375.32.t1	10.04817739	9.882843702	18.92114236
gbr.168.12.t1	3090.189364	2551.186429	2908.461586
gbr.193.7.t1	45.27270211	36.16735011	66.71669038
gbr.15.56.t1	1.798704537	0.899765309	1.330096918
gbr.151.75.t1	497.1619066	413.7258982	673.5278709
gbr.421.14.t1	7.879403865	7.644069447	10.88129377
gbr.237.11.t1	2405.832574	2379.185465	2389.101793
gbr.491.7.t1	46.42916871	47.59759869	56.49439312
gbr.16.59.t1	43.52845642	40.68313659	64.78384002
gbr.41.91.t1	12.72637294	13.32216742	10.88720012
gbr.185.19.t1	169.0014172	148.7490812	237.6346121
gbr.124.24.t1	42.60943723	43.59520003	104.0805805
gbr.31.50.t1	511.6078472	500.5895571	548.1428886
gbr.156.37.t1	79.1668967	69.13944614	56.35511382
gbr.171.44.t1	36.98719838	24.30406288	35.95271781
gbr.593.5.t1	0.370192054	0.251574266	0.14164561
gbr.245.19.t1	148.4604449	121.6846184	133.1681859
gbr.92.42.t1	114.7563176	91.06173632	152.1591448
gbr.16.62.t1	177.6725553	152.6491414	224.5674652
gbr.173.11.t1	13.34328476	12.53236156	13.37359519
gbr.216.31.t1	3199.563327	3225.510156	2998.099874
gbr.297.13.t1	24.14295797	18.62859499	25.90965501
gbr.601.4.t1	21.91117635	19.37568335	28.90537609
gbr.143.18.t1	19.31020188	17.70031109	16.16685196
gbr.6.198.t1	1.497653272	1.536014216	2.361205906
gbr.130.16.t1	146.4352048	99.90461305	373.4045385
gbr.229.2.t1	20.25386195	18.23692782	28.40466592
gbr.415.13.t1	181.4617035	159.9640007	285.3286855
gbr.24.86.t1	46.94935989	44.93024721	69.37213443
gbr.59.26.t1	65.26635136	54.41959705	102.2169337
gbr.455.17.t1	121.6593361	126.2762952	164.5175678
gbr.60.100.t1	1133.672051	1187.36156	2433.448781
gbr.86.50.t1	17.28373026	12.92163907	13.82300506
gbr.33.35.t1	72.32841829	67.21675111	121.2681905
gbr.38.42.t1	181.8313102	172.0632874	398.2528182
gbr.162.30.t1	650.6897181	640.8245429	929.1385
gbr.311.7.t1	47.80959746	44.58459084	63.18726595
gbr.10.82.t1_gbr.10.83.t1	5.457133361	6.227461574	12.74600881
gbr.154.33.t1	30.12626284	23.81306946	44.74699942
gbr.184.59.t1	1022.694673	998.3224374	1542.849928
gbr.168.37.t1_gbr.168.38.t1	1.092767005	1.246326511	0.834897944
gbr.11.51.t1	1956.120827	1865.054138	2387.918983
gbr.25.9.t1	107.8257688	84.39459895	152.8495538
gbr.147.31.t1	1.675561992	2.255581082	1.572816437
gbr.529.8.t1	35.57199025	33.53103346	83.74559941
gbr.494.7.t1	17.2753586	15.69603904	19.89389026
gbr.555.4.t1	2.172804718	2.01108593	5.134557847
gbr.148.14.t1	8.167409103	7.063611809	7.825555014
gbr.112.45.t1	15.71513934	12.92064804	10.64680916
gbr.256.4.t1	24.534746	25.09078825	34.64232588
gbr.47.49.t1	19.91676898	19.54860544	23.35006472
gbr.100.20.t1_gbr.100.21.t1	23.79882913	28.62171096	38.77952508
gbr.35.37.t1	9.818642165	9.693865467	7.99041905
gbr.236.14.t1	29.96899189	24.533059	42.39282757
gbr.38.74.t1	161.5498332	119.7134524	201.8620494
gbr.126.43.t1	95.40261577	76.22983716	168.5626381
gbr.401.10.t1	4.807349404	3.640335573	9.590136181
gbr.357.4.t1	30.03963021	27.87397715	42.95189519
gbr.2.174.t1	62.1093038	49.35568211	91.46136902
gbr.82.29.t1	50.91541255	46.21748955	72.16874039
gbr.50.62.t1	8.63903204	6.639237899	6.680293373
gbr.1.175.t1	30.26362679	27.23069598	42.24752537
gbr.61.15.t1	4.688545243	1.06782198	7.239010235
gbr.549.6.t1	7.546058849	7.464167901	13.76481426
gbr.317.8.t1	96.03813581	91.53506896	122.8308161
gbr.141.45.t1	1.072941942	0.816639242	3.646562218
gbr.264.42.t1	2.053541364	1.974659648	1.299313644
gbr.177.44.t1_gbr.177.43.t1	1.230790912	1.120108623	2.412717466
gbr.14.115.t1	50.69650447	46.24238734	54.52926707
gbr.87.9.t1	89.89265806	75.03405183	96.00801854
gbr.13.96.t1	13.71709476	12.77680217	18.76968009
gbr.613.8.t1	23.35824941	19.64401158	40.22196649
gbr.58.133.t1	3.374431926	3.302715271	6.804408613
gbr.60.43.t1	63.88019013	69.46713031	73.05164547
gbr.37.112.t1	143.8017163	123.84225	201.1655139
gbr.53.80.t1	1071.270601	1077.147349	1173.346485
gbr.85.5.t1	88.42590614	81.95565789	131.5639022
gbr.280.8.t1	106.4556254	79.54116169	171.38102
gbr.680.4.t1_gbr.680.5.t1	30.922928	22.28526051	47.00073449
gbr.238.8.t1	625.3706282	383.1103342	1663.119677
gbr.481.6.t1	19.4902049	14.21007917	25.97756606
gbr.25.233.t1	129.5907604	115.4304657	155.9893876
gbr.128.40.t1	12.79513186	12.35557715	19.81651274
gbr.40.53.t1	25.16749563	25.21913809	36.92112902
gbr.79.1.t1	5.816830578	4.813109828	7.237381701
gbr.166.18.t1	33.84584165	29.14654637	25.97807506
gbr.469.12.t1	55.05918046	51.70485593	66.88740179
gbr.6.8.t1_gbr.6.10.t1	0.273063699	0.170396902	0.239988256
gbr.99.74.t1	32.8902969	28.12198232	52.38356171
gbr.31.59.t1	34.53908905	30.77996621	52.80027999
gbr.529.2.t1	17.83018657	11.68908996	19.92516195
gbr.189.22.t1	3447.065422	3254.008288	3713.73501
gbr.3.117.t1	205.2280905	195.5750159	238.8605253
gbr.365.16.t1	113.5851067	104.5817009	177.1145535
gbr.202.39.t1	47.04236009	35.32327642	70.55160774
gbr.6.210.t1	5.620872549	3.804873406	5.582188108
gbr.141.59.t1	13.63444161	12.31184618	15.4709712
gbr.60.103.t1	372.8694361	348.9205239	570.8723294
gbr.67.6.t1	62.89936091	64.8744709	91.28537168
gbr.3.105.t1	11.44203545	8.397995834	10.6960541
gbr.56.118.t1	7232.293626	8197.250597	7771.918924
gbr.162.20.t1	58.86256513	38.8724173	41.80126487
gbr.110.64.t1	46.36146435	41.89122851	73.66566599
gbr.111.53.t1	1766.746957	1806.064406	1754.49957
gbr.58.212.t1	806.6175763	723.8283828	1010.036632
gbr.257.18.t1	57.45966147	57.50428476	65.39482897
gbr.14.152.t1_gbr.14.153.t1	1.507499947	1.53941221	1.01233579
gbr.6.93.t1	10.16515403	8.361556472	9.267720037
