Sample:	Skf	Skm	Skw
gbr.51.54.t1_gbr.51.55.t1	63.69217489	54.39260423	65.43831022
gbr.61.41.t1	20.68010466	16.85674163	26.77360538
gbr.149.29.t1	14.15239605	7.420955413	9.975942004
gbr.91.20.t1	61.43233211	60.6945772	156.9587327
gbr.4.59.t1	4.409678661	3.706974185	4.84990007
gbr.103.3.t1	6.699214238	6.559606298	8.212858403
gbr.22.4.t1	19.46160266	12.30056101	24.01932563
gbr.201.13.t1	24.08544999	19.92853121	23.61132933
gbr.13.48.t1	8.325894004	8.414888962	7.834699824
gbr.185.15.t1	30.51536977	29.7862441	27.6540836
gbr.430.9.t1	9.23642453	4.189288823	11.8812865
gbr.47.31.t1_gbr.47.32.t1	441.9841634	221.3333466	173.8944721
gbr.44.99.t1	7.750976389	7.808372507	9.739219688
gbr.62.37.t1	15.31697972	8.765346994	21.79494953
gbr.319.22.t1	7.960423686	5.62092869	9.723799777
gbr.41.89.t1	14.56649713	10.35716183	12.53435751
gbr.312.6.t1	0.340168796	0	1.375945036
gbr.99.33.t1	19.75008085	14.66833742	17.17601944
gbr.271.3.t1	5.185501611	2.703785513	8.581831107
gbr.331.4.t1	2.117439743	1.001591782	1.421594559
gbr.161.40.t1_gbr.161.41.t1	2.452777321	2.1142103	3.55623055
gbr.7.18.t1	9.883934586	6.305723414	23.19443102
gbr.225.33.t1	12.83775566	8.479014552	9.753585534
gbr.25.235.t1	5.052423286	0.652866835	1.40109923
gbr.59.75.t1	42.60112741	17.89712676	10.46604344
gbr.80.50.t1	198.4923784	161.5179145	150.8003366
gbr.154.27.t1	247.6423624	155.4889112	424.3946186
gbr.20.104.t1	8.522058093	5.999195718	6.88095172
gbr.202.10.t1	12.63529028	7.618365329	6.136997398
gbr.140.33.t1	3.84863648	1.676729382	4.145992584
gbr.72.137.t1	8.094622591	10.10329468	17.39655309
gbr.205.2.t1	9.651766374	7.465029332	6.264076891
gbr.224.11.t1	9.577172927	8.655823768	8.773270674
gbr.85.17.t1	3.492837337	3.082401469	5.651397063
gbr.375.4.t1	30.90465956	22.18704692	30.31278907
gbr.6.113.t1	6.568870622	3.856429876	5.386620881
gbr.25.88.t1	514.2560664	456.5848592	378.4143662
gbr.353.5.t1_gbr.353.6.t1	33.73042695	24.99334185	37.10644436
gbr.189.24.t1	20.06020559	8.969324811	9.569687845
gbr.1.156.t1	6.682883914	5.627562998	7.712983717
gbr.118.4.t1	2.177832447	1.641275987	4.149905041
gbr.296.24.t1	1.327640812	1.84047265	2.081220149
gbr.217.3.t1	3.550015521	2.864837522	6.341705932
gbr.390.6.t1	3.314163385	3.454800071	8.526486436
gbr.46.26.t1	132.7909125	111.541841	111.1910679
gbr.91.9.t1	12.10161562	7.733092566	15.16852179
gbr.477.4.t1	53.63696285	42.02991955	35.46136162
gbr.224.15.t1	27.00793412	23.51056252	40.32347856
gbr.41.45.t1	5.206946457	12.89799419	15.29996504
gbr.35.20.t1	18.88407211	7.686899146	9.880404929
gbr.72.22.t1	25.72858579	29.49241924	33.28187371
gbr.11.70.t1	153.8821844	131.6779299	213.0731035
gbr.64.39.t1	20.86285022	11.17316348	17.67264035
gbr.183.32.t1	1.98834729	1.292734297	2.161190448
gbr.30.47.t1	8.92912503	6.204260263	6.787281667
gbr.229.22.t1	55.05153181	38.22357022	83.4598377
gbr.567.9.t1	0.963530147	2.239428635	4.03109394
gbr.47.7.t1	13.57306191	25.41129116	21.2076238
gbr.49.55.t1	3.792790837	2.972799849	5.253353148
gbr.38.2.t1	173.3014536	142.1768061	98.32837552
gbr.52.25.t1	19.15854556	22.45422014	26.64993994
gbr.276.10.t1	2.682934401	3.327636339	3.290080464
gbr.77.21.t1	1.846528988	2.479696774	3.172231245
gbr.71.8.t1	35.43272047	31.27507992	39.18069395
gbr.2.6.t1	12.52412683	11.81204827	20.14063772
gbr.38.58.t1	442.5606752	401.4279491	463.8314243
gbr.383.8.t1	719.9372682	595.7036897	327.7192361
gbr.50.95.t1	607.7669622	368.6057132	216.7707402
gbr.11.186.t1	64.40042686	40.82196514	46.83296758
gbr.242.30.t1	11.59190747	10.00364267	9.989320873
gbr.31.28.t1	22.39730548	10.75128647	17.33906229
gbr.125.10.t1	3.475785337	5.362465764	5.351428545
gbr.81.80.t1	49.2078938	36.76231458	50.48274007
gbr.125.6.t1	2.763109402	4.475565498	1.764373025
gbr.233.4.t1	1.168281935	1.217519297	3.14308138
gbr.236.22.t1	1.807766572	0.527377275	0.907355641
gbr.97.67.t1	0.84389804	2.406309902	4.794678173
gbr.57.22.t1	24.02217093	18.75716205	23.87464226
gbr.87.36.t1	6.08626336	3.708922744	3.003967009
gbr.58.143.t1	2.465446905	2.615892199	4.337792359
gbr.211.25.t1	58.68924993	42.7653011	65.06045684
gbr.128.20.t1	39.17867017	42.91195535	26.76606099
gbr.208.39.t1	9.121649074	7.580829028	8.082053599
gbr.49.36.t1	1.451772026	1.870819333	3.276240058
gbr.7.113.t1_gbr.7.114.t1	72.32120648	82.636701	52.46584125
gbr.198.14.t1	14.0364879	15.00347102	11.95480143
gbr.23.64.t1	34.03488064	15.66906069	23.77604412
gbr.123.14.t1	6.087136341	6.337429266	10.74880566
gbr.188.16.t1	19.66397176	12.93645748	19.14972301
gbr.115.7.t1	3.723841976	5.606190138	5.834902683
gbr.85.21.t1	457.2661667	660.6448653	58.40556974
gbr.35.97.t1	6.760570512	5.468362358	8.733537604
gbr.456.1.t1	1.674618122	2.523617979	3.620691952
gbr.58.20.t1	13.92027211	15.47866305	16.21314368
gbr.208.28.t1	4.648457684	2.944670382	4.553668586
gbr.60.64.t1	3.738813976	4.542418654	6.542524208
gbr.540.1.t1	13.01846547	10.06855829	8.298935128
gbr.76.84.t1	10.15051821	9.895325293	13.12950403
