Sample:	RNf	RNm	RNw
gbr.19.31.t1	35.3181168	51.95376437	2.930885772
gbr.36.65.t1_gbr.36.66.t1	3.546319219	3.154774676	0.310202796
gbr.441.2.t1	2.253984637	3.635000968	0.307671488
gbr.109.14.t1	6.590872801	10.95448909	2.764594243
gbr.214.13.t1	9.349461309	21.12497901	2.213417571
gbr.336.8.t1	1.877131666	2.28665211	0.286312192
gbr.24.8.t1	7.830139356	9.421341417	1.493141436
gbr.402.4.t1	3.900199557	4.389979602	0.23995726
gbr.76.86.t1	17.99052818	14.93567712	4.8359962
gbr.596.6.t1	47.33592081	57.05270467	20.78618193
gbr.115.4.t1	7.122859203	7.635810538	2.267047192
gbr.66.43.t1	6.404421072	9.584858144	2.326330233
gbr.41.69.t1	23.38283501	25.80868735	8.679251104
gbr.30.61.t1_gbr.30.63.t1	1.362794924	1.419418896	0.342563575
gbr.411.15.t1	5.252813181	5.536154155	0.789925447
gbr.102.38.t1	2.170586954	11.18495969	0.454810013
gbr.25.122.t1	21.15995762	37.01420078	4.961989454
gbr.186.11.t1	5.482852939	10.9486832	1.070271408
gbr.25.79.t1	1.204213726	1.309699725	0.043538946
gbr.164.6.t1	9.903910522	11.71039666	3.452825591
gbr.237.12.t1	3.130889223	4.203708501	0.558034601
gbr.3.193.t1	2.027121772	3.697997596	0.30635029
gbr.25.224.t1	185.9857865	280.6410869	56.73087722
gbr.288.4.t1	3.16494924	3.703291169	0.719063871
gbr.98.90.t1	17.45976417	28.35403868	3.539732825
gbr.80.20.t1	281.3706014	348.0692763	117.0616048
gbr.90.109.t1	0.915711972	0.710885867	0.059943783
gbr.429.3.t1	361.3993581	458.1422976	74.46949761
gbr.169.24.t1	3.502891114	7.347255214	0.67455746
gbr.9.100.t1_gbr.9.101.t1	4.513563136	6.127923454	2.128996622
gbr.23.24.t1	27.15100276	36.10224164	12.70546973
gbr.278.6.t1	13.00331112	30.25115871	3.319207291
gbr.65.67.t1	2.215021252	1.674509838	0.700577057
gbr.147.15.t1_gbr.147.14.t1	4.672694518	4.993188782	2.257361488
gbr.103.26.t1	9.450581252	10.21434269	3.451509016
gbr.209.4.t1	259.1953894	243.3170024	207.4680011
gbr.18.39.t1	3.220110412	4.367321891	0.671318703
gbr.332.5.t1	27.87082031	33.61042419	10.19117169
gbr.4.10.t1	1.745923641	0.918485529	0.19177039
gbr.75.46.t1_gbr.75.47.t1	3.777014962	7.352476586	0.502913074
gbr.111.11.t1	1.833453493	6.377234152	0.540623274
gbr.63.13.t1	0.793776275	1.98140125	0.377065214
gbr.120.12.t1_gbr.120.14.t1_gbr.120.11.t1	4.194342795	7.130315906	1.079861124
gbr.441.3.t1	0.975549244	4.050380409	0.067712415
gbr.168.20.t1	5.301170099	6.729328877	0.933640391
gbr.8.100.t1	1.829123972	2.310017004	0.189115938
gbr.139.75.t1	2.836573697	3.30214981	2.447856794
gbr.28.21.t1	52.66263378	70.87826801	7.897156509
gbr.358.20.t1	36.71270832	65.18976889	8.743354079
gbr.1.22.t1	23.92098192	32.79997266	4.263343874
gbr.81.178.t1	4.008790469	3.480075188	0.60075385
gbr.18.6.t1	78.15200706	96.17951691	37.87119064
gbr.46.67.t1	6.412693126	6.092395862	0.885878784
gbr.97.37.t1	65.81535744	77.9505617	49.46971962
gbr.163.42.t1	3.110506718	2.125131758	0.273737259
gbr.380.27.t1	1.312994214	2.995909191	0.791007562
gbr.215.2.t1	24.48790098	23.03786159	0.805973602
gbr.651.1.t1	25.69938903	48.76682582	7.782335984
gbr.215.4.t1	0.610343785	0	0.331842885
gbr.76.19.t1	46.70608771	38.09844753	16.74056972
gbr.41.83.t1	2.2285545	2.36504154	0.375309003
gbr.268.22.t1	4.719754512	9.613956864	2.440096379
gbr.494.3.t1	10.53334982	51.80439151	0.626266327
gbr.253.37.t1	2307.871632	412.3751998	52.95603454
gbr.358.22.t1	3.775565762	3.054205304	0.363315864
gbr.13.82.t1	61.85436357	37.22049008	24.80588185
gbr.27.25.t1	7.853045227	11.86294412	9.74507206
gbr.82.26.t1	289.0214348	147.3794144	134.4480045
gbr.192.1.t1	2.55633393	2.848625601	0.897988165
gbr.213.23.t1	5.446421899	5.032611026	1.76423287
gbr.16.22.t1	15.15539451	14.87397234	1.876022898
gbr.44.53.t1	51.16993494	32.91165408	15.21431122
gbr.26.16.t1	1.386342771	1.003131781	0.198852793
gbr.405.14.t1	0	0	0
gbr.23.71.t1	408.5037653	154.8466288	75.61588611
gbr.77.11.t1	9.781776841	4.626080283	0.972008985
gbr.7.87.t1	27.44015199	26.31610733	11.770146
gbr.143.26.t1	7.4125147	9.282420225	1.473642644
gbr.612.1.t1	0.475567675	0.991481707	0.216966094
gbr.144.42.t1	34.06483055	33.0790476	15.25608328
gbr.162.23.t1	49.37134699	32.7654245	2.338952153
gbr.75.9.t1	243.0364879	96.81520635	50.92330304
gbr.17.89.t1	4.061164977	2.862864929	0.62062956
gbr.290.9.t1	26.39609141	35.36762341	13.11948829
gbr.335.8.t1	1.417517322	1.438371031	0.080791205
gbr.341.18.t1	3.777143836	3.578683779	0.325765442
gbr.31.3.t1	10.26680287	7.661295366	1.577275342
gbr.38.48.t1	2.240029044	2.561609883	0.585259128
gbr.121.6.t1	0.929411128	0.3724881	0.089556714
gbr.2.7.t1	1.202439203	3.051789761	0.579079884
gbr.271.14.t1	108.7633045	60.96004104	61.3956586
gbr.20.88.t1_gbr.20.89.t1	19.21676729	13.36764468	3.901978409
gbr.24.75.t1	6.558079846	7.852938489	1.093453824
gbr.282.19.t1	8.977313505	4.60692331	0.624809077
gbr.301.27.t1	20.83143302	13.31570515	3.058219841
gbr.410.2.t1	4.35244949	4.478980604	0.455848819
gbr.70.52.t1	13.92350165	15.40350616	4.719626097
gbr.146.14.t1	17.18584516	15.40706532	5.60550683
gbr.17.88.t1	126.1155587	109.4738812	43.96833282
gbr.173.14.t1	44.97440481	37.61519511	11.29965326
gbr.25.135.t1	2.534336865	2.732023953	0.280285029
gbr.187.29.t1	1.046286263	0.58221027	0.100711869
gbr.282.42.t1_gbr.282.41.t1_gbr.282.40.t1	1.695966896	1.407297818	1.424479308
gbr.81.70.t1	1.140621266	0.412411833	0.097781194
gbr.446.2.t1	606.5111005	316.2063832	320.0124661
gbr.65.18.t1	1.992137885	2.077548917	0.164958123
gbr.407.6.t1	7.400108692	20.7856593	1.146038824
gbr.188.43.t1	67.26896431	36.02412498	38.30701459
gbr.81.209.t1	111.4999396	73.16958402	35.06873585
gbr.570.1.t1	3.117852222	3.079751629	0.522680479
gbr.589.5.t1_gbr.589.7.t1_gbr.589.9.t1	184.2658105	97.00276909	41.47684715
gbr.458.6.t1	7.73671307	6.569648103	0.66128305
gbr.3.36.t1	22.43229295	15.39097386	1.305451531
gbr.40.162.t1	2.047106664	1.182190761	0.180719117
gbr.64.45.t1	0.060810554	0.324230407	0
gbr.152.17.t1	4017.473535	1716.732802	117.0191694
gbr.319.8.t1	3.349703011	6.938121818	0.491841846
gbr.112.36.t1	0.82453316	0.231099369	0.385366755
gbr.387.6.t1	17.62671678	29.84249609	1.963021324
gbr.97.1.t1_gbr.97.4.t1	5.463842575	6.355075473	3.214878918
gbr.152.15.t1	39.39042874	13.57911735	1.143151966
gbr.219.25.t1_gbr.219.26.t1	40.73054867	29.10648267	19.94830734
gbr.29.8.t1	277.9886244	82.42027257	27.85426873
gbr.46.46.t1	40.70132986	36.83768381	2.268787542
gbr.2.10.t1	9.948543262	6.367220799	0.716356909
gbr.210.26.t1	79.32382295	69.27618333	11.62075792
gbr.29.11.t1	4.25395793	5.141721414	0.509289123
gbr.74.35.t1	2.681657205	5.003423714	0.209202088
gbr.271.17.t1	7322.519988	1786.830712	230.2205125
gbr.2.24.t1	476.147647	554.1551342	155.5889837
gbr.46.47.t1	2.073440202	2.453286714	0.533020188
gbr.79.46.t1	7.817580669	8.409788577	1.154194215
gbr.225.23.t1	3.621315596	7.76530591	0.095716425
gbr.196.40.t1	122.2950054	109.5122292	49.42564752
gbr.219.16.t1	3.775758374	2.544691285	0.468660454
gbr.171.1.t1	6.5480973	8.360848816	1.223375452
gbr.98.84.t1	27.66161891	21.08425965	8.183876436
gbr.1049.2.t1	3.755945716	1.605582116	0.865001736
gbr.225.30.t1	4.714288902	3.109475825	0.717144396
gbr.110.67.t1	13.72778748	11.1299658	1.728129169
gbr.130.28.t1	8.919902753	7.030353609	2.497604836
gbr.356.11.t1	27.98320582	24.04802479	7.31602634
gbr.423.6.t1	1.981476298	0.677593998	0.446477335
gbr.4.9.t1	11.34221213	10.34290996	1.803891474
gbr.57.45.t1	3.961847941	7.105038922	0
gbr.152.16.t1	2376.588273	455.312131	56.11698694
gbr.12.122.t1	5273.483222	2666.012047	1623.250682
gbr.59.68.t1	90.53621762	40.2324282	16.70657506
gbr.157.27.t1	27.10247219	32.54463583	2.528652941
gbr.5.114.t1	5.675259995	3.638222128	0.558911447
gbr.304.9.t1	767.9756013	491.8285277	99.00036008
gbr.174.21.t1	4.084847502	5.337352053	1.488314789
gbr.82.27.t1	481.0522089	254.2704786	237.4032077
gbr.104.23.t1	335.6659737	166.3222631	24.959017
gbr.188.38.t1	2.028263656	2.766099508	0.426273489
gbr.43.22.t1	7.606383291	8.286825767	1.174170812
gbr.2.237.t1	0.649941577	1.506254258	0.063298229
gbr.106.26.t1	1.568294046	0.141544888	0.096812154
gbr.44.59.t1	7.451123148	9.218972163	0.991586619
gbr.76.98.t1	9.213946446	5.961685339	3.268819723
gbr.2.172.t1	1503.008634	978.2964142	339.7814383
gbr.75.76.t1	3.053157993	3.139560911	0.168797067
gbr.217.31.t1_gbr.217.33.t1_gbr.217.34.t1	4.875818902	3.732853928	1.01276901
gbr.15.99.t1	4.238915721	3.69830221	0.603923558
gbr.2.184.t1	1.406269273	1.585170087	0.041043403
gbr.12.121.t1	1.343574769	0.64595454	0.035113264
gbr.253.36.t1	1.908396081	3.058916486	0
gbr.356.3.t1	2.897585024	3.006211536	0.13787919
gbr.3.43.t1	55.00430116	63.57439693	17.68106461
gbr.485.3.t1	6.295899901	5.218385732	1.09440623
gbr.191.45.t1	4.108410954	2.906679516	0.246433986
gbr.17.50.t1	5.719154606	6.636223237	2.086689849
gbr.73.36.t1	4.59091773	15.61584943	16.15117536
gbr.119.30.t1	4.741862985	3.915192751	3.786266477
gbr.1.150.t1	1770.63169	853.6915136	105.2462212
gbr.149.50.t1	7.250281188	7.61511954	0.727944737
gbr.213.20.t1	5.890255957	9.42580346	1.450460458
gbr.56.83.t1	0	0	0
gbr.189.13.t1	44.90477821	48.19693026	23.03314109
gbr.155.3.t1	14.31691364	19.05519427	6.963778249
gbr.31.10.t1	5.110279651	5.669418295	1.427016506
gbr.177.20.t1	14.5073871	17.7557768	5.880117244
gbr.48.13.t1	78.94413259	79.89572786	30.89702381
gbr.21.6.t1	26.36576603	22.99355526	2.490047314
gbr.44.103.t1	5.037127691	5.850717452	0.279096952
gbr.9.10.t1	12.46152738	12.58576624	5.640726993
gbr.383.1.t1	78.86498175	55.33729952	40.2131424
gbr.173.25.t1	16.26826393	20.40630632	2.564235865
gbr.48.32.t1	45.45688218	54.82630577	16.90195904
gbr.30.39.t1	3.20164237	2.592822019	0.721212433
gbr.570.2.t1	4.456639536	6.739532527	1.130777671
gbr.76.104.t1	10.95810732	11.5467752	0.827605427
gbr.76.105.t1	18.27050452	17.15843798	0.079156638
gbr.90.40.t1	264.9650359	209.2340682	52.04473123
gbr.239.23.t1	9.083891918	9.081581434	3.644445548
gbr.340.13.t1	0.766680693	0.436890008	0.118321332
gbr.157.28.t1	12.72207829	10.42501128	2.420803067
gbr.23.8.t1	346.4577011	161.0694102	47.45901312
gbr.271.11.t1	3.389963024	6.394514485	0.908953882
gbr.24.26.t1	2.836268786	2.246398264	0.19100389
gbr.896.2.t1	679.5420244	549.3786651	431.2812259
gbr.391.15.t1	6.014572738	8.924712261	0.56389691
gbr.83.29.t1	11.73052863	10.79450633	1.648324341
gbr.106.41.t1	5.11099359	1.957305977	0.277584416
gbr.221.74.t1	1.501914721	1.534488927	0.329118202
gbr.319.26.t1	9.477723622	10.10751516	3.761001259
gbr.110.6.t1	3.842580907	9.479248906	0.973031769
gbr.265.24.t1	1252.059001	578.0213211	484.9188542
gbr.1.189.t1	21.37723915	14.33239827	4.106377475
gbr.25.124.t1	56.78688967	28.47227757	13.18452956
gbr.157.8.t1	95.75227324	117.8914809	21.81208784
gbr.29.32.t1	4.893487342	1.350423162	0.132771234
gbr.142.75.t1	15.41466199	19.5057179	1.315281784
gbr.490.1.t1_gbr.490.3.t1	1.396348287	1.549171631	0.16781009
gbr.335.6.t1	497.279197	802.0254234	196.1971648
gbr.98.20.t1	2.590345839	4.664800721	0.686727028
gbr.422.16.t1	10.19574757	14.86768249	0.729172742
gbr.296.20.t1	8.791591076	8.781641824	4.050899555
gbr.66.34.t1	4.851948231	4.428761467	0.488991436
gbr.120.36.t1	2.283708848	3.052634101	0.486871708
gbr.180.28.t1	1.886457114	2.394150691	0.309660457
gbr.24.23.t1	0.989170725	0.602887305	0.065863372
gbr.285.1.t1	6.163488448	6.009097387	1.47072204
gbr.17.134.t1	25.31922348	24.47814352	13.01382862
gbr.37.40.t1	1.706947714	1.774410411	0.367469821
gbr.157.46.t1	116.7770652	96.93494014	45.05551459
gbr.169.21.t1	33.17298999	32.93720515	5.821242234
gbr.272.18.t1	18.78085043	22.36905178	9.135120311
gbr.142.42.t1	166.5317231	196.6132967	14.59190037
gbr.232.1.t1	4.8946523	7.788224069	1.851597533
gbr.271.27.t1	0.740309998	0.166491159	0.47913534
gbr.321.5.t1	4.487942564	4.616201126	0.750068307
gbr.185.26.t1	62.61377647	67.30015251	27.39276497
gbr.28.52.t1	11.21655447	11.53010251	1.553951951
gbr.237.23.t1	0.52756866	1.167846228	0.414497932
gbr.76.36.t1	3.856720329	6.333628336	0.255875656
gbr.128.47.t1	174.0613424	111.6974591	15.69328629
gbr.58.104.t1	112.5294862	120.5706989	14.06674068
gbr.154.22.t1	400.5560842	447.7047085	225.1379676
gbr.4.26.t1	20.67080239	19.48017003	7.760761107
gbr.10.104.t1	13.59088385	15.42790285	2.048068781
gbr.658.2.t1	19.1446985	11.92027548	10.72883257
gbr.246.10.t1	1.771278388	1.867272224	0.150656278
gbr.28.66.t1	18.54772236	16.2765956	2.202622768
gbr.567.17.t1	4.38962144	3.975538596	0.934387715
gbr.14.136.t1	1.499926071	1.265069784	0.0913712
gbr.55.62.t1_gbr.55.63.t1	9.016037914	12.34299164	3.506978775
gbr.37.9.t1	3.006725899	3.220223639	0.428063759
gbr.60.74.t1	7.668872797	10.32155308	1.301725789
gbr.44.19.t1	3.226022548	4.73538534	0.995558576
gbr.71.22.t1	1.022122839	1.565732034	0.26690915
gbr.9.4.t1	9.275099031	11.88236033	1.410101639
gbr.43.60.t1	2.59262831	4.192044473	0.522827746
gbr.142.68.t1	39.68636696	73.25767239	6.433092079
gbr.76.66.t1	1.975178964	1.245252062	0.37053276
gbr.11.115.t1	148.9785081	189.6750991	76.99452244
gbr.10.31.t1	1.980473241	1.207863754	0.608126067
gbr.358.28.t1	3.126034924	5.180339077	1.14912771
gbr.173.26.t1	0.907963843	1.354007932	0.243624881
gbr.279.1.t1	12.55607629	26.73094355	0.982771376
gbr.289.13.t1	23.20298167	26.83954121	3.323593444
gbr.13.26.t1	3.769594321	8.668614225	0.261941657
gbr.58.223.t1	2.022032232	1.676719131	0.311167772
gbr.131.23.t1	1.642819973	3.165622951	0.16522649
gbr.10.1.t1	20.18139103	19.42885208	3.083538677
gbr.12.68.t1	6.521125862	10.14886467	3.152520348
gbr.3.115.t1	15.99629865	19.01091457	4.239585062
gbr.2.104.t1	42.25929661	48.81120616	25.98776899
gbr.252.25.t1_gbr.252.26.t1	7.094690329	7.922952019	1.336295585
gbr.37.81.t1	3.69018333	3.071815887	0.119567699
gbr.90.146.t1	57.45068024	69.43526591	11.64324304
gbr.560.3.t1	2.267725751	5.423464146	0.025115748
gbr.4.43.t1	7.038835767	5.429539097	1.326534149
gbr.6.197.t1	114.1443763	100.6458655	49.01557814
gbr.118.10.t1	9.047864311	10.56274961	0.844335068
gbr.790.1.t1	22.1923404	16.18453328	4.126309642
gbr.81.135.t1	5.136200264	7.696937179	0.734026503
gbr.347.28.t1	1.972424817	0.87671548	0.508373053
gbr.164.5.t1	7.496476289	8.155686779	0.129433487
gbr.200.18.t1	0.907542497	0.694721387	0.072803497
gbr.233.18.t1	8.923071574	6.367063224	1.429823653
gbr.132.6.t1	30.4064338	36.39088225	19.02285634
gbr.283.21.t1	8.681116441	9.118356351	4.681177037
gbr.285.27.t1	35.81103028	30.88836167	0.424625483
gbr.424.5.t1_gbr.424.6.t1	0.487018884	0.751239708	0.30887465
gbr.153.23.t1	1.798450074	1.106646219	0.146432684
gbr.345.14.t1	5.58593678	23.62615817	1.921945355
gbr.16.83.t1	0.278527888	0.633891322	0.126166957
gbr.318.29.t1	10.83641815	19.42593284	1.371994872
gbr.48.34.t1	44.51843508	56.1733287	17.95004937
gbr.63.70.t1	72.94657887	60.64440767	17.64564091
gbr.14.121.t1	12.71699272	14.6905894	3.057497275
gbr.380.28.t1	179.4659622	216.7726365	43.56505681
gbr.200.8.t1	2.178669197	3.208675336	0.362290073
gbr.406.2.t1	5.541491683	7.766365926	0.848181711
gbr.10.3.t1	2.08776605	1.930141495	0.152550744
gbr.110.59.t1	5.352198747	6.845257442	1.333043569
gbr.188.4.t1	24.93109748	44.89040762	1.594527933
gbr.87.4.t1_gbr.87.5.t1	5.456902784	4.819641099	0.587650187
gbr.418.2.t1	66.44515195	89.47206141	19.52746144
gbr.74.12.t1	6.201241559	8.529074649	0.721957496
gbr.63.8.t1	4579.697703	4564.91198	3287.083074
gbr.32.95.t1	51.5763495	60.95977105	15.51647915
gbr.99.34.t1	4.117613626	0.926515663	0.802085332
gbr.118.13.t1	0.967682737	1.60720659	0.22255996
gbr.135.15.t1	7.230959731	7.555484948	2.232403434
gbr.34.39.t1	5.862366759	9.650072335	0.639117263
gbr.287.31.t1	5303.196883	5884.196502	1067.29092
gbr.6.240.t1	22.19979565	23.66063778	3.532214595
gbr.33.87.t1_gbr.33.88.t1	11.70046008	18.2680928	3.693139188
gbr.523.2.t1	99.45553813	79.95230029	4.825294391
gbr.82.24.t1	12.28207998	18.40744697	1.807640874
gbr.207.31.t1	124.5830643	131.9177784	68.2285443
gbr.171.3.t1	19.54066864	20.6801502	9.203493822
gbr.222.14.t1	347.2879072	451.7705493	81.32264366
gbr.276.24.t1	1.595560607	0.747338257	0.415050952
gbr.418.13.t1	76.2333672	26.59750625	61.67268199
gbr.250.12.t1	6.960166717	12.45551943	1.680328241
gbr.126.21.t1	42.95724482	32.1822214	12.68297086
gbr.181.27.t1_gbr.181.26.t1	4.787254959	5.193635491	0.851576961
gbr.128.19.t1	59.57669977	69.52487405	16.3437588
gbr.26.86.t1	10.6098464	23.10580706	2.898179214
gbr.535.6.t1	4.863737872	4.136510582	1.033261663
gbr.182.11.t1	13.16636596	13.77426345	5.842767063
gbr.3.69.t1	4.895653154	7.587482649	0.28388116
gbr.107.28.t1	34.90425851	41.11064985	22.3200307
gbr.182.55.t1	7.08905731	10.39610041	0.956827273
gbr.380.4.t1	2.200389511	1.915967369	0.43073962
gbr.5.104.t1	2.447410768	3.354152487	0.574210938
gbr.4.12.t1	7.079030433	3.838558086	1.769902142
gbr.61.6.t1	2.775288363	2.889797865	0.142027414
gbr.178.39.t1	6.466668738	9.355645524	1.006700244
gbr.230.39.t1	6.991854728	8.529205694	0.86636476
gbr.32.21.t1	4.639005708	7.176744136	0.874699694
gbr.56.26.t1	2.143432397	2.38584888	0.519043198
gbr.172.3.t1	246.9443057	174.5023868	118.7267164
gbr.72.82.t1_gbr.72.83.t1	6.817498254	9.756067419	2.284541833
gbr.467.2.t1	21.92012127	26.15377828	5.372241394
gbr.80.34.t1	10.50846898	17.31514496	1.274106816
gbr.85.41.t1	5.200842171	5.293452103	1.126817919
gbr.512.11.t1	7.539542241	12.82752533	3.019372793
gbr.81.103.t1	30.81342999	38.53032196	3.180024608
gbr.32.49.t1	20.21805446	28.05926939	3.6357414
gbr.35.26.t1	3.471206907	4.94724615	0.692925303
gbr.553.9.t1	36.1979327	28.26633864	5.345159084
gbr.367.8.t1	2.970749657	2.886250469	0.398370713
gbr.311.4.t1_gbr.311.5.t1	4.513117174	5.243273437	1.116342201
gbr.232.21.t1	0.154431976	0	0
gbr.509.6.t1	9.874949719	13.11808324	4.713985653
gbr.318.23.t1	1.442833867	2.692555624	0.460190404
gbr.28.22.t1	13.31296771	20.55691691	14.10593927
gbr.111.51.t1	254.766792	293.1415309	103.1668038
gbr.112.29.t1	100.6157977	125.5020121	35.44753607
gbr.492.4.t1	4.761395907	4.30682747	0.20732053
gbr.208.13.t1	4.49503298	5.772624248	0.052405929
gbr.67.16.t1	1.675855334	2.188891888	0.299773647
gbr.274.23.t1	31.28123393	36.4167131	10.79532131
gbr.72.29.t1	41.50934795	49.60288351	7.695446703
gbr.72.62.t1	1.129621632	0.982166221	0.134331156
gbr.88.4.t1	8.469001754	8.572954398	3.501408844
gbr.276.23.t1	4.132375246	4.376606511	0.777518696
gbr.475.4.t1	6.128278373	9.350858779	0
gbr.131.29.t1	1.200800768	1.185263711	0.0312073
gbr.45.19.t1	28.09368595	48.93311983	7.919199471
gbr.131.25.t1	42.62478191	40.66557024	23.26743323
gbr.147.5.t1_gbr.147.8.t1	21.10892613	24.72001716	7.260745139
gbr.195.6.t1	1.68089357	2.895827942	0.284152625
gbr.48.30.t1	65.23609513	88.94772408	38.15146979
gbr.3.101.t1	8.734824358	4.162223139	0.150908935
gbr.241.29.t1	12.42026656	22.83446601	4.657086113
gbr.35.105.t1	7.694312639	0.58495951	0.823618527
gbr.98.5.t1	3.609061992	15.58520639	1.199528048
gbr.1.7.t1	3.823534111	5.79867875	0.795496944
gbr.30.76.t1	1.825709085	1.460396871	0.379743191
gbr.19.61.t1	0.163733151	0.331642347	0.285913082
gbr.198.17.t1	1.637662823	1.737526373	0.167394618
gbr.49.20.t1	3.014138975	5.139210615	0.471138041
gbr.15.48.t1	1.073188087	1.092709946	0.171882513
gbr.38.36.t1	2.253347999	2.773903987	0.288268527
gbr.19.2.t1	4.074406667	5.767341272	0.768221237
gbr.434.2.t1	27.27397983	35.28233466	11.70172955
gbr.25.101.t1	83.1300194	75.11233245	33.96580253
gbr.737.2.t1	2.499585	1.998179644	0.26787449
gbr.315.10.t1	331.3219168	272.2320499	143.698931
gbr.320.10.t1	15.32210777	12.39753658	2.530642651
gbr.38.83.t1	100.886714	97.67028985	44.37598301
gbr.473.7.t1	4.171669738	7.683274706	1.209658759
gbr.614.1.t1	41.12624047	26.15793984	0.721293473
gbr.298.9.t1	0.504463836	0.958356398	0.07985964
gbr.98.62.t1	14.22573143	25.36458963	2.984384138
gbr.234.8.t1	18.41533177	17.97061844	7.313210503
gbr.260.9.t1	10.53733684	13.75416419	1.61259201
gbr.57.20.t1	42.85432949	52.24749305	21.80211083
gbr.58.216.t1	74.98163134	60.85124999	18.56539446
gbr.31.11.t1	4.30548669	7.567856911	0.707198438
gbr.16.88.t1	2.370229205	1.36309625	0.357982541
gbr.174.13.t1	43.11854465	50.08397288	16.38504074
gbr.26.15.t1	3.159708361	4.281500255	0.479053422
gbr.40.38.t1	1784.928016	1494.250741	1352.914835
gbr.19.34.t1	1.862435927	2.454867416	0
gbr.287.24.t1	70.06424061	63.97358028	36.93737749
gbr.276.27.t1	3.32304411	2.520337426	0.44880852
gbr.560.4.t1	3.127889691	3.583368727	0.962419936
gbr.436.7.t1	3.341767751	3.088023877	0.361259645
gbr.72.117.t1	33.79015012	35.33039245	18.25137036
gbr.35.99.t1	167.0015896	168.8346859	26.06235795
gbr.76.92.t1	12.92646402	15.27057469	2.981818772
gbr.129.22.t1	0.655042616	1.196049838	0.611223633
gbr.393.3.t1_gbr.393.4.t1	53.20859529	68.35100175	28.01154556
gbr.100.16.t1	7.396881056	12.48829701	0.707767502
gbr.248.15.t1	21.42771216	108.3095505	2.877955781
gbr.47.2.t1	9.163309313	15.42876123	2.815774651
gbr.49.47.t1	91.93478393	86.81062212	33.34773602
gbr.139.59.t1	7.756467962	7.798844082	1.048102904
gbr.112.17.t1	56.40939357	67.53770944	21.65543699
gbr.167.34.t1	0.217955818	2.822417369	0.395635742
gbr.76.102.t1	16.85101887	13.34142912	3.439564027
gbr.363.6.t1	1.984462095	1.52821206	0.703553914
gbr.17.119.t1	12.5942568	11.93493447	2.36530179
gbr.319.9.t1	3.783200023	5.208236256	0.777642756
gbr.6.64.t1	0.834999919	1.611827518	0.260648782
gbr.29.7.t1	5.916042779	15.23817458	0.233488422
gbr.74.34.t1	3.634994549	4.033438667	0.228551596
gbr.13.78.t1	3.37092843	3.560071176	0.461230256
gbr.65.62.t1	11.31651884	13.14528319	2.732447259
gbr.133.38.t1	9.299774655	8.902664408	0
gbr.7.106.t1	8.056335808	7.683236277	0.698662717
gbr.49.38.t1	134.3189588	252.0158345	18.93736645
gbr.510.6.t1	16.29394664	16.19386628	4.902718491
gbr.60.36.t1	18.31073532	22.12690769	10.15040576
gbr.447.33.t1	23.22296296	16.55384012	2.057611334
gbr.208.19.t1	5.735494117	1.557020291	0.061854702
gbr.233.7.t1	32.98692286	32.05711619	15.01301096
gbr.370.26.t1	4.792425079	4.914607882	1.063115295
gbr.140.36.t1_gbr.140.37.t1	33.70094011	43.64733861	12.63460964
gbr.55.60.t1	23.26441906	34.58984353	5.414189121
gbr.2.97.t1	3.427177472	2.873390792	0.895728223
gbr.46.33.t1	10.46086978	1.116474781	3.097519433
gbr.394.10.t1	7.050863731	8.17938179	1.669248336
gbr.72.85.t1	5.41364689	10.88286015	2.277752328
gbr.36.44.t1	34.73467692	36.2666579	4.571990316
gbr.2.186.t1	195.100975	186.9380517	86.85365714
gbr.34.77.t1	12.66503603	10.2101273	5.177244871
gbr.154.21.t1	196.6170742	172.4330786	69.85528598
gbr.139.56.t1	15.07474974	7.389433064	3.430193961
gbr.374.5.t1	10.37468444	7.930049714	1.594439135
gbr.4.53.t1	16.83434765	13.82439302	7.08819639
gbr.261.15.t1_gbr.261.17.t1	20.7260066	17.31071181	2.022588646
gbr.107.24.t1	16.03517182	20.26994313	5.442457881
gbr.41.49.t1_gbr.41.50.t1	6.16989775	4.94249723	1.825595615
gbr.283.40.t1	5.222879974	6.167483156	1.136374932
gbr.151.8.t1	11.5071492	13.81989276	0.162435036
gbr.81.81.t1	30.41489072	28.46912953	11.55668185
gbr.135.42.t1	5.739873445	7.300018018	3.038077109
gbr.154.12.t1	27.13545145	35.27282838	10.63927784
gbr.16.27.t1	62.97501297	87.11461283	45.17617028
gbr.35.18.t1	590.4372474	437.2343873	363.9923668
gbr.28.63.t1	11.02374612	11.40890109	3.623531809
gbr.435.4.t1	30.55731626	26.71933888	2.854984994
gbr.367.14.t1	2.104729142	1.080645915	0.021329726
gbr.104.21.t1	7.570943573	6.991463199	0.775293061
gbr.37.93.t1	9.728833011	10.85878558	0.481778712
gbr.134.8.t1_gbr.134.9.t1	17.79491944	19.05198257	5.727876126
gbr.151.26.t1_gbr.151.22.t1	11.02951533	10.36247848	3.934410398
gbr.164.22.t1	193.7243823	185.8603817	34.78742503
gbr.74.16.t1	2.053533052	2.458557937	0.416038482
gbr.659.5.t1	10.40491514	3.918825263	1.876952617
gbr.2.196.t1	12.05761638	18.29664737	1.057266367
gbr.39.38.t1	8.379920543	10.90215923	3.710339379
gbr.45.7.t1	3.116388635	4.195739047	0.489475178
gbr.171.2.t1	377.0656348	493.8060413	105.2511136
gbr.156.3.t1	10.62771388	14.25984967	1.543922301
