Sample:	TFf	TFm	TFw
gbr.223.15.t1	1.419929396	1.054723857	0.485211177
gbr.168.28.t1	2.602996106	2.137960629	1.718151279
gbr.58.192.t1	28.06237143	28.6909756	6.496427628
gbr.91.8.t1	73.7121635	67.75164062	26.02464298
gbr.222.15.t1	58.94442131	62.70943212	47.79198959
gbr.718.2.t1	12.33380668	10.8308205	4.945018911
gbr.315.27.t1	14.31218528	9.42272889	3.977352009
gbr.55.50.t1	58.56598856	42.99869059	21.65856625
gbr.8.120.t1	4.652080185	5.379429665	3.287979949
gbr.441.8.t1	15.03162938	14.93776145	8.819320874
gbr.141.8.t1	10.99891962	11.52851231	6.585272936
gbr.339.9.t1	0.187176738	0.356233579	0.063924754
gbr.40.138.t1	16.19537845	16.80422385	8.050537449
gbr.125.44.t1	2.763984758	2.787613439	1.79279307
gbr.72.96.t1	6.002725153	3.520516717	2.994983478
gbr.32.50.t1	10.43084168	9.261495024	5.581743996
gbr.84.21.t1_gbr.84.22.t1	163.9223184	137.5515135	99.85005854
gbr.172.24.t1	23.17031061	21.052022	15.51992836
gbr.488.13.t1	7.571351761	11.67944999	1.819002778
gbr.44.60.t1	9.097222962	10.42904683	5.43887084
gbr.95.39.t1	19.15092751	17.66352673	9.402211106
gbr.256.28.t1	0.596124762	0.570099383	0.144243964
gbr.550.3.t1	0.907390201	1.097003991	0.321560675
gbr.188.1.t1	0	0	0
gbr.2.122.t1	51.06253658	41.87884296	18.63337513
gbr.362.16.t1	1.017999075	1.806002366	1.217642842
gbr.42.5.t1_gbr.42.6.t1	1.712760771	1.65635938	0.976393692
gbr.84.45.t1	27.00889771	26.37376512	24.41486852
gbr.250.15.t1	4.499606516	4.408987233	1.843448543
gbr.11.138.t1	290.5923112	265.1091821	128.6937524
gbr.124.51.t1	8.755582486	8.486128057	5.687462029
gbr.63.11.t1_gbr.63.9.t1	6.342973241	5.299163677	4.878797858
gbr.90.101.t1	3.884441952	4.712439977	1.582699996
gbr.110.10.t1	973.0978889	864.6719598	634.049476
gbr.314.35.t1	21.03386925	21.46192643	10.9190379
gbr.77.26.t1	2.15966329	2.359764664	1.040228452
gbr.16.82.t1	8.24432354	8.256036902	8.20111447
gbr.51.65.t1	2.529600011	1.447905237	0.190671905
gbr.56.61.t1	2.726862049	2.984626215	1.352892549
gbr.10.117.t1	19.6765516	16.11593168	2.663069173
gbr.205.33.t1	88.71261529	61.83936377	51.47139161
gbr.131.24.t1	2.235670915	2.068783087	1.362782162
gbr.33.34.t1	12.23086809	13.10778495	7.291597838
gbr.104.58.t1	21.36002078	31.63814726	2.928463939
gbr.25.147.t1	1.131136474	1.296020372	0.605096763
gbr.101.27.t1	14.91034514	12.99803408	6.303674325
gbr.249.2.t1	3.160069574	3.928031412	1.193962169
gbr.347.30.t1	12.23232462	10.08503997	5.65693478
gbr.391.4.t1	3.850771421	3.118546867	1.570653581
gbr.136.14.t1	61.69493077	60.7652047	45.17926139
gbr.18.67.t1	134.3758828	158.9914021	93.46441407
gbr.16.28.t1	12.48874133	4.3664399	4.4957652
gbr.175.6.t1	8.536909711	8.972009444	5.072359858
gbr.496.1.t1	19.79595262	20.25450341	15.36720384
gbr.64.44.t1	33.67165698	37.55575764	23.3374704
gbr.74.1.t1	5.045979774	4.945885452	2.77683807
gbr.24.95.t1	85.30204621	72.21619823	17.95958866
gbr.3.62.t1	1635.605377	1422.29193	497.3793222
gbr.170.13.t1	12.75252021	12.4033807	4.927193516
gbr.361.8.t1	0.729218421	1.752835221	0.809042647
gbr.170.15.t1	18.28270166	18.92410913	16.81344445
gbr.52.64.t1	3.753317289	4.556919061	2.511370047
gbr.34.4.t1	37.4401081	28.89134511	18.77420708
gbr.56.117.t1	2.436602218	1.634825163	1.357851594
gbr.56.56.t1_gbr.56.55.t1	4.914032094	5.029091453	3.049395368
gbr.162.17.t1	50.40298186	39.71961755	14.94830427
gbr.169.36.t1	4.281985339	4.145716364	2.134954172
gbr.3.42.t1	11.21181563	11.96382569	5.052720257
gbr.235.31.t1	5.876436789	3.452112791	2.593422339
gbr.351.7.t1	16.16132481	16.39234875	9.205076008
gbr.124.43.t1_gbr.124.40.t1_gbr.124.41.t1	6.524867472	7.926517898	5.998054998
gbr.192.20.t1	54.09121118	42.57334167	39.78679622
gbr.556.3.t1	23.96871001	23.84215398	20.82152637
gbr.4.76.t1	29.10844374	26.58767436	17.89243208
gbr.42.57.t1	6.074307913	7.645271653	4.479992306
gbr.512.10.t1	2.773236349	2.940493605	0.720967966
gbr.86.37.t1	0.092652354	0.126918841	0
gbr.9.95.t1	2.055247345	2.104266584	1.088618127
gbr.64.92.t1_gbr.64.94.t1	3.990041459	3.645706868	2.961636407
gbr.13.57.t1	10.68461674	9.984228074	6.0793176
gbr.740.3.t1	8.00882844	8.599483035	3.978597743
gbr.62.40.t1	12.17169545	10.53210396	5.018952256
gbr.62.41.t1	4.496062169	5.479143775	2.258164411
gbr.222.30.t1	34.88885576	39.82078747	28.11283984
gbr.237.9.t1	15.0237768	11.22458621	19.97652563
gbr.696.3.t1	17.46104155	14.81541181	14.61797003
gbr.6.85.t1	10.97430635	10.3872349	5.667062398
gbr.39.12.t1	72.35194995	72.01124239	27.63248133
gbr.76.42.t1_gbr.76.43.t1	34.46172749	31.55795356	26.08976079
gbr.83.58.t1	50.89666322	50.82257268	44.49833506
gbr.90.104.t1	0.969372857	1.132188534	0.727598511
gbr.182.64.t1	14.15225672	14.24582049	6.616546811
gbr.33.33.t1	23.24562152	21.21911825	14.25525711
gbr.206.3.t1	4.662903716	4.688156817	2.842463316
gbr.191.41.t1	21.60414329	19.14973854	19.73050815
gbr.357.12.t1	5.521463291	4.515356338	2.703058515
gbr.21.34.t1	4.025278219	4.68118108	2.50860197
gbr.126.6.t1	19.70289434	22.78716205	2.842497423
gbr.441.1.t1	21.81314378	19.79307306	10.60933463
gbr.17.34.t1	7.433652634	6.108278611	3.381278267
gbr.199.21.t1	19.82937123	18.0479187	9.527660989
gbr.48.98.t1	17.90620883	19.44758012	5.905022181
gbr.93.7.t1	5.29672371	4.317700954	2.001208005
gbr.126.20.t1	3.951675632	3.273306917	1.519499096
gbr.39.48.t1	14.32283177	19.04346904	8.334553966
gbr.286.16.t1	14.68787165	14.92551222	9.444776951
gbr.5.18.t1	27.81470107	30.27116214	18.55356996
gbr.346.12.t1	2.088304235	1.112094415	0.396485459
gbr.434.9.t1	3.01071006	2.923899126	1.20108965
gbr.172.2.t1	17.58207914	15.90537365	9.988560366
gbr.290.6.t1	14.54739543	14.18356448	11.01998784
gbr.151.79.t1	10.11299821	9.883347572	3.618719266
gbr.71.17.t1	18.53570873	19.95356079	11.96720059
gbr.100.53.t1	25.20647829	27.81661398	17.34905239
gbr.270.8.t1	50.53210669	53.92241876	21.65460935
gbr.113.1.t1	80.03292932	106.2504774	34.52590432
gbr.463.15.t1	22.65015868	24.07653659	10.18803747
gbr.65.70.t1	4.938364357	4.067644765	1.719043059
gbr.23.29.t1	19.39320298	20.17223419	9.691492294
gbr.102.10.t1	14.35173444	12.14136677	9.290875101
gbr.201.17.t1	4.187463329	4.347921577	1.657377669
gbr.150.33.t1	2.536219512	2.468524296	1.200401847
gbr.249.3.t1	2.640028797	2.286750706	0.857814341
gbr.166.24.t1	83.64293762	89.30210619	46.87637839
gbr.273.1.t1	61.97676225	54.3505233	17.61744541
gbr.121.22.t1	9.701236011	6.774749642	0.61453783
gbr.210.14.t1	39.47324147	45.85922511	16.08957506
gbr.111.39.t1	49.50703787	42.67857171	24.04964332
gbr.184.20.t1	240.364925	227.9490641	180.1152658
gbr.27.65.t1	1.841224712	1.321657518	0.98165577
gbr.183.46.t1	3.535680064	3.651705808	2.267288619
gbr.19.124.t1	14.81097463	13.00082102	12.25688549
gbr.37.76.t1	10.07697976	11.78961762	1.646296202
gbr.98.42.t1	16.51320586	16.99252207	8.561610587
gbr.1.148.t1	6.627867911	3.88988442	2.098099987
gbr.7.14.t1	7.60854753	8.462226623	2.929486209
gbr.228.29.t1	21.33311998	35.3165631	13.28409555
gbr.53.36.t1	4.227264915	4.658663607	2.632624427
gbr.283.54.t1	4.045058716	3.794328371	1.29267048
gbr.354.1.t1	866.395016	828.3172672	323.9480622
gbr.203.12.t1_gbr.203.15.t1	55.20526195	63.17295465	47.44045226
gbr.114.9.t1	4.32494514	3.212702852	2.842744523
gbr.847.1.t1	18.50069736	39.07388176	8.8304023
gbr.283.45.t1	26.57382177	25.33073049	10.52811329
gbr.412.5.t1	90.88011259	84.90202015	76.71273677
gbr.110.86.t1	13.23103393	14.79098399	10.76988006
gbr.267.23.t1	2.843844639	2.381307251	1.767817377
gbr.88.26.t1	50.52911753	59.920947	19.62453625
gbr.35.77.t1	25.81441517	28.24016311	14.52230736
gbr.12.34.t1	0.99275287	0.581102557	0.592033862
gbr.44.63.t1	25.15416505	22.82623286	11.11543283
gbr.85.18.t1	46.59877412	42.56668377	22.42903011
gbr.40.120.t1	17.49568644	12.77962551	14.48927892
gbr.109.30.t1	6.069014749	5.079771089	3.290717155
gbr.224.12.t1	12.51125101	12.66089146	6.848954591
gbr.388.10.t1	135.3556435	89.53622931	52.73519256
gbr.14.87.t1	62.8896312	49.86636487	20.87017726
gbr.52.73.t1	10.39807986	11.00947769	4.002820109
gbr.173.24.t1	4.386882693	5.197435931	2.993867465
gbr.447.5.t1	28.01093411	27.84029482	15.5536289
gbr.24.36.t1	2.46999256	2.961223549	0.639498631
gbr.2693.1.t1	63.45020963	68.22122533	24.44215024
gbr.58.137.t1	8.097363324	6.623353458	4.192101283
gbr.154.47.t1	90.60030336	109.6957346	39.14697386
gbr.90.98.t1	2.742576841	1.993187593	1.284095119
gbr.306.9.t1	26.67616396	31.10206512	21.73346221
gbr.185.21.t1_gbr.185.22.t1	14.65658695	18.1310282	12.78307549
gbr.181.3.t1	293.914567	304.2589055	108.7571113
gbr.12.94.t1_gbr.12.95.t1	46.57185338	45.56296305	40.57875101
gbr.2.175.t1	9.497514517	11.2043572	3.193604357
gbr.105.25.t1	2.589357821	4.991807126	2.092322817
gbr.435.5.t1	10.56891439	11.30437272	4.582824807
gbr.8.140.t1	4.329885808	4.277331706	1.853818874
gbr.81.83.t1	14.5052103	15.61492984	11.24960167
gbr.145.17.t1	2.775999008	1.473577092	1.107528042
gbr.113.2.t1	6.103423499	7.511745866	2.498425598
gbr.113.6.t1	38.88502895	36.72305574	14.30487706
gbr.131.6.t1	15.06705891	20.96169158	8.203758414
gbr.7.120.t1	17.06665284	19.68865728	8.380379012
gbr.151.65.t1	7.081513696	6.178516147	3.891275721
gbr.167.25.t1	439.8238267	353.4051231	326.1382203
gbr.447.28.t1	4.098114717	4.634239623	3.069194443
gbr.340.16.t1	62.86359082	59.78987791	44.42639978
gbr.411.17.t1	3.888637731	4.07139478	1.697924084
gbr.96.44.t1_gbr.96.45.t1	5.132059972	5.35672224	2.945016565
gbr.120.30.t1_gbr.120.31.t1	11.84234166	13.76452444	5.416833706
gbr.247.28.t1_gbr.247.25.t1	20.9914551	20.13224993	14.88566676
gbr.288.12.t1	14.5413117	15.41568123	10.47174411
gbr.303.19.t1	3.947180198	3.305280366	2.387921448
gbr.204.48.t1	10.01948315	7.85239422	6.514555904
gbr.288.11.t1	27.6372574	27.89369603	24.10852921
gbr.51.38.t1	4.719490319	3.177194055	1.852269751
gbr.277.22.t1	0.433851876	0.246080832	0
gbr.7.180.t1	33.11880326	42.00166704	27.82810826
gbr.99.13.t1	2.761842166	3.36903658	2.498418262
gbr.390.10.t1_gbr.390.11.t1	0.882315988	0.929662895	0.896565368
gbr.192.2.t1	8.727285145	8.401017631	5.876659783
gbr.216.3.t1	7.481673278	6.20739047	2.631285847
gbr.28.30.t1	13.546992	12.06587657	10.0857843
gbr.81.87.t1	3.799388081	4.790014425	2.485529401
gbr.24.16.t1	15.5084115	13.90069347	11.04274825
gbr.102.33.t1	81.80748587	67.59109122	64.04561874
gbr.12.74.t1	7.361481882	6.822569653	2.526027629
gbr.2.170.t1	5.733873967	5.793939141	2.898763577
gbr.60.9.t1	13.36688487	15.74829233	8.895770276
gbr.182.65.t1	76.2179804	68.45024574	59.9610362
gbr.173.3.t1_gbr.173.4.t1	3.757839001	4.038878388	2.063018301
gbr.289.29.t1	4.096020128	4.549321152	3.499993145
gbr.231.26.t1	34.78069158	36.92708168	19.96398005
gbr.44.62.t1	5.883214665	7.551387367	2.604687772
gbr.21.4.t1	7.791053779	6.983721885	5.152887537
gbr.81.197.t1	7.720474082	6.86003055	3.636659084
gbr.77.97.t1	27.97930673	27.50971577	12.60952352
gbr.159.12.t1	7.050970669	7.517118208	5.640588824
gbr.24.15.t1	10.7037249	10.9604148	5.360613691
gbr.355.7.t1	9.248242548	10.04529079	7.155651528
gbr.49.51.t1	7.28560698	7.562201541	4.699349985
gbr.17.51.t1	2.428658396	2.546376021	1.044337374
gbr.9.89.t1	3.278316895	2.870597332	1.113927667
gbr.25.123.t1	132.1174022	68.48147895	42.01112941
gbr.1.144.t1	22.64032853	26.87876184	16.09881922
gbr.133.37.t1	9.882309406	10.36759563	9.106136252
gbr.135.55.t1	1.724117006	1.763508153	0.837205013
gbr.562.7.t1	1.21968689	1.041935897	0.475781439
gbr.281.21.t1	13.46743753	11.49182101	13.15837577
gbr.37.38.t1	9.384409009	9.004262246	6.065584769
gbr.8.34.t1	4.531697264	5.077021832	1.414410218
gbr.13.46.t1	2.934542107	2.979924939	1.915878403
gbr.59.15.t1	63.28632558	56.03784509	61.27024122
gbr.31.65.t1	4.509158087	3.181891166	1.197289344
gbr.41.25.t1	5.289789447	3.429831789	5.531606619
gbr.247.19.t1	12.18510607	11.16712783	4.250979423
gbr.100.54.t1	15.56843392	14.76465926	10.78863645
gbr.45.14.t1_gbr.45.15.t1	12.41618055	17.57165007	16.98585373
gbr.2.132.t1	5.886400341	6.536949102	1.441523842
gbr.88.13.t1	11.01135296	12.18207747	5.040672363
gbr.19.187.t1	9.817367603	6.022668977	1.756409015
gbr.306.14.t1_gbr.306.15.t1	14.85516609	12.73281347	6.618015066
gbr.235.22.t1	26.92767012	27.39597683	8.913469775
gbr.156.48.t1	14.96244815	16.76347306	7.782403284
gbr.19.80.t1	5.705017545	5.617739993	4.749521945
gbr.39.46.t1	119.6656655	123.002048	30.90349938
gbr.83.56.t1	6.23092869	5.836103438	4.104344984
gbr.81.89.t1	20.36869345	18.69843283	11.14549734
gbr.122.8.t1_gbr.122.9.t1	3.045633531	2.701570512	1.684490762
gbr.58.3.t1	126.6031792	121.5659782	83.25770906
gbr.24.17.t1	249.4293076	224.8736972	143.010315
gbr.242.10.t1	3470.96132	3180.931561	2038.154313
gbr.717.1.t1	7.811800006	10.27100212	3.263279495
gbr.312.18.t1	17.53729175	20.6686381	10.05042849
gbr.47.21.t1_gbr.47.23.t1	1.387873285	1.300217931	0.6141959
gbr.146.11.t1	2.472985256	2.552032503	1.226621605
gbr.245.14.t1	8.079042832	6.627285827	5.365636451
gbr.117.45.t1	132.6947924	36.16050723	39.04593275
gbr.68.4.t1	3.98943299	11.19037556	2.236892161
gbr.154.26.t1	17.19790846	13.14260156	9.263133359
gbr.264.34.t1	43.49855774	43.82253535	40.96231088
gbr.76.82.t1	16.81639793	14.52729841	4.342532818
gbr.97.32.t1_gbr.97.34.t1	1.704021928	1.430707042	1.142084108
gbr.12.115.t1	2.814524761	4.262006701	2.101500526
gbr.90.91.t1	17.09893055	11.5740148	3.799439656
gbr.47.30.t1	6.537037815	5.978830483	2.291200546
gbr.34.5.t1	26.0111121	28.03052173	15.89046612
gbr.613.3.t1	39.12091292	51.67016129	18.67172627
gbr.149.15.t1	9.018339499	8.796023686	4.430499733
gbr.306.17.t1_gbr.306.18.t1	2.536281773	2.258896637	2.354732483
gbr.183.30.t1	4.566694234	4.456924303	2.393282954
gbr.333.13.t1	7.8642423	7.55653908	5.075643208
gbr.242.29.t1	6.911387369	9.321807001	1.672748475
gbr.109.19.t1	26.20066751	19.78315089	17.31228251
gbr.12.26.t1	3.286303294	2.612444823	1.710673545
gbr.27.38.t1	216.7622683	286.5257318	147.8682668
gbr.35.3.t1	1.854896699	2.305606111	0.646501685
gbr.9.70.t1	10.18172681	6.306474134	2.839144321
gbr.240.11.t1	23.81449774	25.73744714	12.81751375
gbr.177.34.t1	26.271853	21.03451319	9.879871813
gbr.19.31.t1	34.56434374	37.39498223	8.865315982
gbr.36.65.t1_gbr.36.66.t1	6.01899878	6.561780121	4.013544999
gbr.441.2.t1	4.619334255	4.610226298	2.402144534
gbr.109.14.t1	17.34589128	14.09286261	6.419212342
gbr.214.13.t1	19.41467523	22.36345727	14.89797924
gbr.336.8.t1	2.190145353	2.535461795	1.559960055
gbr.24.8.t1	8.536501257	8.32410091	6.317856555
gbr.402.4.t1	9.564765359	8.982077586	5.273112219
gbr.76.86.t1	12.65863858	13.63139608	8.063177139
gbr.596.6.t1	72.05467659	54.28455014	51.95339904
gbr.115.4.t1	12.01481278	11.83859086	7.071247099
gbr.66.43.t1	13.49667617	13.7647834	6.353277695
gbr.41.69.t1	29.89214994	25.40673804	13.93375446
gbr.30.61.t1_gbr.30.63.t1	0.279092085	0.238657109	0.114031199
gbr.411.15.t1	5.998133865	6.181424351	3.553349638
gbr.102.38.t1	8.089924085	9.463693989	3.895373862
gbr.25.122.t1	46.86451098	45.28299397	33.35517026
gbr.186.11.t1	39.29656059	30.34235326	17.60836483
gbr.25.79.t1	1.392174867	1.609296916	0.546117223
gbr.164.6.t1	6.295166395	7.067962842	3.033569841
gbr.237.12.t1	1.292644858	0.87521662	0.416044545
gbr.3.193.t1	1.995243225	2.505448376	1.13978782
gbr.25.224.t1	252.6495067	270.4470036	122.7502795
gbr.288.4.t1	6.169330583	5.91831783	3.720316307
gbr.98.90.t1	19.85393786	20.85000382	17.49671069
gbr.80.20.t1	110.9344497	116.0927256	97.5790884
gbr.90.109.t1	4.017643338	3.266762611	0.923084385
gbr.429.3.t1	340.7858141	322.0155355	172.5929295
gbr.169.24.t1	5.699306265	5.41744106	2.563915832
gbr.9.100.t1_gbr.9.101.t1	4.870634295	5.154351449	3.332847783
gbr.23.24.t1	60.55233533	55.96387319	43.28679092
gbr.278.6.t1	33.20791244	25.3575029	16.36759665
gbr.65.67.t1	6.304171269	6.185295431	2.460259292
gbr.147.15.t1_gbr.147.14.t1	1.667474362	2.082121772	1.301783379
gbr.103.26.t1	7.233367495	7.159614142	4.791634446
gbr.209.4.t1	181.4965566	179.4241114	151.1825281
gbr.18.39.t1	3.634856294	5.615666086	3.253616511
gbr.332.5.t1	120.3299247	103.7672884	55.30292153
gbr.4.10.t1	4.940082482	4.89144938	0.911244626
gbr.75.46.t1_gbr.75.47.t1	9.553299611	10.06038642	4.977451252
gbr.111.11.t1	7.202060691	4.661370992	3.665822895
gbr.63.13.t1	2.198027885	2.57528926	1.26922727
gbr.120.12.t1_gbr.120.14.t1_gbr.120.11.t1	9.340457415	10.15959617	6.493830113
gbr.441.3.t1	3.615170918	4.733521848	1.298970969
gbr.168.20.t1	8.346866435	6.360173071	2.311107336
gbr.8.100.t1	4.368348406	6.715051886	3.061693811
gbr.139.75.t1	15.04676443	12.40970807	9.786490787
gbr.28.21.t1	24.11306716	32.58233432	12.39938905
gbr.358.20.t1	18.96201417	11.71447716	6.072892715
gbr.1.22.t1	17.65245388	18.81997089	7.484999814
gbr.81.178.t1	4.943032332	5.369810433	2.804475677
gbr.18.6.t1	53.75581892	60.83011393	50.59182495
gbr.46.67.t1	5.985526564	6.392270539	4.509293333
gbr.97.37.t1	89.57457669	84.67637034	67.98181688
gbr.163.42.t1	3.603865609	1.683929197	1.559454883
gbr.380.27.t1	16.70672173	14.180881	4.527572718
gbr.215.2.t1	14.25446956	12.30090925	6.371953743
gbr.651.1.t1	83.99221445	50.39370562	27.80219771
gbr.215.4.t1	0.747475803	0.20761886	0.381399921
gbr.76.19.t1	62.62649148	40.89033441	46.76865792
gbr.41.83.t1	3.204487754	2.829096106	2.890493768
gbr.268.22.t1	3.666603088	4.376286023	2.050593445
gbr.494.3.t1	4.237023999	1.21654233	7.351527039
gbr.253.37.t1	2714.673317	618.1167653	142.1531206
gbr.358.22.t1	3.205607974	3.330944231	1.534056286
gbr.13.82.t1	73.69339608	49.65484626	46.71829171
gbr.27.25.t1	2.914283904	5.76042539	5.529490023
gbr.82.26.t1	266.9404654	142.1962756	111.9682865
gbr.192.1.t1	5.928467875	4.382880811	4.656868238
gbr.213.23.t1	7.656453123	5.276687066	3.026270279
gbr.16.22.t1	16.57169348	16.97638447	7.148135221
gbr.44.53.t1	13.96864463	10.56258755	10.16656455
gbr.26.16.t1	3.985921542	2.590062339	0.665763768
gbr.405.14.t1	18.75546903	4.854390337	15.35413173
gbr.23.71.t1	231.5077733	84.08766843	63.2522169
gbr.77.11.t1	7.230645276	5.459834406	3.593994197
gbr.7.87.t1	30.52030052	23.60892343	21.32747423
gbr.143.26.t1	10.38807255	8.218899199	4.748946862
gbr.612.1.t1	5.88285806	3.189396123	1.45467988
gbr.144.42.t1	42.41868748	39.98436687	32.09620045
gbr.162.23.t1	63.96713395	12.42673361	7.769196996
gbr.75.9.t1	150.059395	105.8613381	104.7046004
gbr.17.89.t1	8.178692455	4.62831457	3.390925626
gbr.290.9.t1	40.13810688	31.37822527	33.41609408
gbr.335.8.t1	2.743136646	2.007109811	1.237706923
gbr.341.18.t1	4.599286057	3.492550764	2.089853759
gbr.31.3.t1	29.49635656	12.53229616	15.9656596
gbr.38.48.t1	4.802083599	3.087252288	1.707156562
gbr.121.6.t1	4.532591592	1.781656006	0.749646165
gbr.2.7.t1	2.534138122	1.857921531	1.199557871
gbr.271.14.t1	102.2964059	55.82308148	58.49463064
gbr.20.88.t1_gbr.20.89.t1	13.01417637	8.938907964	5.038930753
gbr.24.75.t1	4.272582504	3.483136197	3.156788536
gbr.282.19.t1	2.718432365	2.428275976	1.097226319
gbr.301.27.t1	44.9950558	22.68381513	3.869089172
gbr.410.2.t1	9.734648577	7.520837291	5.552825547
gbr.70.52.t1	20.56045503	16.99873018	15.66856875
gbr.146.14.t1	17.32455463	15.84165686	13.66581999
gbr.17.88.t1	105.1360161	73.20773304	75.54967355
gbr.173.14.t1	33.51656781	28.8568264	28.75756708
gbr.25.135.t1	3.032846201	2.14581572	1.826306999
gbr.187.29.t1	1.41031951	0.808881683	1.142552438
gbr.282.42.t1_gbr.282.41.t1_gbr.282.40.t1	3.616739825	3.429967431	3.608592332
gbr.81.70.t1	3.749742406	2.137447291	1.237150537
gbr.446.2.t1	427.3902659	218.6765593	297.2452437
gbr.65.18.t1	4.748228355	4.672431564	3.202603426
gbr.407.6.t1	19.41830542	13.80991458	6.794631711
gbr.188.43.t1	52.05632595	31.90946199	37.85929352
gbr.81.209.t1	147.5539927	70.62883182	48.85118775
gbr.570.1.t1	7.705890237	6.153720315	4.627016154
gbr.589.5.t1_gbr.589.7.t1_gbr.589.9.t1	160.7719446	45.36024804	32.69851226
gbr.458.6.t1	12.24911991	10.35178636	11.69207368
gbr.3.36.t1	27.10479879	20.96151227	6.403325238
gbr.40.162.t1	5.470014542	1.325951044	1.872287814
gbr.64.45.t1	0.2957727	0.163049318	0
gbr.152.17.t1	3539.413499	1644.584806	404.0065754
gbr.319.8.t1	11.69900455	6.076550685	3.453981118
gbr.112.36.t1	0.813510928	0.81955611	0.237510584
gbr.387.6.t1	23.4844814	18.14547601	12.48343969
gbr.97.1.t1_gbr.97.4.t1	6.546666416	5.648181547	4.732124286
gbr.152.15.t1	24.77727664	11.34290574	2.317674714
gbr.219.25.t1_gbr.219.26.t1	60.39222678	50.04527626	47.04707112
gbr.29.8.t1	231.0558464	93.87194619	33.1473556
gbr.46.46.t1	95.9061506	59.17760315	22.25624015
gbr.2.10.t1	13.80733486	4.292571805	5.083371233
gbr.210.26.t1	50.28549965	30.7824537	31.74119928
gbr.29.11.t1	9.954578633	11.23558474	5.246595888
gbr.74.35.t1	4.80733283	3.829684389	1.566796654
gbr.271.17.t1	5763.8333	1721.712565	175.785211
gbr.2.24.t1	232.9610852	205.879293	232.882358
gbr.46.47.t1	2.107051617	1.496216091	0
gbr.79.46.t1	12.82937865	8.38950939	5.246872385
gbr.225.23.t1	15.6213258	10.60345864	5.387653617
gbr.196.40.t1	117.0326484	112.1672746	205.4844617
gbr.219.16.t1	5.882129579	4.687041593	3.977012022
gbr.171.1.t1	8.050380331	6.178282007	4.645036939
gbr.98.84.t1	20.39336273	15.56428914	19.99332982
gbr.1049.2.t1	18.9194026	12.24369759	5.653723818
gbr.225.30.t1	12.44817101	5.759838905	3.812159438
gbr.110.67.t1	22.53947037	10.59485651	3.102295881
gbr.130.28.t1	20.93680749	14.15495868	7.798215997
gbr.356.11.t1	39.79453396	23.6564217	11.83868766
gbr.423.6.t1	4.985834972	2.895369989	1.73766748
gbr.4.9.t1	13.62426664	10.98509179	7.930036813
gbr.57.45.t1	9.285021263	9.868540992	5.448541948
gbr.152.16.t1	1296.494635	403.8576537	68.73155426
gbr.12.122.t1	3919.883019	1498.382478	927.0537702
gbr.59.68.t1	136.0023598	61.31847952	30.33034133
gbr.157.27.t1	20.00421812	9.318436295	2.747881678
gbr.5.114.t1	6.89417018	3.304409208	1.109464819
gbr.304.9.t1	323.1891121	186.8780642	62.80413853
gbr.174.21.t1	4.372099264	3.800143902	3.477150945
gbr.82.27.t1	261.6039892	160.0351019	104.4527111
gbr.104.23.t1	272.6508163	136.8980228	32.20953401
gbr.188.38.t1	3.762045065	3.339473561	2.693696589
gbr.43.22.t1	4.348767748	2.952465316	1.473094489
gbr.2.237.t1	1.919741218	2.304318832	0.826045556
gbr.106.26.t1	1.878209307	0.77840055	0.482595863
gbr.44.59.t1	5.592028544	7.011844158	5.860768995
gbr.76.98.t1	11.03431074	10.11053184	7.660885712
gbr.2.172.t1	926.2198371	416.6104905	85.24322174
gbr.75.76.t1	3.404001356	2.094817503	1.561224632
gbr.217.31.t1_gbr.217.33.t1_gbr.217.34.t1	8.568241706	6.834292115	4.751684069
gbr.15.99.t1	2.739505968	3.48244284	1.887637601
gbr.2.184.t1	3.550310788	1.994310552	1.542223942
gbr.12.121.t1	0.947040048	1.170394242	0.245257793
gbr.253.36.t1	5.793073667	2.626541016	0.285604317
gbr.356.3.t1	5.108510442	2.786869824	0.959779458
gbr.3.43.t1	108.4142384	101.4862497	65.13771627
gbr.485.3.t1	8.324485439	9.647844806	6.250203545
gbr.191.45.t1	5.207857058	4.183993902	1.409591555
gbr.17.50.t1	5.853225386	5.241275513	3.616719761
gbr.73.36.t1	52.99930677	39.64642132	24.22526021
gbr.119.30.t1	2.489990193	1.963392815	1.72711252
gbr.1.150.t1	1682.629337	890.2561012	131.2924178
gbr.149.50.t1	13.03850493	7.591679687	3.489760911
gbr.213.20.t1	13.71072109	10.91926077	5.070340268
gbr.56.83.t1	0	0	0
gbr.189.13.t1	57.1040235	44.39501775	42.8848128
gbr.155.3.t1	22.07152272	19.89463252	17.28641905
gbr.31.10.t1	8.145676142	7.481433228	4.770482828
gbr.177.20.t1	19.79261476	15.97775992	15.94947813
gbr.48.13.t1	81.25047084	50.20742293	36.21064236
gbr.21.6.t1	14.16891164	10.57514921	5.588539732
gbr.44.103.t1	3.691916619	2.08163783	1.896029025
gbr.9.10.t1	20.51235366	16.41980783	16.30467757
gbr.383.1.t1	88.93960472	56.59619906	52.22218491
gbr.173.25.t1	16.04715883	8.282378678	4.723695627
gbr.48.32.t1	62.82378162	51.61272599	55.06317468
gbr.30.39.t1	3.909932211	3.063449653	1.496440791
gbr.570.2.t1	9.280344489	7.246810945	5.140196008
gbr.76.104.t1	7.215448588	8.285735611	4.747022728
gbr.76.105.t1	34.13018164	9.13935847	1.245528542
