Sample:	All_female	All_male	All_wtr
gbr.247.19.t1	12.18793386	12.58294101	7.53441564
gbr.247.28.t1_gbr.247.25.t1	23.79709661	24.59802683	19.78604837
gbr.248.15.t1	347.4260733	335.3576534	285.0933378
gbr.248.4.t1	7.767204365	7.659776731	4.819195245
gbr.249.2.t1	5.67933088	5.461945303	3.436658605
gbr.249.27.t1	15.27468891	16.10802408	13.22041777
gbr.249.3.t1	5.360364188	5.866475221	3.88241142
gbr.25.101.t1	85.54282967	80.00434723	58.86137278
gbr.25.122.t1	39.63218845	41.58762695	25.42094444
gbr.25.123.t1	83.94930688	85.55230016	52.24475209
gbr.25.124.t1	144.1289035	68.51841871	20.74963799
gbr.25.135.t1	3.526332177	2.738020118	2.590205168
gbr.25.147.t1	4.982055977	4.788340815	2.796561799
gbr.25.166.t1	28.4656099	39.33064928	24.91101069
gbr.25.224.t1	223.0460048	232.5404482	162.0305983
gbr.25.235.t1	9.249365895	5.801314146	1.82268313
gbr.25.44.t1	34.57881938	32.67885253	33.35502396
gbr.25.50.t1	72.71544601	78.52508558	83.63284268
gbr.25.79.t1	1.695986745	1.801943497	0.930911556
gbr.25.88.t1	395.0262695	313.486687	191.4103308
gbr.250.12.t1	21.46300681	18.32156039	8.23376036
gbr.250.15.t1	4.237769542	4.020878956	2.355456468
gbr.252.25.t1_gbr.252.26.t1	6.853625949	5.996710198	3.849177138
gbr.253.12.t1	3.204513167	3.850406906	2.154491415
gbr.253.30.t1	25.68181143	25.51141347	21.25852893
gbr.253.36.t1	13.51084161	6.311566345	1.110007144
gbr.253.37.t1	6274.940914	1791.977153	167.9952612
gbr.254.2.t1	14.30072771	15.16825082	12.57797966
gbr.254.20.t1	2.648345877	3.127735185	1.374604714
gbr.254.25.t1	1973.910576	1223.088526	529.7209899
gbr.255.15.t1	4.098134923	5.955315514	3.152282953
gbr.256.15.t1	4.853169869	6.642887548	4.2423901
gbr.256.28.t1	1.210338532	1.167672304	0.900878434
gbr.256.3.t1	44.1466784	35.92072307	42.69661917
gbr.257.19.t1	53.60835458	44.3743455	36.11130608
gbr.26.15.t1	4.732002108	4.441082821	3.164707125
gbr.26.16.t1	2.914305896	2.017886657	1.756374251
gbr.26.51.t1	23.25365134	26.05172784	16.4434169
gbr.26.59.t1	31.36761213	28.33033755	35.18915253
gbr.26.86.t1	18.72130799	17.70601813	14.40415897
gbr.260.9.t1	10.73334472	9.752149799	5.885875901
gbr.261.14.t1	2.66030397	3.480994385	3.185381928
gbr.261.15.t1_gbr.261.17.t1	20.88426384	12.09107724	4.880745437
gbr.262.20.t1	12.20431218	7.124794827	6.720621448
gbr.262.3.t1	5.776937482	6.471353861	3.801550869
gbr.262.4.t1	5.19734394	7.603372104	3.618302386
gbr.264.2.t1	7.956340482	11.55239448	7.282584089
gbr.264.34.t1	45.47614137	45.66876818	43.3406447
gbr.265.11.t1	40.13941243	46.87623914	29.41714547
gbr.265.24.t1	1119.073872	718.101443	468.9129868
gbr.267.23.t1	3.135214516	3.439773343	2.140409635
gbr.268.10.t1	5.948984036	7.182945028	6.309527931
gbr.268.22.t1	8.726367318	6.306663632	5.42076362
gbr.2693.1.t1	78.73713227	88.27982899	40.62111872
gbr.27.25.t1	79.1605711	45.38611045	33.25463237
gbr.27.38.t1	472.9281521	501.6772602	233.9395312
gbr.27.43.t1	3.683727526	4.715512621	2.845017621
gbr.27.49.t1	5.801467382	8.359961427	2.336107908
gbr.27.54.t1	20.53431213	23.03670314	14.86555617
gbr.27.55.t1	8095.922412	10145.08748	6195.179667
gbr.27.65.t1	4.126921966	4.384577716	3.355311249
gbr.270.13.t1	16.19691858	23.70198798	18.26622458
gbr.270.3.t1	38.49427124	47.34069384	33.12224034
gbr.270.8.t1	36.703766	42.55523081	17.11419285
gbr.271.11.t1	8.161535753	6.169182992	4.837062856
gbr.271.14.t1	128.3689327	72.37501319	57.90814008
gbr.271.17.t1	11566.86283	4138.185784	387.0554184
gbr.271.27.t1	1.021312691	0.899161711	0.662218808
gbr.271.3.t1	7.962831308	6.703937193	5.179551752
gbr.271.33.t1_gbr.271.34.t1_gbr.271.31.t1	4.45181663	4.406502617	3.521036347
gbr.272.18.t1	51.5854829	49.37796084	45.1165916
gbr.273.1.t1	95.03175039	113.5936479	39.05060563
gbr.274.23.t1	49.52440182	48.05844443	40.39657877
gbr.276.10.t1	4.320267467	3.296669609	1.829557771
gbr.276.23.t1	6.190337582	5.743809875	3.689442555
gbr.276.24.t1	2.773293385	2.529076383	1.771563522
gbr.276.27.t1	5.28882773	4.936895335	3.368761777
gbr.277.22.t1	1.229726617	1.410089335	0.284827658
gbr.278.6.t1	29.14339366	30.74680455	17.89838251
gbr.279.1.t1	6.936985158	5.587557508	1.816368629
gbr.279.25.t1	2.682910362	2.86269389	2.240680377
gbr.28.21.t1	43.98288253	47.63443605	23.57511288
gbr.28.22.t1	89.99660464	86.45503328	67.70031318
gbr.28.30.t1	16.4902014	17.19219856	13.32097382
gbr.28.32.t1	5.886142287	28.16990855	2.029042319
gbr.28.40.t1	7.728506402	5.46656848	5.975751169
gbr.28.52.t1	19.62603452	16.17415884	9.609642463
gbr.28.63.t1	16.91601995	16.60724445	16.34440035
gbr.28.66.t1	34.00694502	28.93187316	15.52402674
gbr.280.5.t1	87.39631881	66.25755986	81.80675394
gbr.281.21.t1	15.36111028	15.57909112	12.10338288
gbr.282.19.t1	13.25602917	5.896106774	4.218815868
gbr.282.42.t1_gbr.282.41.t1_gbr.282.40.t1	4.212515121	3.934132648	3.876904933
gbr.283.21.t1	23.50165377	21.67570309	17.48190274
gbr.283.40.t1	13.38009391	11.25987731	9.55049523
gbr.283.45.t1	33.19327513	37.87285299	18.24034552
gbr.283.54.t1	4.052620175	4.558464697	2.471910943
gbr.284.23.t1	5.469813946	6.904158554	4.020471854
gbr.285.1.t1	9.428004043	8.729863648	7.29733342
gbr.285.27.t1	18.0376823	14.31721396	5.856731136
gbr.286.16.t1	14.82316066	15.77368587	11.61228092
gbr.287.24.t1	41.24504526	39.06159837	29.37359166
gbr.287.31.t1	6120.578414	5723.417614	4556.245256
gbr.288.11.t1	29.70675647	30.19991872	27.09003137
gbr.288.12.t1	19.83772558	20.86153534	14.62453361
gbr.288.4.t1	6.505905366	6.814599399	4.535781557
gbr.289.13.t1	28.83334098	25.67547554	16.69099127
gbr.289.18.t1	9.896467799	9.940788559	4.09581687
gbr.289.29.t1	2.411386678	2.557544126	1.732345382
gbr.29.11.t1	19.33044772	9.958888632	5.346088612
gbr.29.32.t1	5.685611277	4.994329352	3.560818275
gbr.29.59.t1	8.130911258	9.320683654	4.797501861
gbr.29.7.t1	15.71325797	8.664311779	1.250376588
gbr.29.8.t1	667.4244313	235.9701917	45.49789025
gbr.290.6.t1	13.3882453	15.01257741	7.957078444
gbr.290.9.t1	47.01532295	44.4754613	43.68200928
gbr.291.1.t1	49.94428827	56.35181474	37.51700621
gbr.291.7.t1	9.953167639	11.13922041	8.045791316
gbr.295.2.t1	2.374617782	3.258745574	2.039504037
gbr.296.20.t1	14.61552672	13.58568343	11.41693597
gbr.296.24.t1	6.61970413	5.011875458	2.581838194
gbr.298.9.t1	1.269779333	1.177496298	0.810754163
gbr.3.101.t1	8.08690736	7.402812173	4.073512292
gbr.3.102.t1	17.37640783	20.05009586	14.34515679
gbr.3.115.t1	31.01097332	26.049248	13.77953987
gbr.3.13.t1	32.29595169	36.92861705	27.52728856
gbr.3.193.t1	1.642972598	1.745347759	0.889023877
gbr.3.3.t1	1.705571516	2.1175572	1.346869119
gbr.3.36.t1	24.39564643	17.07113423	14.01753494
gbr.3.42.t1	13.18669407	12.84339117	7.772037759
gbr.3.43.t1	158.3987739	119.4763317	89.8743817
gbr.3.55.t1_gbr.3.56.t1	12.93766862	12.98566086	11.11430272
gbr.3.62.t1	4707.333515	4327.422088	1068.984096
gbr.3.65.t1_gbr.3.66.t1	30.76520015	30.72205929	22.09054378
gbr.3.67.t1	4.415807396	4.379767996	3.083105934
gbr.3.68.t1	29.28599929	24.13513383	17.24118773
gbr.3.69.t1	11.67436661	10.4235006	6.341206971
gbr.3.81.t1	3.970426142	5.560062337	3.285540474
gbr.3.85.t1	12.94200745	15.0451562	11.69424447
gbr.30.15.t1	2.443912889	2.977340983	1.436776978
gbr.30.39.t1	8.924218633	6.738212759	5.414106126
gbr.30.47.t1	16.164864	12.94203804	8.268446808
gbr.30.61.t1_gbr.30.63.t1	0.499564215	0.521465782	0.335975044
gbr.30.76.t1	2.143489226	2.012313061	1.522897571
gbr.30.8.t1	21.33045745	22.84401911	17.69176234
gbr.301.25.t1	4.742711148	4.659597344	3.029644763
gbr.301.27.t1	37.37060698	13.3365827	7.907094803
gbr.302.18.t1	15.01914232	22.71427716	6.535765208
gbr.303.19.t1	6.582289347	7.066934466	4.1247443
gbr.304.13.t1	2.603258166	2.938776488	1.940661642
gbr.304.5.t1	8.854247757	9.82796755	7.50815681
gbr.304.9.t1	782.2842547	326.1624197	79.37391756
gbr.306.14.t1_gbr.306.15.t1	9.881091358	10.20367065	5.938213328
gbr.306.17.t1_gbr.306.18.t1	5.243716875	5.367776249	4.050136105
gbr.306.8.t1	5.073629311	6.217316317	3.215059937
gbr.306.9.t1	29.41541204	30.77099346	24.1022936
gbr.309.23.t1	17.54075752	25.91002175	12.87424128
gbr.31.10.t1	11.70094854	9.631616483	8.01264964
gbr.31.11.t1	14.18618455	12.67594201	6.103577194
gbr.31.28.t1	12.08475869	9.638468447	5.80067843
gbr.31.3.t1	31.5191667	18.77670395	14.58205336
gbr.31.52.t1	4.781152898	5.804478304	2.684049318
gbr.31.57.t1_gbr.31.58.t1	12.42416545	14.91963418	9.556773027
gbr.31.65.t1	7.79755472	8.126710192	3.02718025
gbr.31.79.t1	5.224057815	6.964307125	4.281044782
gbr.31.93.t1	7.031761068	10.44828232	4.147167828
gbr.310.1.t1	98.67658082	113.1051793	74.42929927
gbr.311.4.t1_gbr.311.5.t1	4.105998059	3.788618105	2.152165747
gbr.312.18.t1	19.88256593	20.49582247	13.19557858
gbr.312.6.t1	8.121670182	7.032980317	5.728618672
gbr.314.25.t1	1014.728765	546.0688002	102.0976396
gbr.314.35.t1	22.04209994	20.66492568	10.56757314
gbr.315.10.t1	538.5202916	485.4060085	278.6939773
gbr.315.21.t1	66.62072932	74.72231307	64.98616094
gbr.315.27.t1	15.32629484	15.64807756	7.540944474
gbr.317.7.t1	3.886669909	4.455161047	3.081970535
gbr.318.23.t1	4.974041793	4.628822555	2.809482493
gbr.318.29.t1	21.8241376	17.46054818	7.99524629
gbr.318.57.t1	6.015121477	7.18423379	3.991233017
gbr.319.22.t1	15.13175878	12.80046925	10.03551618
gbr.319.26.t1	18.20401878	15.91710012	14.49210013
gbr.319.8.t1	14.53639123	10.13415352	8.376822462
gbr.319.9.t1	11.11938762	8.49850669	5.670884812
gbr.32.106.t1	9.234776332	13.62164315	5.484105458
gbr.32.13.t1	22.62085303	29.24054927	19.44366616
gbr.32.21.t1	9.174297295	8.747983549	7.223998783
gbr.32.33.t1	74.73322818	64.21220253	63.49922441
gbr.32.4.t1	4.111089659	5.651209282	3.611299084
gbr.32.49.t1	18.14000836	16.69059877	8.772512671
gbr.32.50.t1	11.06808307	10.47010003	6.636237231
gbr.32.56.t1	276.9479858	326.2135272	247.0826209
gbr.32.95.t1	73.53589732	67.94261374	51.46216795
gbr.320.10.t1	34.33432326	33.21504386	28.83185433
gbr.321.5.t1	2.08592456	1.771811693	1.16196534
gbr.322.10.t1	2.668744185	2.905935809	2.038171032
gbr.323.15.t1	26.48653352	29.34342055	20.00325661
gbr.324.16.t1	17.19907878	21.64441501	13.11598347
gbr.329.2.t1_gbr.329.3.t1	7.646825115	8.761193233	7.337970256
gbr.33.32.t1	40.38560066	46.57262371	28.57112089
gbr.33.33.t1	22.66119734	22.27134817	17.3460528
gbr.33.34.t1	11.35056059	11.04005462	7.882655342
gbr.33.39.t1	1.787401853	1.771660815	0.975833293
gbr.33.81.t1	408.4772262	479.9392071	245.3297386
gbr.33.87.t1_gbr.33.88.t1	15.59016771	14.94764631	13.00621216
gbr.330.9.t1	4.123825498	4.808359656	3.440975508
gbr.331.4.t1	3.403548838	2.42071932	1.230382374
gbr.331.6.t1	4.469582125	4.893638501	4.331229244
gbr.332.5.t1	85.18771015	90.60918757	52.57338711
gbr.333.13.t1	9.864944243	10.33770532	5.666751639
gbr.334.11.t1	32.23436498	27.92308003	23.76208371
gbr.335.6.t1	540.0721813	483.6331181	365.5919882
gbr.335.8.t1	4.470348252	2.76465647	2.216342494
gbr.336.8.t1	0.961779361	1.000558507	0.621994155
gbr.339.9.t1	0.532932868	0.546188371	0.197220266
gbr.34.39.t1	8.529577261	7.815132766	5.721523089
gbr.34.4.t1	39.29305786	37.62995319	22.61985601
gbr.34.5.t1	32.62912406	34.03227258	19.30253678
gbr.34.59.t1	72.82154009	86.9290703	51.16190013
gbr.34.77.t1	22.89545429	14.89004717	6.799947368
gbr.340.13.t1	1.187053323	0.900317794	0.71162204
gbr.340.16.t1	69.28146289	73.00964222	54.97395966
gbr.341.18.t1	8.989899886	4.199378218	2.643763129
gbr.342.7.t1	9.646256096	15.47044557	4.281058756
gbr.343.15.t1	1.295953222	2.028793943	0.84643421
gbr.345.14.t1	19.45996538	18.56423618	16.54053874
gbr.345.3.t1	13.56333087	16.37999437	12.00747972
gbr.346.12.t1	1.417472752	1.632365324	0.700626739
gbr.347.28.t1	3.889373591	3.767450261	3.474934659
gbr.347.30.t1	14.76455127	14.10624374	7.834509247
gbr.35.104.t1	46.32482715	49.18975494	40.70343582
gbr.35.105.t1	18.91839123	17.86436474	12.76385374
gbr.35.18.t1	731.1386786	545.9408372	388.9791447
gbr.35.20.t1	29.09137931	20.7263661	9.043384461
gbr.35.26.t1	13.40811373	12.5909092	8.103580706
gbr.35.3.t1	3.491131387	3.71323	1.651664314
gbr.35.36.t1	1096.690048	492.6063891	961.1603781
gbr.35.38.t1	4.20032219	2.915429973	3.021516565
gbr.35.4.t1	21.86637267	16.80316796	16.46504467
gbr.35.50.t1	9.565306607	10.06603373	8.674532008
gbr.35.77.t1	28.38460189	30.61094832	19.26661199
gbr.35.82.t1	22.37230041	26.0185523	16.69972414
gbr.35.97.t1	5.865209883	5.566331277	5.037417197
gbr.35.99.t1	126.4319536	110.4548248	44.71815938
gbr.350.22.t1	11.32636472	16.16986395	7.822803388
gbr.350.32.t1	8.539931134	27.90986983	10.32709659
gbr.351.7.t1	20.78744996	20.16548807	11.58122408
gbr.353.5.t1_gbr.353.6.t1	42.18660369	36.31501914	27.52229989
gbr.354.1.t1	767.832563	854.8870041	495.6617286
gbr.354.6.t1	12.71569343	15.58167707	8.273963064
gbr.355.7.t1	12.00611576	12.1687527	9.156437457
gbr.356.11.t1	34.20361725	21.4606966	14.8407959
gbr.356.15.t1	61.2742675	68.56161304	45.07549583
gbr.356.3.t1	7.240710117	4.200059136	1.88487796
gbr.357.12.t1	6.426545947	6.277736567	4.477736567
gbr.357.16.t1	2.735474023	1.968586778	2.002198246
gbr.358.20.t1	19.60074897	21.78881625	7.668913383
gbr.358.22.t1	12.34989975	9.781729692	8.851714182
gbr.358.28.t1	10.50204054	9.840631409	7.984609021
gbr.359.4.t1	5.973054699	10.86346765	3.524650385
gbr.36.29.t1	2.211732018	4.082324097	1.766529472
gbr.36.44.t1	66.32985888	53.14701583	39.74330125
gbr.36.65.t1_gbr.36.66.t1	5.222778369	5.464638756	3.166552369
gbr.360.11.t1	2.755114061	3.746577484	1.731861634
gbr.361.2.t1	1.122282159	0.972342156	0.776283484
gbr.361.8.t1	1.501327422	1.437911844	0.90164005
gbr.362.16.t1	2.096169378	2.027438664	1.616304085
gbr.363.4.t1	3.00656827	3.705615552	2.842445757
gbr.363.6.t1	5.86913901	5.354279154	4.797110679
gbr.364.19.t1_gbr.364.18.t1	0.791790298	0.896780455	0.505561389
gbr.367.14.t1	2.953304862	2.276516254	1.711841851
gbr.367.8.t1	2.227564059	2.102189734	1.459582755
gbr.37.104.t1	14.7538307	19.39258534	11.79783506
gbr.37.109.t1	6.569209342	11.74699494	9.162037349
gbr.37.122.t1	71.57015707	82.83441207	41.94703965
gbr.37.126.t1_gbr.37.129.t1	17.79331839	17.78253356	14.2262472
gbr.37.37.t1	42.88536301	22.77652088	27.55728864
gbr.37.38.t1	9.134428881	9.23773933	7.576046612
gbr.37.40.t1	0.919675851	0.808592628	0.579268885
gbr.37.5.t1	146.0778179	144.9157379	121.9180817
gbr.37.71.t1	2.015913554	2.412806592	1.845542605
gbr.37.76.t1	11.53279355	13.72456634	5.028332834
gbr.37.81.t1	4.695951452	3.832635037	1.67292071
gbr.37.84.t1	10.4751827	15.55327611	7.718769106
gbr.37.9.t1	6.45276044	5.844133414	4.293241604
gbr.37.93.t1	59.2601263	32.35760439	9.976722498
gbr.370.26.t1	11.31372204	9.681912796	8.082549399
gbr.371.2.t1	4.006918869	3.966743115	2.738413985
gbr.372.11.t1	7.695762911	8.695022745	6.422361368
gbr.374.5.t1	20.13415867	13.75550712	7.219397496
gbr.375.4.t1	43.78717567	33.73346817	18.7099385
gbr.375.8.t1	24.36080023	25.31269424	23.57368092
gbr.379.5.t1	8.052736302	12.00210292	6.560307131
gbr.379.8.t1	188.2173585	224.015711	177.3303241
gbr.38.1.t1	3.116573987	5.839780415	1.747045009
gbr.38.2.t1	102.4464639	94.47922987	83.1680976
gbr.38.22.t1	2.375686551	3.566718213	1.314847585
gbr.38.36.t1	3.846968916	3.513100531	2.28828131
gbr.38.48.t1	4.598588343	3.206978672	2.744036622
gbr.38.52.t1_gbr.38.51.t1	78.7167	90.62918925	52.38902013
gbr.38.58.t1	519.5217903	483.8554786	432.5892245
gbr.38.83.t1	150.8618643	134.4664224	70.26233139
gbr.38.85.t1	85.94252618	118.7508136	48.30634807
gbr.380.27.t1	20.55491188	11.58486646	8.500129508
gbr.380.28.t1	346.6474711	276.8886846	123.2076901
gbr.380.4.t1	3.642642471	3.387619326	2.485567014
gbr.383.1.t1	93.11974091	68.10923331	53.68136411
gbr.383.8.t1	1270.701615	1035.95947	662.5611779
gbr.385.8.t1	54.75693268	60.37736111	42.7498965
gbr.387.6.t1	23.74044391	19.1592196	17.21151862
gbr.388.10.t1	87.9209636	97.58854503	45.70503158
gbr.39.12.t1	74.44915667	71.73765886	41.96701791
gbr.39.22.t1	2.931621159	3.355989389	1.846975098
gbr.39.23.t1	17.22139908	20.21690848	16.62454938
gbr.39.28.t1	11.76930321	13.50272618	10.17744345
gbr.39.38.t1	17.88380638	15.21859731	12.84999554
gbr.39.46.t1	112.4748724	117.0318655	51.35235756
gbr.39.48.t1	13.65149428	14.6125435	10.23504921
gbr.39.51.t1	14.01983681	18.0140192	8.355431
gbr.39.70.t1	11.52128427	15.003584	8.117418229
gbr.390.10.t1_gbr.390.11.t1	1.667190846	1.756407819	1.273467759
gbr.390.6.t1	6.686963538	5.709492972	4.230210181
gbr.391.15.t1	14.05977484	6.586712907	1.804992915
gbr.391.4.t1	7.095822261	6.887266805	4.893980495
gbr.393.3.t1_gbr.393.4.t1	100.9892469	96.32302387	77.36928885
gbr.394.10.t1	15.49764601	13.38837309	11.28508341
gbr.396.25.t1	7.346161594	9.209956308	4.691865152
gbr.399.2.t1	1104.613517	1124.311161	444.0147162
gbr.4.10.t1	3.898174014	4.243197	1.759280254
gbr.4.113.t1	6.921515537	10.39163256	4.180302753
gbr.4.12.t1	30.18737847	25.8601509	10.72606061
gbr.4.15.t1	3.193773691	5.023670972	2.013454863
gbr.4.26.t1	5.4010006	4.831078044	3.329883009
gbr.4.28.t1_gbr.4.27.t1	7.765072144	8.841367348	5.838108246
gbr.4.43.t1	5.720862054	4.756006174	2.487649049
gbr.4.53.t1	32.62392798	21.27126609	9.626319771
gbr.4.59.t1	3.247455691	2.672318954	1.959024805
gbr.4.76.t1	32.809591	32.37512315	24.76130462
gbr.4.87.t1	8.860030588	11.92938543	7.348579897
gbr.4.88.t1	4.609843223	6.197288726	4.257130266
gbr.4.9.t1	16.27008489	12.08468399	9.7469771
gbr.4.95.t1	5.28290414	3.813276361	3.806491188
gbr.4.97.t1	2.340417657	2.924610343	1.539341393
gbr.40.120.t1	23.99374442	26.40846959	13.70511596
gbr.40.121.t1	19.34565202	22.85990398	11.90512566
gbr.40.138.t1	14.84439163	13.72216446	6.474903023
gbr.40.139.t1_gbr.40.140.t1	3.116424251	3.971062215	2.157790076
gbr.40.16.t1	7.88332084	9.113532641	5.620383921
gbr.40.162.t1	4.83985368	4.006876735	3.660060928
gbr.40.38.t1	966.9940918	921.8877054	723.0666542
gbr.400.7.t1_gbr.400.8.t1	14.00326299	16.0887469	11.54331439
gbr.401.6.t1	2.664131738	2.674439026	1.233059566
gbr.402.4.t1	7.563940822	7.943580926	4.248067404
gbr.405.13.t1	1532.775619	2074.112266	937.4267665
gbr.405.14.t1	257.5121787	173.981737	149.3057484
gbr.405.2.t1	13.6274463	10.769173	10.72068673
gbr.405.4.t1	11.08972745	12.67288613	7.084638007
gbr.406.2.t1	9.538678362	8.732788756	6.939344218
gbr.407.6.t1	14.94836448	10.13754696	9.302278355
gbr.409.1.t1	6.788622509	7.859140128	5.657920709
gbr.409.4.t1	139.9064391	174.2750749	131.1647179
gbr.41.15.t1	8.958707801	13.24295261	6.322135182
gbr.41.25.t1	6.209880069	6.427572317	3.055029886
gbr.41.27.t1	16.21026083	19.56378968	10.49532811
gbr.41.45.t1	101.1472369	90.65402745	74.58264196
gbr.41.49.t1_gbr.41.50.t1	9.923964903	7.982845616	6.386188918
gbr.41.69.t1	52.26742154	54.94551845	31.9663429
gbr.41.74.t1	3.96646909	2.628211823	1.423819118
gbr.41.83.t1	4.217301847	3.556864633	3.314842381
gbr.41.89.t1	10.94908829	9.791205423	8.417888204
gbr.410.2.t1	7.716845714	5.217946581	4.668045079
gbr.411.1.t1	5.341535011	6.501562859	4.270287697
gbr.411.15.t1	7.904537701	8.268376314	5.17402533
gbr.411.17.t1	3.030390715	3.262826147	2.14083214
gbr.412.14.t1	8.044384261	9.452394752	6.386397707
gbr.412.18.t1	2.809151599	3.002320524	2.552544215
gbr.412.2.t1	4.223102926	5.782107289	3.162961379
gbr.412.5.t1	61.83729516	66.28580685	47.66244654
gbr.414.8.t1	3.423188052	3.880052835	2.15896386
gbr.415.14.t1	11.82191449	9.65442663	7.633599916
gbr.418.13.t1	232.8404443	188.8559675	52.50541879
gbr.418.2.t1	71.97931388	58.5683133	18.77299807
gbr.419.1.t1_gbr.419.2.t1	9.72984552	9.77548247	8.368311692
gbr.42.2.t1	11.34921509	12.65513975	8.00865019
gbr.42.5.t1_gbr.42.6.t1	2.197214628	2.119718036	1.664089979
gbr.42.57.t1	8.761549632	8.672321369	7.140734035
gbr.420.17.t1	69.71565977	84.5629813	31.980806
gbr.422.16.t1	16.93941092	15.12158724	11.2898529
gbr.422.17.t1	19.41359297	19.38264774	13.52339538
gbr.423.6.t1	4.630768417	2.999037444	2.160342908
gbr.424.5.t1_gbr.424.6.t1	9.272192644	8.406465547	6.439682958
gbr.429.3.t1	265.3530274	281.3578439	156.5688638
gbr.43.13.t1	16.63421738	18.88457694	14.66047074
gbr.43.22.t1	18.77422038	13.15950468	9.275130771
gbr.43.3.t1	14.57330511	17.8333145	12.78780934
gbr.43.60.t1	5.703852071	5.306186302	4.235184099
gbr.430.9.t1	14.67843456	10.94632786	6.559400097
gbr.434.10.t1	50.37836042	57.21097814	34.85054039
gbr.434.2.t1	45.9869828	42.85105547	30.86078821
gbr.434.9.t1	4.664002573	5.185363401	2.928122335
gbr.435.4.t1	27.1249752	19.13137901	12.29762942
gbr.435.5.t1	7.964559492	8.631878634	5.377967692
gbr.436.6.t1	11.04051606	12.00951004	11.35012263
gbr.436.7.t1	5.485635209	5.018795929	3.09028969
gbr.438.2.t1	4.586204019	6.707957448	3.753988174
gbr.44.103.t1	19.47208203	12.22871052	6.643923225
gbr.44.19.t1	11.47186719	9.965634418	5.841287206
gbr.44.4.t1	5.337961535	6.267524133	3.796061171
gbr.44.49.t1_gbr.44.50.t1	14.05884891	18.89252637	13.81110123
gbr.44.53.t1	24.09526051	16.15491944	13.19793245
gbr.44.59.t1	10.67167344	7.196526202	4.739356314
gbr.44.60.t1	10.6609479	9.82474354	4.604612008
gbr.44.62.t1	5.811483954	6.242085474	3.695456458
gbr.44.63.t1	47.9817375	54.10459392	22.91947149
gbr.44.72.t1	9.111228012	8.321484207	9.225375424
gbr.44.78.t1	8.246871476	8.181835852	4.731739283
gbr.44.87.t1	5.850690031	7.095080207	4.377240361
gbr.44.99.t1	23.97978156	18.80371091	12.65787273
gbr.441.1.t1	21.8088082	21.29049594	15.21515202
gbr.441.2.t1	7.301082744	7.599454354	4.76331059
gbr.441.3.t1	3.950415833	4.179296646	2.645559301
gbr.441.8.t1	12.75121247	12.99071145	6.817756959
gbr.442.14.t1	1.59385089	1.966683742	1.352336194
gbr.446.2.t1	804.05628	447.6709694	392.2736627
gbr.447.28.t1	7.646608767	8.392417132	4.773109368
gbr.447.33.t1	55.57562954	34.64653903	12.18568072
gbr.447.5.t1	26.11860495	27.67481486	19.43820369
gbr.449.13.t1	3.361865339	3.38355063	2.283559194
gbr.45.14.t1_gbr.45.15.t1	22.2339482	22.37018062	20.64384655
gbr.45.19.t1	36.80495993	34.66213633	24.74049184
gbr.45.49.t1	8.134239656	10.1707687	5.894076991
gbr.45.7.t1	11.07306612	6.734996284	2.876817514
gbr.450.8.t1	36.50135098	53.37717471	17.57560943
gbr.451.3.t1	9.419931937	13.15712726	6.592118919
gbr.456.1.t1	5.403292491	4.706435829	3.479365351
gbr.457.8.t1_gbr.457.9.t1	5.191306903	7.503058236	3.087253013
gbr.458.3.t1_gbr.458.4.t1	11.67075559	13.04332834	10.45469535
gbr.458.5.t1	15.57403395	12.9988599	13.82725845
gbr.458.6.t1	27.01322278	17.51123878	13.58828863
gbr.46.26.t1	88.01721833	77.86976311	62.37212162
gbr.46.33.t1	20.48676494	13.98929419	7.489417715
gbr.46.46.t1	138.4287469	54.06298939	16.43354061
gbr.46.47.t1	6.144663197	2.623495482	0.866038495
gbr.46.61.t1	2.261159864	2.907792399	1.383738947
gbr.46.67.t1	10.64798072	11.52905341	5.819632197
gbr.463.15.t1	22.86235318	24.38155172	17.61136683
gbr.465.28.t1	2.897391791	2.792512183	0.534951229
gbr.467.2.t1	24.03339745	22.6703131	15.30075002
gbr.468.32.t1	13.2865315	14.71621053	9.716964143
gbr.47.2.t1	38.41743778	34.67560689	19.1017692
gbr.47.21.t1_gbr.47.23.t1	0.948460566	0.995763623	0.429254258
gbr.47.30.t1	6.057266956	6.29858541	3.758052316
gbr.47.31.t1_gbr.47.32.t1	417.8848416	286.0111515	130.1042834
gbr.47.44.t1	69.37172293	78.02355893	63.04623991
gbr.47.62.t1	29.15877277	21.29061968	13.94331755
gbr.47.67.t1	3.806460474	4.549443067	3.049335922
gbr.47.7.t1	85.41612768	71.27097119	51.26190252
gbr.471.8.t1	10.27285297	11.1610955	11.75366262
gbr.473.7.t1	13.78705028	12.92332738	9.542874
gbr.475.4.t1	19.38853181	17.88234796	11.00548295
gbr.475.5.t1	66.39317737	94.05333815	57.96099313
gbr.476.10.t1	64.40016176	88.33703273	42.10747515
gbr.477.4.t1	37.62251163	32.51414729	24.67327146
gbr.478.2.t1	11.73856386	13.28368449	9.268374779
gbr.478.5.t1	8.025700828	11.02579081	6.364643388
gbr.479.1.t1	5.114012532	6.885302722	2.704931083
gbr.48.13.t1	94.82170829	60.34702468	33.58329562
gbr.48.14.t1_gbr.48.15.t1	9.14708579	10.37459992	8.814935733
gbr.48.30.t1	113.3446999	110.203994	95.13806614
