Sample:	Cof	Com	Cow
gbr.26.59.t1	5.314233907	5.793259439	16.62034777
gbr.198.25.t1_gbr.198.26.t1	9328.721515	1514.704806	16506.4685
gbr.8.129.t1	3.224891368	2.249561102	7.215641323
gbr.236.13.t1	123.8866429	18.32090458	199.6564119
gbr.5.77.t1	1.033373759	0.366332147	0.982552464
gbr.197.35.t1	0.665994141	0.106795418	0.168597877
gbr.44.72.t1	10.51477026	7.113787471	2.215279936
gbr.505.7.t1	10.27731337	10.58846652	10.5371998
gbr.146.10.t1	8.966797052	5.134443201	16.45789979
gbr.11.171.t1	5.506501497	2.519548875	8.016364168
gbr.25.50.t1	114.4240762	84.27598159	165.2732391
gbr.11.37.t1	4.808035536	2.051833644	2.170789855
gbr.471.8.t1	6.049590423	1.17214273	3.703830634
gbr.106.35.t1	2.376853571	1.564126469	0.789503068
gbr.121.35.t1	2.054567794	0.77836763	1.866179122
gbr.55.53.t1	8.640020146	2.49638148	0.31968724
gbr.564.3.t1	99.72985047	17.50457121	8.174141366
gbr.6.22.t1	6.059821599	1.466139808	10.68025794
gbr.19.87.t1	1.525483391	1.070171376	0.652621165
gbr.69.43.t1	54.96163931	85.33025058	51.09769995
gbr.11.55.t1_gbr.11.57.t1	12.12032156	10.18464594	4.054612816
gbr.12.21.t1	2.344037617	1.289707845	2.550188565
gbr.184.13.t1	0.640078103	0.223070563	0.225028973
gbr.114.13.t1	0.446777689	0.066534078	0
gbr.44.49.t1_gbr.44.50.t1	17.64160793	25.0093388	12.59958396
gbr.215.30.t1_gbr.215.33.t1_gbr.215.35.t1	0.436794963	0.179541436	0.162721323
gbr.57.28.t1	0	0	0
gbr.76.47.t1	0.807317593	0.841025982	0.604279364
gbr.64.22.t1	9.140320509	4.368131049	12.94639202
gbr.89.33.t1	99.57622474	125.8046291	46.74299378
gbr.187.19.t1	0.963140281	0.715537041	0.236755188
gbr.264.2.t1	3.436283079	1.730853338	0.369504784
gbr.315.21.t1	104.0937808	135.3617228	83.27318098
gbr.39.23.t1	4.999695129	1.314723317	2.189924972
gbr.157.35.t1	0.798616476	0.620958977	0.903881489
gbr.230.7.t1	0.151697759	0.459170699	0.802812414
gbr.105.35.t1	5.749046446	6.600684799	1.470987772
gbr.28.32.t1	3.975304089	1.734534582	4.427773836
gbr.112.42.t1	0.373073002	0.116543632	0.229211077
gbr.139.81.t1	1.908014752	0.7863292	1.713887646
gbr.72.69.t1	26.05040689	25.67735336	26.40178429
gbr.233.10.t1	2.878135994	4.250745724	0.65784884
gbr.6.231.t1	9.309570556	3.733301573	10.42412114
gbr.4.87.t1	3.055590513	1.052882896	1.446518674
gbr.143.25.t1	3.202608273	1.927400593	2.897335769
gbr.53.110.t1	1.967800603	1.10874655	1.165196042
gbr.255.15.t1	1.330371505	0.681175316	1.238285506
gbr.21.55.t1	3.172234323	1.398850913	2.400476949
gbr.90.46.t1	1.86588004	0.677493541	0.912501324
gbr.207.27.t1	4.397431224	2.205837212	6.734373008
gbr.359.4.t1	0.700894055	0.106411244	0.688965119
gbr.38.1.t1	2.706486002	0.614067388	0
gbr.114.16.t1	0.1372879	0.292700486	0
gbr.220.10.t1	0.624895792	0.276358196	0.48180884
gbr.65.58.t1	1.019454694	0.306420777	0.650711411
gbr.239.2.t1	1.730284153	2.0556345	0.897322068
gbr.32.13.t1	3.30112056	0.528610801	1.342186779
gbr.182.62.t1	2.313730384	0.369043256	0.701095538
gbr.48.50.t1	1.99197268	0.785384066	0.613032808
gbr.7.107.t1	23.89789842	27.14501164	13.27412701
gbr.3.81.t1	2.291465219	1.603701302	0.654974713
gbr.37.71.t1	0.243466733	0.173131836	0.233583269
gbr.116.6.t1	8.30486335	4.336358291	2.714291709
gbr.120.19.t1_gbr.120.20.t1	1.309011597	1.23639671	1.669527109
gbr.7.69.t1	10.43859494	10.0400741	2.722221677
gbr.202.8.t1	0.193896016	0.185949269	0.080668554
gbr.116.36.t1	6.958650655	3.270978415	5.867439609
gbr.438.2.t1	1.300574469	0.639362512	0.850241986
gbr.127.15.t1	0.616178791	0.463918948	0.752516914
gbr.191.38.t1_gbr.191.40.t1	2.061125202	0.745898458	1.156239734
gbr.237.26.t1	3.213073058	0.64681396	1.617801644
gbr.295.2.t1	1.205011185	0.700764996	0.569587383
gbr.379.5.t1	5.145639023	1.384620411	0.630545441
gbr.1.53.t1	2.813871402	1.3847262	1.700238726
gbr.111.15.t1	1.582821513	1.080592458	0.188389236
gbr.84.65.t1	7.34402583	0.943814857	2.647583925
gbr.11.143.t1	73.21320825	53.95247338	117.2172797
gbr.5.106.t1	0.021659634	0.173042779	0.405048184
gbr.56.109.t1_gbr.56.107.t1	2.140289123	1.629088561	1.551172926
gbr.10.27.t1	9.049851841	22.41505628	46.73920518
gbr.13.3.t1	1.595603534	1.035679309	1.947128882
gbr.16.66.t1	3.392663475	1.79711643	0.717090262
gbr.67.5.t1	17.95216792	8.658067143	6.685804138
gbr.151.28.t1_gbr.151.29.t1	2.610252559	1.049065201	1.935331852
gbr.256.15.t1	0.253050795	0.080886932	0.233144107
gbr.379.8.t1	69.35760505	49.21155411	55.71091821
gbr.475.5.t1	33.4251382	16.73934457	6.739925548
gbr.25.166.t1	17.9579258	20.42024148	3.4141332
gbr.331.6.t1	1.75850614	0.843410586	1.192041101
gbr.17.17.t1	1.686683148	1.529265123	0.638914251
gbr.32.4.t1	2.144900642	0.31881854	0.770208045
gbr.4.88.t1	1.529378359	1.561841183	1.126319566
gbr.88.43.t1	21.63335166	19.36180046	6.504472456
gbr.36.29.t1	1.600459226	1.077310998	0.373645488
gbr.363.4.t1	1.358729224	0.145738439	0.209083494
gbr.92.6.t1	30.17806769	31.36935667	9.808132016
gbr.329.2.t1_gbr.329.3.t1	3.63661839	5.400474671	3.342532948
gbr.564.4.t1	7.75074717	1.456328052	0
gbr.409.4.t1	81.99861296	90.11640553	85.36407052
gbr.183.49.t1	0.438310709	0.155889871	0.112898226
gbr.48.14.t1_gbr.48.15.t1	2.110729454	1.573689048	1.544434701
gbr.67.22.t1	2.505069088	1.301657185	0.911583409
gbr.159.18.t1	3.082250055	2.657312254	2.224308244
gbr.54.48.t1	2.978191725	1.258618335	1.061423823
gbr.458.3.t1_gbr.458.4.t1	5.200638435	4.182735676	6.85840663
gbr.21.1.t1	7.572007288	6.526291914	3.136505087
gbr.38.22.t1	0	0	0
gbr.32.106.t1	5.831238773	3.146070648	1.118817085
gbr.5.12.t1	226.7206975	333.7486325	231.5549931
gbr.3.3.t1	0.079789095	0.191135362	0
gbr.43.13.t1	7.605007513	5.167161046	2.463493119
gbr.54.47.t1	2.440537856	0.569782144	0.7482065
gbr.149.6.t1	1.184633312	0.869256203	1.067701487
gbr.204.24.t1	5.951672823	7.297362949	10.39344908
gbr.93.40.t1	15.98775374	10.0299432	11.7895432
gbr.110.4.t1	40.03160593	45.22287716	25.50144791
gbr.375.8.t1	22.48281826	17.65698252	24.6789254
gbr.81.204.t1	0.596627498	1.855811712	0.33938427
gbr.31.93.t1	3.388474328	0.447222011	0.510989806
gbr.109.26.t1	0.885436231	0.304721811	0.21280852
gbr.163.9.t1_gbr.163.10.t1	4.831445281	2.80478275	3.599825927
gbr.2.233.t1	0.116766071	0.367812577	0
gbr.134.40.t1	51.44217597	50.75668276	43.647708
gbr.140.35.t1	33.01461388	36.28696176	25.32700186
gbr.181.33.t1	43.84154087	40.75136821	33.72177435
gbr.4.113.t1	1.760595354	0.820526319	0.950934305
gbr.58.118.t1	5.67138257	4.180765881	1.365536184
gbr.121.21.t1_gbr.121.26.t1_gbr.121.29.t1	2.12450902	1.896010112	1.827405477
gbr.242.3.t1	6.82820552	7.95410418	2.282381406
gbr.27.43.t1	1.895513953	0.590528127	0.454156853
gbr.457.8.t1_gbr.457.9.t1	1.728823695	2.126558585	0.367369915
gbr.199.24.t1	9.093377847	10.88298708	8.78773579
gbr.324.16.t1	14.43483635	8.701190807	3.363376254
gbr.39.28.t1	5.990167971	7.152692776	6.756529272
gbr.86.7.t1	0	0	0
gbr.241.15.t1_gbr.241.16.t1	3.489605783	1.190109703	2.292989629
gbr.476.10.t1	8.843831824	3.039810449	1.291432737
gbr.27.55.t1	3200.877417	3507.149455	1599.34297
gbr.342.7.t1	8.757591003	10.28703423	5.797220114
gbr.411.1.t1	0.989954481	0.440126003	0.719054389
gbr.50.45.t1	29.41665745	14.36922227	11.05680734
gbr.70.63.t1	4.478984277	2.000363219	2.286786159
gbr.17.35.t1	2.668054856	0.366212897	0.56782334
gbr.58.97.t1	2.286897256	1.233664252	0.605505912
gbr.39.70.t1	5.750439805	4.005092295	2.746636722
gbr.8.90.t1	0.45065607	0.238722331	0.201502588
gbr.157.34.t1	0.391155403	0.102343647	0.271547584
gbr.6.228.t1	4.061068909	2.053070087	1.804280513
gbr.330.9.t1	5.179944027	0.500922768	1.696901999
gbr.72.30.t1	3.235875974	5.610322441	2.708643936
gbr.226.3.t1	7.758181696	4.577945271	3.480999914
gbr.47.67.t1	0.801662621	0.833279273	0.468505225
gbr.81.75.t1	1.926185511	2.159553665	1.175497487
gbr.110.82.t1	4.886228718	2.67967354	3.453581811
gbr.284.23.t1	1.299056016	0.937504113	0.671557639
gbr.73.54.t1	12.0652199	15.3209472	5.993689186
gbr.302.18.t1	10.13457367	12.09037645	0.253106928
gbr.405.13.t1	1818.071374	691.8649983	213.6140214
gbr.45.49.t1	6.234359342	4.139640392	2.130071266
gbr.167.19.t1	14.05763865	12.49669376	16.72416065
gbr.130.45.t1	29.87118357	36.61998603	35.50771037
gbr.6.159.t1	5.311558335	2.765507911	4.938970014
gbr.409.1.t1	2.790588909	1.77644917	1.349957293
gbr.84.4.t1	3.611549157	3.742452021	3.287450949
gbr.172.41.t1	10.41322119	9.821650987	4.992131959
gbr.59.34.t1	0.854062623	0.484416101	1.283222172
gbr.108.17.t1	31.14407479	18.55375189	11.49916513
gbr.3.13.t1	21.39385728	26.43591223	15.60247678
gbr.360.11.t1	2.059885594	2.808497552	3.349024087
gbr.3.85.t1	4.002124856	1.352770565	1.075302752
gbr.32.56.t1	77.01987249	100.7967153	34.59420677
gbr.211.13.t1	3.508633203	0.911327273	0.672201312
gbr.270.3.t1	23.70105137	10.19673713	28.43915471
gbr.17.63.t1	53.79116587	24.91833464	37.47504076
gbr.343.15.t1	0.466499863	0.199961432	0.31118799
gbr.142.65.t1	2.475194299	2.383700646	0.448259084
gbr.488.1.t1	13.06030356	6.945312319	4.174099733
gbr.136.37.t1	5.042319861	2.268583938	1.829661826
gbr.105.28.t1_gbr.105.26.t1	11.89306578	5.711316529	7.232655009
gbr.41.15.t1	1.789617595	0.158898211	0.454655236
gbr.43.3.t1	5.704924181	4.490213713	7.908880034
gbr.224.3.t1_gbr.224.5.t1	0.468305317	0.117571775	0.200218396
gbr.243.7.t1	2.434540101	3.781103649	2.849854339
gbr.345.3.t1	4.21837301	2.699581413	5.53136947
gbr.478.5.t1	1.778015058	1.106548127	0.835901588
gbr.5.31.t1	1.293127321	0.939490698	0.590914044
gbr.309.23.t1	2.305003693	0.66006758	1.033571293
gbr.56.17.t1	5.902784754	1.727609161	1.009625281
gbr.10.30.t1	1.014476085	1.035123626	0.693618093
gbr.5.102.t1	5.852077098	7.355518437	14.98967492
gbr.137.24.t1	32.06836131	29.24419853	22.08491469
gbr.102.3.t1	1.303619377	0.442779227	0.258892293
gbr.105.37.t1	0.72555347	0.531318472	0.425318712
gbr.58.50.t1	35.13080977	16.29629449	1.489142901
gbr.830.1.t1	1.099903873	0.777350806	0.785003751
gbr.53.32.t1	7.126111937	5.839526623	4.176601802
gbr.31.79.t1	6.077638805	5.960755351	1.771291975
gbr.37.84.t1	3.131676357	1.442955562	1.076487784
gbr.2.9.t1	8.042864594	5.226601752	1.175598759
gbr.47.44.t1	22.30193915	15.17193743	6.589783354
gbr.75.83.t1	3.735808858	1.387742444	1.190910718
gbr.141.31.t1	5.10173548	6.65654898	3.274136942
gbr.108.21.t1_gbr.108.19.t1	1.471684353	0.761191358	0.987402302
gbr.112.9.t1	2.436663429	1.441633143	1.258152157
gbr.21.63.t1	11.50349667	13.057297	3.804347245
gbr.350.22.t1	6.202020097	2.405730851	2.565093033
gbr.174.23.t1	9.141810423	10.27827237	6.425668255
gbr.6.31.t1_gbr.6.33.t1_gbr.6.28.t1	2.499235878	1.223801455	2.456568375
gbr.7.47.t1	18.78813279	14.81084731	10.57995668
gbr.101.9.t1	0.775677315	0.460574028	0.693454006
gbr.72.72.t1	5.15022654	9.22996049	2.915758668
gbr.51.11.t1	8.256275055	5.647652126	5.235261648
gbr.63.51.t1_gbr.63.52.t1	3.070969502	3.069992221	2.11028401
gbr.451.3.t1	7.925341459	5.41837487	1.744263758
gbr.489.4.t1	0.59425366	0.31196761	0.140827754
gbr.89.37.t1	7.253871484	10.249813	1.782196234
gbr.127.25.t1	2.327249393	1.95469712	1.587988883
gbr.2.239.t1	8.691579184	7.673167826	4.52300556
gbr.139.28.t1	0.355108982	0.031852076	0.054170555
gbr.37.104.t1	8.556793464	5.601285332	2.972277262
gbr.262.4.t1	2.432487954	1.129955464	0.496294357
gbr.4.15.t1	1.202334522	0.615711151	1.571392404
gbr.208.46.t1	1.231281483	1.232861867	1.055211985
gbr.442.14.t1	0.752078374	0.48846624	0.724731097
gbr.71.18.t1	1.239914925	0.507161038	0.462701704
gbr.221.49.t1	0.862104171	0.462370835	1.940361463
gbr.221.83.t1	3.744288834	2.720236584	0.64907956
gbr.139.84.t1	4.187436961	1.800986504	6.047577966
gbr.123.1.t1	17.22569166	11.45637969	8.104544206
gbr.412.2.t1	1.893735794	1.635055942	2.442827275
gbr.24.3.t1	0.561770814	0.642291089	0.581649839
gbr.162.15.t1	6.694771942	6.971993845	3.037685099
gbr.488.18.t1	3.368826338	1.825818622	2.49104185
gbr.230.9.t1	1.134188298	1.432521976	1.949634606
gbr.5.4.t1	8.320761266	4.404626053	1.957823368
gbr.40.16.t1	7.201608949	5.105068201	3.594386484
gbr.8.23.t1	0.697917895	0.713930135	0.487958769
gbr.126.32.t1	3.245513412	0.729738808	1.742345705
gbr.130.1.t1	42.95502806	27.94363278	31.99380189
gbr.50.5.t1	2.397242222	0.520069357	0.727800933
gbr.512.18.t1	2.447478964	4.050664702	2.770051995
gbr.53.29.t1_gbr.53.30.t1	6.447540928	8.415743203	3.991587916
gbr.23.57.t1	1.843595703	2.095309956	1.134893101
gbr.4.28.t1_gbr.4.27.t1	3.974594992	1.43970882	1.112205875
gbr.163.49.t1	3.761177479	2.077523627	1.494617826
gbr.35.50.t1	1.691783528	0.594198672	1.815181352
gbr.58.64.t1	26.54263062	22.33958956	27.81095006
gbr.94.50.t1	71.44538241	65.23503213	44.95236099
gbr.194.38.t1	0.641546112	0.330260647	0.197278091
gbr.30.15.t1	1.854534088	0.560101216	0.760416039
gbr.696.4.t1	88.15226993	27.80301001	21.1403511
gbr.176.12.t1_gbr.176.13.t1	5.367874332	3.309088761	0.978489816
gbr.14.116.t1	1067.723469	1192.13689	987.3774465
gbr.149.12.t1	0.749572033	0.157627145	0.2373703
gbr.291.1.t1	36.16663413	41.59853081	35.14672588
gbr.515.6.t1	0.553201484	0.556643295	0.426777538
gbr.64.89.t1_gbr.64.88.t1	1.762380722	1.059007806	1.978443688
gbr.33.32.t1	37.72886501	38.72248727	16.61704375
gbr.134.38.t1	15.27771389	6.004882939	9.012429331
gbr.62.31.t1	1.121348037	1.138923034	0.868861992
gbr.513.23.t1	3.233304021	1.346495834	1.243795385
gbr.8.72.t1	13.0757828	12.21237227	2.179358897
gbr.595.5.t1	12.80684956	7.027159605	3.086827686
gbr.2.126.t1	0.829304429	0.380678877	1.170232949
gbr.31.52.t1	5.381664306	3.555240605	1.51376018
gbr.147.33.t1	8.105524151	4.839116982	2.856222805
gbr.35.104.t1	34.59166444	45.72148415	38.85891965
gbr.149.27.t1	0.951613426	0.752821307	0.523548269
gbr.19.195.t1	46.44223637	43.06469545	14.97872095
gbr.304.13.t1	0.458431511	0.230458116	0.241823082
gbr.254.2.t1	6.625271413	1.823886608	0.55045682
gbr.52.71.t1_gbr.52.72.t1	1.271349585	0.790762836	1.332643761
gbr.119.25.t1	293.7700252	369.2626929	153.0490554
gbr.108.26.t1_gbr.108.27.t1	68.55787963	79.87648677	5.064816407
gbr.7.84.t1	29.59210736	27.16096063	24.71259876
gbr.132.7.t1_gbr.132.8.t1	0.59700242	0.308574731	0.408909923
gbr.29.59.t1	2.733620843	2.326412358	0.47261002
gbr.480.11.t1	19.03357982	4.58686343	7.450183231
gbr.262.3.t1	2.895185525	1.175759815	1.157487752
gbr.114.3.t1	6.662996147	6.388885412	1.99951852
gbr.76.113.t1	0.190546584	0.211692972	0.727764521
gbr.111.14.t1_gbr.111.16.t1	3.358089938	3.623932534	2.417041539
gbr.232.16.t1	2.744521044	1.094516558	0.80759243
gbr.364.19.t1_gbr.364.18.t1	0.126271739	0.057480175	0.046833666
gbr.55.67.t1	7.788033496	1.601528968	7.910696933
gbr.111.57.t1	2.125933855	2.043703904	1.640500437
gbr.414.8.t1	0.349060117	0.257744532	0.162386498
gbr.151.61.t1	6.18234498	7.334894598	6.122648032
gbr.98.2.t1	6.665170241	8.954195168	1.119180162
gbr.254.20.t1	0.308425084	0.413194633	0.104867571
gbr.322.10.t1	0.180071464	0.235726136	0.236558186
gbr.37.122.t1	66.68475344	57.397919	11.18545519
gbr.71.15.t1	253.282889	295.7122087	60.7850772
gbr.75.33.t1	25.16220492	11.93830388	11.4468322
gbr.84.14.t1	5.203444251	9.225531919	4.966703313
gbr.405.4.t1	1.534330933	0.207269525	0.978586666
gbr.151.54.t1	17.1957887	9.289228562	1.800216072
gbr.203.25.t1	7.875585497	5.540281441	1.147603943
gbr.39.22.t1	1.060524971	0.951304533	0.753758678
gbr.42.2.t1	4.961489365	1.40696523	1.181110586
gbr.75.41.t1	0.283864233	0.587927504	1.04200255
gbr.113.11.t1	21.90001644	15.6874053	5.449527229
gbr.420.17.t1	28.12078979	14.61753498	9.799223158
gbr.38.52.t1_gbr.38.51.t1	24.04706107	1.99345099	4.670765594
gbr.59.5.t1	95.41410306	70.26619583	46.16419431
gbr.89.34.t1	15.94237714	9.656242429	6.444930088
gbr.696.5.t1	14.97995778	1.8382167	0.532248785
gbr.15.3.t1	0.283111603	0	0.804997795
gbr.356.15.t1	30.73674249	26.27422369	16.35392656
gbr.40.121.t1	4.541050017	3.471341049	1.183611962
gbr.5.112.t1	1.022913656	0.1330221	0.270804782
gbr.232.33.t1	1.6950337	0.93593602	0.133467276
gbr.385.8.t1	50.2555547	50.37460252	18.94622933
gbr.151.85.t1	63.96950597	65.65353724	30.09278147
gbr.71.21.t1	2.934185233	1.801135513	2.166900765
gbr.85.11.t1_gbr.85.12.t1	20.57515246	17.60978139	11.67748973
gbr.139.37.t1	4.877561444	5.45013995	0.238376344
gbr.1.11.t1	22.10148228	15.49201113	10.59521662
gbr.123.2.t1	13.42210309	9.642837836	2.867187882
gbr.33.81.t1	756.5786397	1372.371878	646.1873709
gbr.98.63.t1	4.902140284	4.520738907	1.655509271
gbr.108.30.t1	16.4653118	24.42468041	6.294654081
gbr.27.54.t1	8.745833225	8.110657235	3.477053328
gbr.49.42.t1	3.127146702	2.30880232	1.402728544
gbr.434.10.t1	20.62470702	24.53500569	14.50289698
gbr.323.15.t1	9.922940282	9.041127141	2.677594168
gbr.5.92.t1	29.75176616	33.6808228	34.79183094
gbr.8.46.t1	30.06494396	25.9005767	16.02534106
gbr.226.18.t1	15.33671896	12.25759382	1.319911731
gbr.72.77.t1	3.09597022	5.754115214	4.494676056
gbr.2.183.t1	2.428595099	0	0
gbr.1.177.t1	130.1517536	84.3602249	23.50314708
gbr.1.62.t1	3.680080375	1.012844576	0.863351458
gbr.174.34.t1	37.40027962	42.19816171	30.77551921
gbr.30.8.t1	28.5277579	40.64253345	17.97844499
gbr.182.47.t1	1.176128074	0.30114816	0.476760132
gbr.178.15.t1	1.960772179	0.519049457	0.316628135
gbr.24.54.t1	20.23378236	4.678650547	6.954124647
gbr.175.19.t1	1.999567318	0.854767609	0.457384411
gbr.468.32.t1	0.341936945	2.441593734	0.497294256
gbr.245.8.t1	5.975644975	4.608897952	1.808169383
gbr.249.27.t1	5.950986713	9.620652431	10.89907446
gbr.24.37.t1	0.739186251	0.456969731	0.348168013
gbr.279.25.t1	8.499209898	8.805262199	10.32986849
gbr.108.31.t1	32.36846539	19.96563111	15.02340602
gbr.17.96.t1	6.93829903	4.344404405	0.548041412
gbr.225.54.t1	5.903900789	4.102094557	4.441499787
gbr.26.51.t1	9.972753136	6.771512148	4.706873088
gbr.149.25.t1_gbr.149.22.t1	1.530000606	1.152401408	0.768857136
gbr.723.2.t1	15.88322296	10.34993708	17.67283438
gbr.19.23.t1	2.057332458	1.121134884	0.954172343
gbr.530.10.t1	1.104194484	0.162623653	0.655962929
gbr.58.92.t1	23.9972768	24.82606058	31.85148
gbr.107.2.t1	0.891152786	0.292214476	0.806782041
gbr.204.31.t1	5.027663107	2.72327142	1.957890264
gbr.24.1.t1	2.747406032	1.975309811	3.004671066
gbr.372.11.t1	3.414312279	1.583839867	3.640900647
gbr.80.39.t1	47.29846649	14.84661423	21.24328616
gbr.222.13.t1	26.73142399	28.72376006	24.11978731
gbr.78.15.t1	0.03492544	0.601224936	0
gbr.109.29.t1	11.36947973	10.94416094	10.02986353
gbr.142.34.t1	0.595459138	0.472896851	0.291052065
gbr.143.31.t1	33.28516881	42.48572005	29.47880297
gbr.104.49.t1	21.62022094	8.347356902	5.627691853
gbr.129.19.t1	3.758507084	4.04891572	0.596121456
gbr.485.17.t1	1.411479062	0.942651929	1.340875552
gbr.40.139.t1_gbr.40.140.t1	0.904528564	0.125294952	0.610420251
gbr.450.8.t1	1.288167798	0.698555394	0.651726703
gbr.11.122.t1	11.99433138	10.50285602	38.74227629
gbr.105.1.t1	23.41947859	5.04194186	13.53981254
gbr.235.16.t1	1.584483987	0.36350371	0.986996454
gbr.3.102.t1	4.733062247	4.601396039	0.891498917
gbr.55.7.t1	2.477148171	4.885319075	0.392650868
gbr.221.35.t1	2.578579193	0.494859412	0
gbr.133.29.t1	1.508689805	1.045306885	0.504304467
gbr.226.20.t1	1.22099386	0.799930399	0.047724725
gbr.19.165.t1	840.8073404	443.3425196	358.6636947
gbr.2168.1.t1	6.353361268	1.655478904	0
gbr.31.57.t1_gbr.31.58.t1	8.087131021	12.24309253	4.765717462
gbr.38.85.t1	31.43097512	31.30133521	7.658228497
gbr.11.114.t1	9.465231676	7.498288057	7.061379143
gbr.85.22.t1	369.7859775	171.9442159	40.56313026
gbr.177.24.t1	0.563947859	0.17347131	0.161903733
gbr.512.14.t1	11.71491551	3.701122286	3.201510302
gbr.142.24.t1	12.83072806	9.859105036	8.832344532
gbr.44.87.t1	3.48662675	5.450274518	1.675110668
gbr.412.14.t1	8.214753547	8.167727307	1.332064932
gbr.400.7.t1_gbr.400.8.t1	4.632588176	4.55576053	1.769472352
gbr.58.43.t1	218.9279448	125.5913273	96.89116487
gbr.1669.1.t1	2450.538308	1091.332081	260.9955018
gbr.77.25.t1	2.737475669	1.618567189	0.79716425
gbr.245.11.t1	0.600596979	1.456618847	0.521088556
gbr.112.6.t1	1.166349204	0.273988172	0.144951265
gbr.81.156.t1	6.349237648	4.448596645	0.791968218
gbr.5.5.t1	9.11505738	5.770468202	2.111846338
gbr.396.25.t1	1.276462925	0.192910287	0.493556605
gbr.81.62.t1	67.74215591	14.39720873	4.23050325
gbr.56.80.t1	0.718534557	0.433379588	0.246186407
gbr.39.51.t1	5.722559343	1.808425821	2.648131147
gbr.245.6.t1	1.486452762	1.67448507	0.84982461
gbr.317.7.t1	1.981013148	0.587351463	0.677456468
gbr.120.33.t1	5.737879229	7.144222905	3.821522238
gbr.5.36.t1	8.331153726	4.455396151	3.71955973
gbr.134.21.t1	24.13477462	45.96348943	16.19783124
gbr.225.14.t1	13.89075678	10.54184888	7.012175649
gbr.55.75.t1	64.31836067	113.4684427	33.32742208
gbr.164.30.t1	5.989332279	1.972405077	1.65176035
gbr.203.3.t1	131.0864533	156.7680287	112.4858691
gbr.4.97.t1	0.028243131	0	0.122958663
gbr.304.5.t1	5.765584729	3.954143863	1.809388221
gbr.568.1.t1	4.278361521	3.32711007	2.871397348
gbr.182.30.t1	2.495826944	1.904689359	0.664959629
gbr.18.13.t1	31.91714538	24.86296048	12.49225348
gbr.412.18.t1	0.814705078	0.363025123	0.475749411
gbr.2.71.t1	1.170538667	0.407625936	0.282390249
gbr.75.49.t1	11.42851612	8.701695147	1.293331413
gbr.479.1.t1	0.942670897	1.961195677	0.60767049
gbr.27.49.t1	3.281909219	1.683001586	0.123029705
gbr.46.61.t1	0.469465187	0.584539937	0.604255091
gbr.216.17.t1	0.602155763	0.884383676	0.189889802
gbr.549.5.t1	0.513518826	0.311629781	0.268599318
gbr.232.22.t1	11.03417505	8.234205752	2.711110236
gbr.84.52.t1	22.25500455	16.94825582	2.501432498
gbr.79.31.t1	1.390274252	0.490158769	0.250956672
gbr.34.59.t1	71.85466166	74.03522551	36.79271398
gbr.24.92.t1	1.099492001	0.38216602	0.548274794
gbr.99.43.t1	11.91018384	10.38338565	2.790407002
gbr.56.62.t1	1.843646936	3.971232057	3.290256584
gbr.856.6.t1	0	0	0
gbr.2.159.t1	10.11607149	4.263762001	6.402445497
gbr.35.82.t1	39.00600017	32.5837422	12.56022882
gbr.10.17.t1	2.135269832	2.797281905	0.819554041
gbr.93.24.t1	3.710826682	1.737139655	2.411072354
gbr.354.6.t1	4.969862543	3.846208369	4.008567785
gbr.9.88.t1	16.84146585	22.71415368	4.577363452
gbr.2.67.t1	43.48024981	34.11819781	7.967089061
gbr.318.57.t1	0.480677188	0.112962574	0.856493619
gbr.107.29.t1	1.935708268	0.690677311	0.561766311
gbr.145.19.t1	1.140702776	0.060869245	0.252055003
gbr.310.1.t1	29.00551707	17.96100701	18.11411468
gbr.12.76.t1	7.667779978	5.54231878	1.115694827
gbr.221.100.t1	0	0	0
gbr.41.27.t1	3.669465912	1.675704566	2.656672524
gbr.7.53.t1	13.67624661	13.73076397	7.499764739
gbr.2.198.t1	3.875433247	2.327323124	1.43519399
gbr.291.7.t1	4.049668152	2.877158614	3.711613202
gbr.59.7.t1	126.4084563	86.82781915	38.49726888
gbr.478.2.t1	1.911129132	2.462539502	0.637766569
gbr.6.57.t1	115.2620121	98.68301007	36.762711
gbr.90.56.t1	52.91544337	45.66861868	22.22525121
gbr.265.11.t1	25.78396473	25.05569197	24.97315391
gbr.65.61.t1	3.649791755	3.466766581	1.822633673
gbr.498.9.t1	0.10084391	0.385589336	0
gbr.253.12.t1	0.045223878	0.170643122	0
gbr.306.8.t1	3.538066932	2.494737577	0.649145033
gbr.221.84.t1	16.18474431	24.97922152	8.148449073
gbr.74.9.t1	11.64670373	6.917549684	4.993150135
gbr.162.26.t1	1.18705953	1.857106186	0.355112194
gbr.113.23.t1_gbr.113.24.t1	39.94747569	42.71587293	12.30294253
gbr.44.4.t1	3.66977044	2.261634309	0.523692242
gbr.174.41.t1_gbr.174.42.t1	1.121589943	0.640098281	0.606082857
gbr.65.37.t1	2.821270463	2.460741501	2.523611946
gbr.5.60.t1	0.389742634	0.46052921	0.436736364
gbr.93.4.t1	0.351077675	0.311634181	0.273649179
gbr.153.10.t1	17.28020225	17.73672259	19.18648743
gbr.350.32.t1	0.440517626	5.480261129	1.124208695
gbr.72.116.t1	8.459406717	6.138339914	3.938436643
gbr.9.78.t1	1526.169673	4941.031122	2325.640048
gbr.17.71.t1	0.202887417	0.356823956	0.102062047
gbr.69.29.t1	2.75874415	1.347488201	1.027411635
gbr.72.50.t1	5.152654119	4.394330699	4.118738678
