Sample:	Paf	Pam	Paw
gbr.278.6.t1	55.03872893	51.21535093	45.30572275
gbr.65.67.t1	8.054270359	6.512564729	3.766343602
gbr.147.15.t1_gbr.147.14.t1	8.857528466	7.293891136	4.835399128
gbr.103.26.t1	11.41467248	9.283502017	8.720482804
gbr.209.4.t1	99.16071666	113.8525203	92.7798436
gbr.18.39.t1	8.355900531	5.769496063	5.512224529
gbr.332.5.t1	158.8305972	145.8418498	121.7624224
gbr.4.10.t1	11.16877962	11.29900871	4.44246703
gbr.75.46.t1_gbr.75.47.t1	26.26520235	26.04812603	18.22289588
gbr.111.11.t1	7.359286369	5.39345114	6.269279084
gbr.63.13.t1	7.499575154	6.031313581	5.475894076
gbr.120.12.t1_gbr.120.14.t1_gbr.120.11.t1	8.139932259	7.1369869	5.128907396
gbr.441.3.t1	10.08703877	8.08735855	7.377708041
gbr.168.20.t1	11.22456141	17.54678098	8.767902731
gbr.8.100.t1	11.54428853	10.90889892	7.23782153
gbr.139.75.t1	18.17908879	20.2615006	13.13477734
gbr.28.21.t1	79.18308028	49.04529403	56.03826404
gbr.358.20.t1	23.89827796	21.06727162	15.90209525
gbr.1.22.t1	17.90887726	17.49455116	11.83910274
gbr.81.178.t1	15.77659589	17.55456551	14.44047354
gbr.18.6.t1	22.14005471	21.79619529	21.44940546
gbr.46.67.t1	16.53249452	14.16564679	11.40543338
gbr.97.37.t1	145.5822823	148.970841	126.2950406
gbr.163.42.t1	5.181728253	4.963246829	3.277190123
gbr.380.27.t1	54.14019781	21.44665151	29.37805288
gbr.215.2.t1	137.883159	41.67667103	39.95010833
gbr.651.1.t1	167.8259614	89.6556983	83.86470196
gbr.215.4.t1	2.528302709	1.461540335	0.430159128
gbr.76.19.t1	121.1489756	82.27290917	89.30603953
gbr.41.83.t1	9.172654422	8.88694078	9.159570829
gbr.268.22.t1	19.61011664	11.8277837	16.71094941
gbr.494.3.t1	27.22889016	25.22598313	20.23144297
gbr.253.37.t1	6633.027812	3541.216705	186.5933122
gbr.358.22.t1	50.47058191	39.99845906	36.51962707
gbr.13.82.t1	82.14195838	44.72791049	56.13898811
gbr.27.25.t1	16.77084648	17.97336437	18.70962136
gbr.82.26.t1	258.8100622	178.06282	83.62546183
gbr.192.1.t1	10.64725669	9.798232945	9.152341262
gbr.213.23.t1	24.73576377	15.43143415	18.98234384
gbr.16.22.t1	74.14105639	54.56187886	36.98093515
gbr.44.53.t1	23.98656711	13.78693782	12.81183641
gbr.26.16.t1	3.97238211	2.971818875	3.527135125
gbr.405.14.t1	802.7757974	491.2121164	410.7482457
gbr.23.71.t1	492.5560484	202.0241594	53.45970799
gbr.77.11.t1	10.60698108	9.89927455	10.83983025
gbr.7.87.t1	44.93413172	33.60400381	37.65035284
gbr.143.26.t1	24.96780107	10.31763671	15.8584602
gbr.612.1.t1	8.839648726	3.105957225	4.482714303
gbr.144.42.t1	134.5128469	90.37079826	89.6471007
gbr.162.23.t1	244.8967643	73.70368869	40.04613395
gbr.75.9.t1	390.8684364	267.9391916	277.147001
gbr.17.89.t1	22.6448186	11.53729435	15.04782115
gbr.290.9.t1	49.53504448	48.91616642	57.90145032
gbr.335.8.t1	7.842677079	4.945907091	5.919268377
gbr.341.18.t1	15.32538711	7.039631669	5.037581851
gbr.31.3.t1	51.92940332	38.07869381	32.36024538
gbr.38.48.t1	6.640888491	4.516261954	6.677474042
gbr.121.6.t1	13.61035234	9.032913896	4.828111503
gbr.2.7.t1	4.653267313	3.957461833	5.126988494
gbr.271.14.t1	90.57720103	61.09035421	61.14996933
gbr.20.88.t1_gbr.20.89.t1	16.93309411	11.34889878	12.66056405
gbr.24.75.t1	10.17776569	9.683477241	11.65585428
gbr.282.19.t1	33.83975933	13.46781121	7.753932051
gbr.301.27.t1	74.58478067	22.66047329	12.54853226
gbr.410.2.t1	14.5587263	8.143938789	9.785253896
gbr.70.52.t1	24.51085491	22.11007031	24.90905741
gbr.146.14.t1	44.14940397	33.64615669	34.12044234
gbr.17.88.t1	255.0120264	129.4481623	138.3646671
gbr.173.14.t1	38.95489846	31.35441573	45.52881088
gbr.25.135.t1	6.502993661	4.946468388	6.323409914
gbr.187.29.t1	3.403915622	1.98867752	2.3186692
gbr.282.42.t1_gbr.282.41.t1_gbr.282.40.t1	4.473627835	4.073177312	5.056551076
gbr.81.70.t1	6.916696886	3.227926961	4.37389087
gbr.446.2.t1	1106.327452	660.9775581	566.7446924
gbr.65.18.t1	9.851277146	5.108534013	6.84733319
gbr.407.6.t1	1.740595634	0.769466634	0.118708167
gbr.188.43.t1	59.61117814	28.16517169	25.30082173
gbr.81.209.t1	445.6344797	150.4934444	102.4451892
gbr.570.1.t1	19.02880002	13.74235465	14.34990534
gbr.589.5.t1_gbr.589.7.t1_gbr.589.9.t1	319.5147435	104.2019447	56.83444706
gbr.458.6.t1	88.33347394	45.27302209	31.79727791
gbr.3.36.t1	35.03436855	21.7826925	28.55128983
gbr.40.162.t1	9.979380811	14.31414786	9.666565128
gbr.64.45.t1	0.662883368	0.205437222	0
gbr.152.17.t1	6560.911352	4017.046182	138.9571245
gbr.319.8.t1	34.38503387	26.47353704	24.3316302
gbr.112.36.t1	6.399602195	1.895067784	7.590958187
gbr.387.6.t1	60.89172241	47.00876405	33.72246401
gbr.97.1.t1_gbr.97.4.t1	13.93020439	10.67354053	11.94954876
gbr.152.15.t1	70.95337144	61.5356093	5.884461133
gbr.219.25.t1_gbr.219.26.t1	101.1162424	73.89675964	64.95151958
gbr.29.8.t1	999.4230844	605.173272	100.6921026
gbr.46.46.t1	317.3313866	99.74788738	29.15697572
gbr.2.10.t1	13.4041525	9.352941442	7.868565522
gbr.210.26.t1	138.1087867	106.8167187	86.41403337
gbr.29.11.t1	55.19410196	26.35574067	10.76422184
gbr.74.35.t1	19.04335569	8.496006358	8.724612987
gbr.271.17.t1	7887.825652	5453.696471	579.5277098
gbr.2.24.t1	646.2102368	438.0519038	615.6630331
gbr.46.47.t1	8.460173025	4.468621365	1.9897835
gbr.79.46.t1	29.14769883	23.77797532	29.62838054
gbr.225.23.t1	32.24380933	16.98170388	11.39214936
gbr.196.40.t1	215.9793025	252.3066768	172.7412724
gbr.219.16.t1	18.22443357	11.65694169	14.1395183
gbr.171.1.t1	27.51197074	20.75634545	17.82472774
gbr.98.84.t1	42.82823853	31.39876071	33.72669899
gbr.1049.2.t1	66.34739406	44.02412438	36.18251568
gbr.225.30.t1	43.4566422	25.03179946	8.935335669
gbr.110.67.t1	71.24966137	30.32183179	6.330951354
gbr.130.28.t1	25.80650348	18.24064102	27.01403318
gbr.356.11.t1	46.99161269	26.26608629	25.10707372
gbr.423.6.t1	9.062553781	5.909020802	4.01548818
gbr.4.9.t1	21.5970698	15.30342705	13.52238014
gbr.57.45.t1	94.57258645	49.69660305	40.15942674
gbr.152.16.t1	2523.694198	2667.083884	73.50663823
gbr.12.122.t1	10979.46032	5294.272173	1465.906805
gbr.59.68.t1	130.1583714	80.26891408	12.14350752
gbr.157.27.t1	44.9261326	20.00366178	7.124414356
gbr.5.114.t1	14.64501788	7.489720555	4.289712014
gbr.304.9.t1	745.4260144	363.4126986	55.48758293
gbr.174.21.t1	9.300138721	6.426798992	7.777900606
gbr.82.27.t1	386.1641807	255.2248325	92.24022716
gbr.104.23.t1	723.2732349	620.9544059	57.91679536
gbr.188.38.t1	12.964741	9.638802944	8.902746948
gbr.43.22.t1	41.11364195	40.49945734	16.63975234
gbr.2.237.t1	2.201996501	3.840782759	1.792810799
gbr.106.26.t1	2.053544734	1.893773433	0.830366585
gbr.44.59.t1	21.05697148	8.77535625	7.28608068
gbr.76.98.t1	32.3279048	20.18592677	16.46532434
gbr.2.172.t1	1387.346444	955.4591113	73.73936816
gbr.75.76.t1	13.9268618	10.38006491	8.588396446
gbr.217.31.t1_gbr.217.33.t1_gbr.217.34.t1	14.42375449	12.22736059	9.10919166
gbr.15.99.t1	6.989115153	5.926170959	5.25625672
gbr.2.184.t1	2.380868635	1.887938778	0.960378932
gbr.12.121.t1	3.822422811	2.054940257	1.040082238
gbr.253.36.t1	18.5538622	13.60702973	3.252313025
gbr.356.3.t1	16.15088109	9.858852974	5.488349178
gbr.3.43.t1	254.1407489	192.2193079	174.8643378
gbr.485.3.t1	18.55676409	14.96967976	16.91102478
gbr.191.45.t1	11.25289331	8.927461284	6.783035975
gbr.17.50.t1	10.20969212	10.28208587	9.065941398
gbr.73.36.t1	11.75774338	16.9050444	2.895672107
gbr.119.30.t1	9.264372044	9.437084848	7.901081706
gbr.1.150.t1	2940.105161	2600.283151	394.8385112
gbr.149.50.t1	45.55039972	20.14350135	8.028942125
gbr.213.20.t1	78.68850264	53.74106049	37.58079291
gbr.56.83.t1	59.27585916	34.02322545	25.58975965
gbr.189.13.t1	103.6133441	67.63768985	59.89233765
gbr.155.3.t1	27.70219985	23.44150776	26.55120156
gbr.31.10.t1	27.39546543	19.87007697	20.46880673
gbr.177.20.t1	36.12035518	31.31902148	36.09809349
gbr.48.13.t1	101.9558182	67.07251558	28.94668297
gbr.21.6.t1	94.92210066	52.02169692	13.33893942
gbr.44.103.t1	78.29207024	47.56831018	26.60058623
gbr.9.10.t1	22.17161927	20.72929315	19.27321198
gbr.383.1.t1	91.76256399	68.43745901	56.61343595
gbr.173.25.t1	43.20757866	21.5486337	9.525507032
gbr.48.32.t1	136.7745343	113.3355002	126.8418276
gbr.30.39.t1	33.74100267	26.86125722	20.52911562
gbr.570.2.t1	18.8381989	12.86170264	16.80013247
gbr.76.104.t1	80.23778512	41.67439675	33.83078736
gbr.76.105.t1	133.3142147	83.07553619	4.353629221
gbr.90.40.t1	872.7518222	657.2002627	387.0503994
gbr.239.23.t1	33.22542718	29.61043127	27.89698791
gbr.340.13.t1	3.01090845	2.1536374	2.138770917
gbr.157.28.t1	6.208955703	5.136016218	1.773712408
gbr.23.8.t1	3115.240591	1948.596578	632.2378569
gbr.271.11.t1	25.87698205	15.21873089	16.43986834
gbr.24.26.t1	9.698284435	5.417355981	2.294226184
gbr.896.2.t1	662.4897275	363.6895285	244.8975699
gbr.391.15.t1	33.34424341	12.13419011	3.523884799
gbr.83.29.t1	20.23916637	17.90963973	20.91110355
gbr.106.41.t1	44.01592141	29.62103202	4.173351282
gbr.221.74.t1	7.880663221	8.314480898	4.301004435
gbr.319.26.t1	35.12555787	28.52650957	27.7995634
gbr.110.6.t1	46.93801586	23.5815147	13.5914588
gbr.265.24.t1	914.4393431	827.3335446	485.2994987
gbr.1.189.t1	42.9242373	29.04417123	28.43351932
gbr.25.124.t1	135.2439944	53.73178821	20.02297578
gbr.157.8.t1	154.1169201	128.3610952	108.0283955
gbr.29.32.t1	13.71850336	15.75332212	11.55096822
gbr.142.75.t1	22.18212217	23.88710378	8.082054108
gbr.490.1.t1_gbr.490.3.t1	3.318540533	3.367291705	2.291263021
gbr.335.6.t1	629.113003	507.79871	356.4706633
gbr.98.20.t1	14.13345724	10.08643743	11.3160202
gbr.422.16.t1	29.69836747	31.34116329	23.88696025
gbr.296.20.t1	14.99397948	16.16261788	16.33160659
gbr.66.34.t1	14.26411327	11.19127512	8.708354058
gbr.120.36.t1	1.537665114	2.228980818	1.699313843
gbr.180.28.t1	6.138296665	5.840247937	4.967981138
gbr.24.23.t1	4.8495627	3.940866435	2.526798138
gbr.285.1.t1	16.76556158	16.2403343	15.9620297
gbr.17.134.t1	111.8391105	105.8049514	110.8855381
gbr.37.40.t1	0.806270527	0.534446691	0.604741671
gbr.157.46.t1	256.559333	265.5865996	154.8587824
gbr.169.21.t1	56.43619121	70.20686897	50.99743987
gbr.272.18.t1	89.2208554	83.9480742	93.30003298
gbr.142.42.t1	1340.463414	1098.989278	674.3373226
gbr.232.1.t1	29.23983982	27.15041697	29.76908832
gbr.271.27.t1	0.654079166	0.920721842	1.309730185
gbr.321.5.t1	1.043953575	1.242685339	0.572624848
gbr.185.26.t1	17.18289589	13.22472747	13.82130277
gbr.28.52.t1	41.71508972	30.81211795	25.72337916
gbr.237.23.t1	27.03362576	29.39951133	22.98106864
gbr.76.36.t1	43.33079536	35.506608	21.14767096
gbr.128.47.t1	21.18318615	9.04698382	3.256269733
gbr.58.104.t1	72.75997964	31.59522507	11.75590194
gbr.154.22.t1	322.6910079	316.9246737	302.4973858
gbr.4.26.t1	1.068136315	0.86017468	0.344620108
gbr.10.104.t1	17.00638524	20.13752208	13.09917508
gbr.658.2.t1	45.26090552	35.36945403	33.4234555
gbr.246.10.t1	7.21320075	5.641919801	4.947816749
gbr.28.66.t1	63.98332502	70.48040122	40.68757574
gbr.567.17.t1	11.83434425	6.759563878	8.250985642
gbr.14.136.t1	0.84997839	1.257077183	0.268008649
gbr.55.62.t1_gbr.55.63.t1	18.42092212	14.27479662	11.65238207
gbr.37.9.t1	13.32767398	10.727957	10.97081182
gbr.60.74.t1	12.27617551	10.44251276	9.33346856
gbr.44.19.t1	28.20426468	22.15235086	10.99912677
gbr.71.22.t1	6.926829557	5.629508873	4.811470531
gbr.9.4.t1	24.36881455	14.02066129	10.81015333
gbr.43.60.t1	8.696370685	7.281639224	7.129377548
gbr.142.68.t1	140.3691786	114.6441256	86.73882264
gbr.76.66.t1	4.320118709	4.963288035	2.677149245
gbr.11.115.t1	546.776743	499.6148471	581.3970956
gbr.10.31.t1	2.986833935	4.636860437	2.943693685
gbr.358.28.t1	39.46716554	39.17141017	29.75998122
gbr.173.26.t1	3.409449016	3.452539852	1.460445806
gbr.279.1.t1	22.22721048	4.133738	3.104095818
gbr.289.13.t1	19.76306409	16.92896348	15.42809495
gbr.13.26.t1	21.82184508	17.37869678	13.19433884
gbr.58.223.t1	5.563007416	5.157748342	2.932756494
gbr.131.23.t1	7.979997286	5.875864356	4.892227653
gbr.10.1.t1	40.20264577	35.74044408	30.17259328
gbr.12.68.t1	15.38829517	11.17861349	11.70922729
gbr.3.115.t1	35.651303	38.95678996	27.00555769
gbr.2.104.t1	126.4424582	118.7832781	166.9453514
gbr.252.25.t1_gbr.252.26.t1	13.85625058	10.65876394	7.153539292
gbr.37.81.t1	12.32409689	5.42535909	3.228274985
gbr.90.146.t1	133.7115774	97.67378509	77.87826229
gbr.560.3.t1	11.04845491	11.54857689	6.585285249
gbr.4.43.t1	4.642669041	5.436053323	3.157975904
gbr.6.197.t1	12.32929224	8.226279203	5.406632858
gbr.118.10.t1	39.43841005	27.2439906	19.73852695
gbr.790.1.t1	2.762999091	0.907238726	0.947348929
gbr.81.135.t1	6.174051139	6.268536256	4.368566256
gbr.347.28.t1	11.23357409	8.920464349	10.98718191
gbr.164.5.t1	4.087210406	2.429205065	1.658803089
gbr.200.18.t1	5.450524041	3.664824052	4.124417857
gbr.233.18.t1	47.11967464	39.63350527	28.63405826
gbr.132.6.t1	61.01269351	51.91968885	54.14844329
gbr.283.21.t1	73.460781	69.12613091	65.7664514
gbr.285.27.t1	29.68399308	14.89926636	14.76292235
gbr.424.5.t1_gbr.424.6.t1	10.06191854	6.42737917	5.547879597
gbr.153.23.t1	37.9999204	29.34012218	14.38605461
gbr.345.14.t1	51.55661836	46.47848052	59.8083735
gbr.16.83.t1	9.462348244	6.929302772	3.065612434
gbr.318.29.t1	32.87490477	26.12722314	11.04529853
gbr.48.34.t1	142.8703872	124.2699632	119.2288224
gbr.63.70.t1	99.30516378	102.228235	85.23951383
gbr.14.121.t1	44.63109582	44.22341558	38.55635248
gbr.380.28.t1	500.1629415	430.0809971	253.2234401
gbr.200.8.t1	12.93206602	10.76648491	9.530094784
gbr.406.2.t1	23.17507385	17.746639	17.01338432
gbr.10.3.t1	14.78106177	11.8528073	6.814304573
gbr.110.59.t1	12.6970104	9.654766814	11.28375917
gbr.188.4.t1	128.7974701	99.05351582	97.72889066
gbr.87.4.t1_gbr.87.5.t1	10.34348561	10.50733391	8.173930762
gbr.418.2.t1	78.62572575	61.30012841	20.19827125
gbr.74.12.t1	8.564429208	6.99005311	6.738547178
gbr.63.8.t1	183.5370088	176.489747	105.5562815
gbr.32.95.t1	96.22275453	86.0187016	93.42184707
gbr.99.34.t1	20.96952343	12.00124394	8.65203618
gbr.118.13.t1	28.41323068	29.18638696	23.29024433
gbr.135.15.t1	16.98964782	16.24723108	14.96526013
gbr.34.39.t1	10.60493911	9.61677202	8.34876999
gbr.287.31.t1	10854.55692	10507.14651	10098.3443
gbr.6.240.t1	40.07815732	35.58884379	35.17352908
gbr.33.87.t1_gbr.33.88.t1	27.24156096	28.28657945	30.98680756
gbr.523.2.t1	413.2051058	368.4432773	151.7128423
gbr.82.24.t1	29.98408269	22.75788949	20.4448997
gbr.207.31.t1	211.5419947	221.9699682	198.9438352
gbr.171.3.t1	45.40167063	44.74778291	32.63113313
gbr.222.14.t1	443.039261	400.3686519	451.8975172
gbr.276.24.t1	7.221221824	5.13527009	4.458052091
gbr.418.13.t1	32.99554494	11.07168159	7.740887349
gbr.250.12.t1	48.9596719	33.41533535	22.30987138
gbr.126.21.t1	87.27882975	74.55878972	64.93579212
gbr.181.27.t1_gbr.181.26.t1	7.490358411	7.919375908	6.40890555
gbr.128.19.t1	190.5339919	162.8902034	128.6207764
gbr.26.86.t1	24.82842518	17.41171628	21.58834222
gbr.535.6.t1	19.94310206	13.67936396	12.62889371
gbr.182.11.t1	31.24672712	27.73277798	32.7543891
gbr.3.69.t1	29.36561401	22.46128093	18.64684159
gbr.107.28.t1	60.37526021	55.81052896	50.44792188
gbr.182.55.t1	28.63515952	19.55317237	9.477014707
gbr.380.4.t1	5.272050378	6.486853516	5.774078901
gbr.5.104.t1	5.912208083	3.982191084	3.059977483
gbr.4.12.t1	16.79762396	14.29882536	11.77124851
gbr.61.6.t1	6.703105927	6.312056344	4.637522103
gbr.178.39.t1	14.31957022	17.55918524	15.62757018
gbr.230.39.t1	30.16513958	29.65870144	24.42471295
gbr.32.21.t1	16.04685271	10.71829537	10.17533296
gbr.56.26.t1	9.852430865	9.16457661	7.059562803
gbr.172.3.t1	221.7600699	248.4618911	105.4178863
gbr.72.82.t1_gbr.72.83.t1	27.45202832	19.76890413	15.14630237
gbr.467.2.t1	38.30201248	20.94646916	18.40123725
gbr.80.34.t1	65.40692977	40.81790445	29.71005266
gbr.85.41.t1	19.97484672	18.26563375	18.45787356
gbr.512.11.t1	9.769499291	9.943291105	9.270456393
gbr.81.103.t1	80.12044925	72.47461869	64.98812444
gbr.32.49.t1	15.5534154	9.082036142	6.309084991
gbr.35.26.t1	47.92969676	40.21160488	28.42461347
gbr.553.9.t1	71.94664525	54.08356791	38.61334233
gbr.367.8.t1	1.703442047	2.284161414	2.554384485
gbr.311.4.t1_gbr.311.5.t1	3.940346515	2.613869236	1.521578271
gbr.232.21.t1	0.186510855	1.124890059	0
gbr.509.6.t1	2.658834993	2.108982534	1.939756284
gbr.318.23.t1	8.42710705	7.887863341	4.487241652
gbr.28.22.t1	137.5488839	120.957101	115.2343968
gbr.111.51.t1	352.2886707	324.6461965	260.9297958
gbr.112.29.t1	55.33795911	35.82646305	42.07100335
gbr.492.4.t1	5.722081052	4.512181394	6.468336935
gbr.208.13.t1	12.45657689	8.757443722	5.876777265
gbr.67.16.t1	10.1576035	9.836409734	6.383816393
gbr.274.23.t1	80.50043642	69.78790486	78.27190299
gbr.72.29.t1	38.10831257	29.95877663	32.95053473
gbr.72.62.t1	6.143546252	6.087302408	3.50040111
gbr.88.4.t1	21.25615657	21.63595242	19.00327924
gbr.276.23.t1	10.81605519	11.23789517	7.552826737
gbr.475.4.t1	43.65895302	32.86718691	26.19943149
gbr.131.29.t1	3.692552095	2.48872885	1.351461604
gbr.45.19.t1	58.38545488	50.31624588	39.35777417
gbr.131.25.t1	47.00232934	48.95043015	43.48699792
gbr.147.5.t1_gbr.147.8.t1	58.10986528	55.42554508	44.66429194
gbr.195.6.t1	2.679227792	1.816731228	1.422485558
gbr.48.30.t1	190.2576927	192.1897749	183.534703
gbr.3.101.t1	10.16023973	10.40817235	7.507743919
gbr.241.29.t1	70.913912	64.80143126	50.24952814
gbr.35.105.t1	67.22100932	83.34740502	57.4179064
gbr.98.5.t1	77.93668746	72.85635139	43.11100275
gbr.1.7.t1	13.86720243	12.34566696	11.4314653
gbr.30.76.t1	3.263062519	3.680453917	3.381880098
gbr.19.61.t1	29.68388717	24.67622717	17.66348856
gbr.198.17.t1	1.441685098	0.810129505	0.541205417
gbr.49.20.t1	9.381179765	9.117947179	4.953506982
gbr.15.48.t1	13.98828486	12.95694881	13.08851731
gbr.38.36.t1	8.983533956	7.267701617	5.094269418
gbr.19.2.t1	12.56701222	11.68132581	9.519002583
gbr.434.2.t1	83.18042025	50.56374262	56.14858967
gbr.25.101.t1	90.87504102	93.57783507	78.69689292
gbr.737.2.t1	13.05636635	9.969528396	8.351656437
gbr.315.10.t1	1318.151402	1642.791583	497.4217998
gbr.320.10.t1	85.5201043	76.75237759	96.81863436
gbr.38.83.t1	147.2615853	165.2882011	81.38972774
gbr.473.7.t1	36.83729518	28.65200306	24.90269238
gbr.614.1.t1	15.97752467	7.947806343	4.084553644
gbr.298.9.t1	2.171449629	2.499521579	1.727723625
gbr.98.62.t1	70.50576607	58.5102157	40.75303389
gbr.234.8.t1	23.49846887	28.7682132	23.57418297
gbr.260.9.t1	10.54466474	12.91624762	8.359819362
gbr.57.20.t1	79.69109119	74.47583961	66.43268724
gbr.58.216.t1	99.65555868	61.31290211	51.70377812
gbr.31.11.t1	31.07776382	28.17313273	13.95720141
gbr.16.88.t1	17.26483619	16.87901744	11.58725964
gbr.174.13.t1	23.44799728	9.309336335	11.47416737
gbr.26.15.t1	7.585110862	9.222087461	6.624101939
gbr.40.38.t1	190.8882647	141.1639256	123.0799178
gbr.19.34.t1	3.829696343	3.387510888	2.083466784
gbr.287.24.t1	39.31175806	37.09285505	37.51981877
gbr.276.27.t1	12.87647208	10.27596878	10.25333501
gbr.560.4.t1	15.51274996	14.18345671	13.58956827
gbr.436.7.t1	11.38176342	12.82008453	8.381618744
gbr.72.117.t1	61.07921842	54.37490813	51.08692718
gbr.35.99.t1	229.7282545	138.3461728	82.47560528
gbr.76.92.t1	39.33758367	32.26545314	31.54447235
gbr.129.22.t1	7.281098315	5.459535406	4.163106683
gbr.393.3.t1_gbr.393.4.t1	100.5730678	102.9548423	94.45096719
gbr.100.16.t1	18.12541858	17.28214352	2.414736644
gbr.248.15.t1	16.13204804	13.65142009	11.01686075
gbr.47.2.t1	55.89283299	53.72186122	37.02059193
gbr.49.47.t1	153.0975948	116.2665763	105.5832754
gbr.139.59.t1	12.30067028	11.27580243	10.18060542
gbr.112.17.t1	71.67284577	61.77536116	59.95324018
gbr.167.34.t1	3.742933874	1.929505982	0.87838574
gbr.76.102.t1	64.93871176	44.77383987	34.45348758
gbr.363.6.t1	18.74022697	18.53371696	18.67779809
gbr.17.119.t1	8.086509818	5.266723219	6.205895773
gbr.319.9.t1	27.91641101	19.32818919	17.15683114
gbr.6.64.t1	4.812287637	2.127137099	1.034445728
gbr.29.7.t1	43.94564815	14.0558678	3.277714254
gbr.74.34.t1	12.77797305	9.250356475	6.915710855
gbr.13.78.t1	21.42725743	19.26462109	17.81799062
gbr.65.62.t1	37.45218376	33.64610684	31.17551057
gbr.133.38.t1	100.4828412	62.20432126	32.54901369
gbr.7.106.t1	32.30054963	20.87913058	20.64421565
gbr.49.38.t1	566.4904766	312.5634267	171.8045159
gbr.510.6.t1	63.78050309	51.34252156	43.12239493
gbr.60.36.t1	48.51991329	46.41193346	53.65790434
gbr.447.33.t1	93.58883527	88.35063985	27.86380728
gbr.208.19.t1	17.18852484	8.635281778	4.156838844
gbr.233.7.t1	40.52419067	30.59627646	30.01332513
gbr.370.26.t1	21.63779306	16.77928047	16.49756289
gbr.140.36.t1_gbr.140.37.t1	69.766432	63.06195941	60.9175305
gbr.55.60.t1	71.3743264	54.30475205	47.78856214
gbr.2.97.t1	18.78859517	25.53691893	23.21665003
gbr.46.33.t1	49.05312866	34.42320244	23.19384983
gbr.394.10.t1	19.19153689	15.34466689	12.25447912
gbr.72.85.t1	14.66483069	13.87559638	10.3658201
gbr.36.44.t1	122.0080875	84.02134526	78.4208229
gbr.2.186.t1	156.1232464	126.2715981	22.93590113
gbr.34.77.t1	43.50311288	23.58931232	11.11179033
gbr.154.21.t1	215.8544972	152.5010546	143.952226
gbr.139.56.t1	41.07386488	43.80984031	25.55556058
gbr.374.5.t1	32.66490172	24.56188324	13.38838625
gbr.4.53.t1	62.14194306	54.11648049	19.2510795
gbr.261.15.t1_gbr.261.17.t1	34.65864991	21.22629666	9.636881929
gbr.107.24.t1	44.48798047	37.53826619	46.67212888
gbr.41.49.t1_gbr.41.50.t1	18.10082964	13.70367498	12.77016791
gbr.283.40.t1	32.62277208	25.7535882	23.40354255
gbr.151.8.t1	26.90972591	22.15919081	20.65755379
gbr.81.81.t1	59.22134256	40.699297	25.18352976
gbr.135.42.t1	42.32322652	37.44128607	32.99207479
gbr.154.12.t1	176.4097085	137.6828818	103.3275634
gbr.16.27.t1	265.4229008	182.1700954	184.2741013
gbr.35.18.t1	826.4338638	570.0915962	486.9555996
gbr.28.63.t1	24.87758338	24.54253142	26.44786637
gbr.435.4.t1	28.32641571	24.11268043	16.27130749
gbr.367.14.t1	5.766249379	5.2032713	4.434409854
gbr.104.21.t1	38.59986491	17.04054136	11.05315096
gbr.37.93.t1	194.2367667	82.44390732	33.52298345
gbr.134.8.t1_gbr.134.9.t1	52.96064438	30.3335506	25.54689348
gbr.151.26.t1_gbr.151.22.t1	28.33384569	20.74011655	15.23607709
gbr.164.22.t1	112.086931	79.58772181	40.42005525
gbr.74.16.t1	5.301377837	6.017088502	4.72888221
gbr.659.5.t1	7.698995575	3.608870323	3.698596022
gbr.2.196.t1	94.97434936	49.1515226	16.57675222
gbr.39.38.t1	10.73212237	15.82613301	12.59681112
gbr.45.7.t1	31.1296951	17.8005785	6.524628706
gbr.171.2.t1	511.6341758	439.1499095	258.6314307
gbr.156.3.t1	20.87088973	16.85967035	19.25583686
gbr.58.220.t1	47.97542011	33.46465737	15.97554985
gbr.257.19.t1	120.1933358	102.2109962	94.6831308
gbr.41.74.t1	5.42316474	3.37755395	2.225174671
gbr.120.44.t1	11.07909697	11.27123197	4.501027544
gbr.196.10.t1	203.6343424	144.117542	112.5422005
gbr.314.25.t1	922.0629668	814.9604595	98.87626938
gbr.525.11.t1	7.380366084	4.743618768	5.107225406
gbr.334.11.t1	63.16657205	47.42825227	47.37331379
gbr.134.4.t1	7.312048788	7.438948808	4.750427813
gbr.90.139.t1	44.41251438	22.76299209	21.86530251
gbr.254.25.t1	348.2452748	440.1745288	162.5638415
gbr.88.49.t1	16.69945171	14.13648916	17.87501979
gbr.415.14.t1	24.39142121	16.54810009	14.94989419
gbr.80.4.t1	48.83066892	46.54580079	39.79320968
gbr.1.211.t1	118.0742162	52.88922731	29.99250326
gbr.47.62.t1	46.74007224	25.03056741	17.85154713
gbr.480.9.t1	34166.03896	26314.07255	25647.25103
gbr.202.18.t1	48.9297216	41.27446643	45.86599333
gbr.58.114.t1	14.39102275	9.738805488	5.289968994
gbr.129.29.t1	46.66065687	36.77292455	29.04461132
gbr.17.79.t1	11.42455069	4.977486524	3.586250547
gbr.19.1.t1	25.20700478	21.38433627	25.24202418
gbr.3.68.t1	61.74168176	50.27236967	40.03531894
gbr.1.39.t1	9.56011969	8.586855502	5.856950796
gbr.361.2.t1	1.332477702	1.34765121	1.745723969
gbr.14.126.t1	5.278279714	4.361108518	3.218744601
gbr.81.106.t1	3.701307958	2.515438023	1.6708169
gbr.117.19.t1	19.35868413	16.26844271	15.18198243
gbr.51.54.t1_gbr.51.55.t1	113.2147746	103.5551133	82.56893542
gbr.61.41.t1	27.82865864	23.60512094	22.58544544
